Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,9.430181810725698e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.2793781787542415e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.595156498676344e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-7.716610718224811e-9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,4.8736110352843694e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.6422523475680945e9
NENGREST,Liion_Moderate,1,1,9.675188175140799e8
NENGREST,TEGS,1,1,2.3400012058618274e8
