Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,3165.648779286562,0.0,0.0,0.0,0.0,5056.281976380575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,3165.648779286562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,3165.648779286562,0.0,0.0,0.0,0.0,3302.0721662170026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t36,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t37,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t38,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t39,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t40,3165.648779286562,0.0,0.0,0.0,0.0,1948.5983683162854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t41,3165.648779286562,0.0,0.0,0.0,0.0,4538.292642496567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t42,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t43,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t44,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t60,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t61,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t62,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t63,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t64,3165.648779286562,0.0,0.0,0.0,0.0,4723.681674573155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t65,3165.648779286562,0.0,0.0,401.0998673146492,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t66,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t67,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t68,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,3165.648779286562,0.0,0.0,713.0664307815987,64.99294569921786,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t83,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t84,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t85,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t86,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t87,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t88,3165.648779286562,0.0,0.0,310.6312820685424,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t89,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t90,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t91,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t92,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t105,3165.648779286562,0.0,0.0,713.0664307815987,187.10866136297295,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t106,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t108,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t109,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t110,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t111,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t112,3165.648779286562,0.0,0.0,0.0,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t113,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t114,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t115,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t116,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t118,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t121,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t122,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t123,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t124,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t125,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t126,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t127,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t128,3165.648779286562,0.0,0.0,423.326058294086,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,3165.648779286562,0.0,0.0,265.1478366144028,0.0,5312.667547691538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t132,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t133,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t134,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t135,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t136,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t137,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t138,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t139,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t140,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t141,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t142,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,3165.648779286562,0.0,0.0,0.0,0.0,5293.531192949593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
