Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.5070812115377194e8
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.456073789814137e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.1359379921032279e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.8877963761136627e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,0.0
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.711044938582966e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.96373092697293e9
ERC_REST,Liion_Moderate,1,1,2.902581282230943e9
ERC_REST,TEGS,1,1,4.8318453427579165e8
