Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.4483408020472736e6,0.0,3.321391249675245e6,9.566731605003392e6,2.5150118886769295e8,0.0,0.0,9.008830016798572e7,1.949994178739159e8,3.406676473194978e7,5.522697951617571e6,5.915148332498878e8
t1,279.490959137817,0.0,0.0,0.0,27424.4678956077,0.0,0.0,17418.041145254483,0.0,0.0,0.0,45122.0
t2,279.490959137817,0.0,0.0,0.0,29664.12243041059,0.0,0.0,14008.386610451595,0.0,0.0,0.0,43952.0
t3,279.490959137817,0.0,0.0,0.0,31961.11567459831,0.0,0.0,10719.393366263876,0.0,0.0,0.0,42960.0
t4,279.490959137817,0.0,0.0,0.0,31506.668745232877,0.0,0.0,10341.840295629307,0.0,0.0,0.0,42128.0
t5,279.490959137817,0.0,0.0,0.0,32121.28217106245,0.0,0.0,9388.226869799735,0.0,0.0,0.0,41789.0
t6,279.490959137817,0.0,0.0,0.0,36083.44295107004,0.0,0.0,5274.06608979214,0.0,0.0,0.0,41637.0
t7,279.490959137817,0.0,0.0,0.0,37753.54857266131,0.0,0.0,4265.960468200875,0.0,0.0,0.0,42299.0
t8,279.490959137817,0.0,0.0,0.0,38368.765532300386,0.0,0.0,5032.743508561798,0.0,0.0,0.0,43681.0
t9,279.490959137817,0.0,0.0,0.0,32879.301936962016,0.0,0.0,11521.207103900171,0.0,0.0,0.0,44680.0
t10,279.490959137817,0.0,0.0,0.0,15373.03919253371,0.0,0.0,12081.698260306126,18242.771588022348,0.0,0.0,45977.0
t11,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,12572.128022161336,44252.77365609903,0.0,0.0,57104.39263739818
t12,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,22010.95478802549,60666.15806526648,0.0,0.0,82956.60381242979
t13,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,24560.411089733137,69966.39456112101,0.0,0.0,94806.29660999196
t14,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,17040.488074619916,75229.71521536833,0.0,0.0,92549.69424912606
t15,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,11439.468810257637,75618.07673937117,0.0,0.0,87337.03650876663
t16,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,12167.328853645915,72102.38294313595,0.0,0.0,84549.20275591969
t17,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,10824.485458089994,62669.28592591207,0.0,0.0,73773.26234313988
t18,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,15654.829382394086,49556.97447076772,0.0,0.0,65491.29481229962
t19,279.490959137817,0.0,0.0,0.0,0.0,0.0,0.0,15323.983908126618,26142.862589446035,0.0,6780.662543289531,48527.0
