Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,17179.93277561208
,,,,,,,2,23090.427,15777.893562567351
,,,,,,,3,22618.549,15244.56079024114
,,,,,,,4,22491.546,14837.778939400458
,,,,,,,5,22617.659,14685.88504574236
,,,,,,,6,22909.846,15433.33759385728
,,,,,,,7,23433.967,16270.361889360627
,,,,,,,8,24304.298,17316.4845035716
,,,,,,,9,24539.436,17806.897109299243
,,,,,,,10,25193.319,19232.520612037617
,,,,,,,11,25770.84,20385.74661262991
,,,,,,,12,25612.42,21854.27241925851
,,,,,,,13,25449.817,23048.978829050942
,,,,,,,14,25215.124,22844.79796956267
,,,,,,,15,24869.181,22842.16889465966
,,,,,,,16,24991.823,22715.540347820934
,,,,,,,17,25703.111,23409.699408165605
,,,,,,,18,26172.408,23780.548883563388
,,,,,,,19,25947.416,27253.350791422432
,,,,,,,20,25326.107,26675.191538126142
,,,,,,,21,25089.634,25362.6679261036
,,,,,,,22,24566.403,24073.34931529411
,,,,,,,23,23547.264,22448.28948408475
,,,,,,,24,23010.594,19765.70388352584
,,,,,,,25,22465.113,16320.580193563965
,,,,,,,26,22235.582,15223.65528002598
,,,,,,,27,22050.017,14632.136439250187
,,,,,,,28,22152.901,14478.805591512431
,,,,,,,29,22425.508,14446.209898993064
,,,,,,,30,22708.617,15408.594988234572
,,,,,,,31,23209.331,16650.958647999058
,,,,,,,32,23297.708,19027.62908635869
,,,,,,,33,23464.761,19894.2087230343
,,,,,,,34,24232.92,20860.339740358744
,,,,,,,35,24935.041,21601.88593783314
,,,,,,,36,25062.044,22942.86423328092
,,,,,,,37,24655.314,24073.30198971772
,,,,,,,38,24450.703,23970.45740964444
,,,,,,,39,24564.712,24117.45727419548
,,,,,,,40,25114.999,25765.973065643357
,,,,,,,41,27027.253,28151.256029960005
,,,,,,,42,28005.007,31361.06997358829
,,,,,,,43,28069.265,30904.423508674507
,,,,,,,44,27575.315,27082.29776067854
,,,,,,,45,27080.119,26099.531466822747
,,,,,,,46,26314.541,25017.791969106696
,,,,,,,47,25698.75,23575.910999120235
,,,,,,,48,24801.096,22107.520073988333
,,,,,,,49,24733.901,21269.09015297827
,,,,,,,50,24553.676,20581.64797527028
,,,,,,,51,24681.213,20301.32785984636
,,,,,,,52,24996.273,20403.673923723632
,,,,,,,53,25679.526,20671.6179885038
,,,,,,,54,26917.783,22173.36419698568
,,,,,,,55,28338.757,26226.19763949772
,,,,,,,56,29412.72,32119.12292445391
,,,,,,,57,30006.617,33453.393095246625
,,,,,,,58,30227.604,33302.51121791032
,,,,,,,59,29713.896,32744.578560809863
,,,,,,,60,30411.033,33507.517936654345
,,,,,,,61,29949.568,34135.42988872889
,,,,,,,62,29670.553,33431.19758442257
,,,,,,,63,30045.688,33221.77479393537
,,,,,,,64,31174.475,34486.32184629748
,,,,,,,65,33206.701,37081.69193210607
,,,,,,,66,33959.552,40498.24603166904
,,,,,,,67,33420.123,40943.08874753214
,,,,,,,68,33327.385,37894.24941128944
,,,,,,,69,32668.073,36785.77357252182
,,,,,,,70,32129.445,30354.60556945077
,,,,,,,71,31511.429,27666.22588967732
,,,,,,,72,29114.57,26087.250863136127
,,,,,,,73,29226.71,24744.60901602626
,,,,,,,74,29469.235,23789.919788253334
,,,,,,,75,29809.571,23507.22711605614
,,,,,,,76,29449.477,23602.84333470788
,,,,,,,77,29951.882,23789.979456743986
,,,,,,,78,30980.722,25121.712247910385
,,,,,,,79,32531.903,29457.206926710664
,,,,,,,80,33593.05,35437.57193800501
,,,,,,,81,33803.357,36555.0610104863
,,,,,,,82,33463.555,35873.6111081728
,,,,,,,83,32927.597,34493.95869733383
,,,,,,,84,32994.258,34664.40154553602
,,,,,,,85,32917.451,34529.88310689296
,,,,,,,86,33048.459,32853.10624507497
,,,,,,,87,33020.424,32305.32931023334
,,,,,,,88,32965.333,33439.95513697785
,,,,,,,89,33250.044,36099.50020541837
,,,,,,,90,34016.245,39141.51388324858
,,,,,,,91,33521.494,38854.82194617151
,,,,,,,92,32839.665,35320.543238814345
,,,,,,,93,31718.71,33745.689424181546
,,,,,,,94,31166.109,26370.71152194968
,,,,,,,95,29721.105,23259.819058954992
,,,,,,,96,28145.36,21369.160908613845
,,,,,,,97,27486.493,19316.15254518997
,,,,,,,98,27015.95,18270.98415241569
,,,,,,,99,27040.959,17761.43813373725
,,,,,,,100,26312.316,17686.37399464274
,,,,,,,101,26279.831,17806.285034504057
,,,,,,,102,27610.114,19102.745261645312
,,,,,,,103,29425.358,23189.475802370245
,,,,,,,104,30444.052,29200.34663295801
,,,,,,,105,30220.039,30592.443165364763
,,,,,,,106,29018.895,30132.71698533115
,,,,,,,107,28513.998,29346.78868040188
,,,,,,,108,28165.741,29929.17624619979
,,,,,,,109,27535.087,29940.32069688484
,,,,,,,110,27380.583,28704.794181815665
,,,,,,,111,27495.927,28358.94892922843
,,,,,,,112,28468.786,29794.01207392848
,,,,,,,113,30499.232,32502.22072941277
,,,,,,,114,31775.225,35611.09382550061
,,,,,,,115,31639.856,35746.56866625354
,,,,,,,116,31532.7,32075.975441031293
,,,,,,,117,31015.076,30751.657885117824
,,,,,,,118,30241.755,24469.69949997629
,,,,,,,119,29204.371,21573.20318929825
,,,,,,,120,27533.307,19671.057223181248
,,,,,,,121,26806.088,17553.93805743722
,,,,,,,122,26604.77,16332.781681399509
,,,,,,,123,26615.895,15628.130221967433
,,,,,,,124,26823.443,15464.014107846426
,,,,,,,125,27312.943,15576.89551232807
,,,,,,,126,28517.647,16630.5702875333
,,,,,,,127,30000.565,20112.970474068195
,,,,,,,128,32503.957,25513.120958108862
,,,,,,,129,32536.353,27049.33619144528
,,,,,,,130,33034.664,27149.34541522814
,,,,,,,131,32754.136,26629.138046295742
,,,,,,,132,33080.321,26962.17572157559
,,,,,,,133,32672.078,27723.332585714543
,,,,,,,134,32551.038,27238.62322914216
,,,,,,,135,31517.748,27395.03918099672
,,,,,,,136,32113.158,28919.144960438625
,,,,,,,137,32823.378,31303.94277712388
,,,,,,,138,33040.627,34126.04410738886
,,,,,,,139,32698.956,33300.33245667168
,,,,,,,140,31884.873,29294.79578839628
,,,,,,,141,31069.455,27706.41272567628
,,,,,,,142,30265.518,22835.14927765169
,,,,,,,143,29427.761,20421.289317486677
,,,,,,,144,27456.144,18785.19043711672
,,,,,,,145,26655.5,17164.94754251511
,,,,,,,146,26111.799,15441.734055657416
,,,,,,,147,25926.946,15020.95081049146
,,,,,,,148,25793.713,14521.922948094218
,,,,,,,149,25853.61,14446.845176124678
,,,,,,,150,26312.672,15204.556920845533
,,,,,,,151,27183.715,16168.837230435856
,,,,,,,152,27729.73,17668.06427401465
,,,,,,,153,28616.081,18483.35984167623
,,,,,,,154,28946.36,20202.04190447163
,,,,,,,155,29233.652,21459.622147145277
,,,,,,,156,29706.865,22934.67003234963
,,,,,,,157,28996.734,24256.199576564464
,,,,,,,158,28563.66,23681.544058674557
,,,,,,,159,28035.089,23521.0666740182
,,,,,,,160,27625.333,22954.829696016077
,,,,,,,161,28143.847,23564.47846665952
,,,,,,,162,29124.805,23308.348281101105
,,,,,,,163,28482.136,26265.73219594
,,,,,,,164,27826.384,25904.97124380153
,,,,,,,165,27157.193,24485.56534692552
,,,,,,,166,26613.759,23334.681426222607
,,,,,,,167,25526.446,21566.77204252608
,,,,,,,168,24873.898,18989.343325447437
,,,,,,,169,23790.056,15902.764690318756
,,,,,,,170,23560.792,14257.722273218378
,,,,,,,171,23431.475,13753.794141484208
,,,,,,,172,23480.336,13351.114875662495
