Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t2,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t3,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t4,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t5,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t6,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t7,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t8,4498.2185004145085,0.0,0.0,0.0,0.0,808.7955995868779,2720.627706590164,0.0,0.0,0.0,0.0,0.0,0.0
t9,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,1137.9532238676973,0.0,0.0,0.0,0.0,0.0,0.0
t18,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,2023.0279535425732,0.0,0.0,0.0,0.0,0.0,0.0
t19,4498.2185004145085,0.0,0.0,0.0,0.0,0.0,2023.0279535425732,0.0,0.0,0.0,0.0,0.0,0.0
