Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t2,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t3,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t4,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t5,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t6,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t7,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t8,4631.094108148423,0.0,0.0,0.0,0.0,722.7378471462787,2718.581404356709,0.0,0.0,0.0,0.0,0.0,0.0
t9,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,4631.094108148423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
