Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7
,,,,,,,933,33481.2,3553.2552,5257.57921,2372.00808,12156.9209,3809.0195,7496.18462
,,,,,,,934,32655.5,2991.98271,4664.41392,2069.63718,9527.74183,3441.55519,5982.34808
,,,,,,,935,31619.7,2750.87102,4312.23037,1926.24748,8369.49935,3252.12272,5350.45115
,,,,,,,936,29219.6,2546.64969,4083.32095,1804.55202,7625.35884,3095.15263,4920.98822
,,,,,,,937,28515.5,2384.96811,3907.32171,1728.82718,6833.74656,2952.35747,4495.33039
,,,,,,,938,28316.2,2294.85299,3797.74612,1683.60105,6447.38829,2877.45407,4288.63628
,,,,,,,939,28414.6,2230.53274,3765.47226,1641.0776,6168.92599,2833.04604,4266.51841
,,,,,,,940,28553.1,2210.54661,3760.01546,1615.12161,6113.10604,2802.49896,4352.73055
,,,,,,,941,28730.8,2245.88854,3865.80612,1653.74428,6172.33608,2829.34354,4474.92219
,,,,,,,942,30238.7,2444.04888,4162.18362,1779.80016,6722.88643,2940.31334,4861.4339
,,,,,,,943,33188.2,2887.25058,4768.86573,2053.34657,8135.92214,3256.65299,5736.0074
,,,,,,,944,35046.2,3445.36678,5506.78108,2383.74339,10461.5757,3676.47669,7102.93626
,,,,,,,945,33648.4,3605.87017,5661.17491,2475.8051,11150.6127,3823.86577,7323.01742
,,,,,,,946,31345.5,3602.34061,5648.17613,2492.35328,10958.4494,3874.4959,7043.3553
,,,,,,,947,30692.0,3598.69865,5665.83355,2493.50365,10702.0065,3893.25139,6779.50643
,,,,,,,948,29985.0,3681.81852,5734.56056,2544.30208,11022.9179,4002.34453,6896.1742
,,,,,,,949,28805.1,3724.13282,5744.76113,2568.87251,11269.7652,4088.6,6976.7576
,,,,,,,950,28169.6,3698.2453,5693.12145,2525.73038,11188.5482,4082.7138,6779.4646
,,,,,,,951,27664.5,3742.36541,5735.13112,2548.85135,11486.1362,4128.35248,6868.25428
,,,,,,,952,27965.6,3867.77655,5889.46428,2590.48358,12217.4059,4193.44191,7179.43962
,,,,,,,953,29443.1,3907.4589,5890.12585,2564.66795,13060.7982,4131.12347,7517.96807
,,,,,,,954,31921.6,4129.27954,6130.33184,2734.26506,13774.6648,4316.93927,7996.6361
,,,,,,,955,33535.5,4179.34276,6191.76656,2739.19897,13694.9807,4412.37678,8020.22143
,,,,,,,956,32673.8,3918.39963,5906.83063,2591.996,12440.9562,4244.30112,7489.49228
,,,,,,,957,31793.5,3757.3179,5672.71725,2493.17594,11894.4341,4088.571,7322.53623
,,,,,,,958,30850.8,3255.20679,5102.2234,2228.77954,9735.92285,3754.57503,6142.8004
,,,,,,,959,30212.0,2986.28585,4718.412,2090.66894,8689.8036,3510.39692,5617.61669
,,,,,,,960,27741.7,2795.64282,4456.66401,1968.26946,7930.32159,3316.11857,5167.08058
,,,,,,,961,27003.2,2629.56806,4258.64762,1875.92505,7049.62817,3132.60202,4796.82301
,,,,,,,962,26715.2,2533.36912,4143.75565,1815.84197,6617.95476,3027.61036,4576.65125
,,,,,,,963,26820.1,2488.62434,4099.37864,1769.56823,6360.34077,2977.00481,4452.63
,,,,,,,964,26865.3,2493.20984,4109.8751,1743.51741,6281.45607,2970.85263,4494.42371
,,,,,,,965,27375.0,2526.83797,4199.20008,1779.65481,6263.63545,3015.26729,4564.54907
,,,,,,,966,27928.3,2679.06038,4403.77632,1867.66755,6749.47182,3139.44568,4895.71615
,,,,,,,967,30848.7,2989.97764,4781.77102,2043.07454,8019.37962,3379.91669,5726.1879
,,,,,,,968,32931.6,3546.74186,5418.66414,2332.04267,10254.6686,3787.47771,7088.22245
,,,,,,,969,32551.6,3701.33524,5591.66141,2416.46493,11020.6408,3956.90171,7521.03697
,,,,,,,970,31669.7,3714.2322,5664.18609,2455.01548,10892.162,4001.72871,7365.6457
,,,,,,,971,31135.7,3691.30011,5660.2851,2459.56868,10577.3368,3997.67567,7145.01925
,,,,,,,972,30922.6,3751.36754,5721.15148,2493.95064,10828.3904,3981.80838,7202.94334
,,,,,,,973,30478.3,3757.50164,5678.14945,2463.73298,11007.7075,3928.85998,7027.19053
,,,,,,,974,29905.5,3610.26663,5467.21513,2367.38692,10729.1995,3707.81667,6627.77198
,,,,,,,975,29629.2,3499.24469,5200.86663,2269.96699,10908.304,3545.00644,6559.38514
,,,,,,,976,29992.2,3470.8943,5068.28776,2227.4828,11472.8787,3446.73479,6686.10043
,,,,,,,977,31135.3,3522.10969,5084.699,2287.99314,12321.1993,3408.05179,7045.33111
,,,,,,,978,32909.1,3677.97634,5244.87764,2398.15988,12988.9909,3510.8813,7448.79263
,,,,,,,979,32603.9,3656.88854,5205.8878,2353.34592,12831.4888,3577.52896,7433.50244
,,,,,,,980,32032.4,3375.36007,4860.4269,2200.90543,11417.8874,3453.74277,6729.84741
,,,,,,,981,31134.1,3196.50856,4680.59503,2098.95896,10831.4846,3291.16063,6570.07803
,,,,,,,982,30682.7,2728.99014,4072.86168,1826.58819,8717.28192,2963.71877,5452.93304
,,,,,,,983,29849.7,2509.21445,3716.20884,1674.91544,7763.63163,2775.61361,5096.35794
,,,,,,,984,27363.9,2357.41406,3458.67804,1545.35144,7125.24412,2613.63241,4749.15643
,,,,,,,985,27390.8,2275.72281,3363.83611,1495.06505,6635.25204,2473.04289,4594.41227
,,,,,,,986,27217.2,2151.37383,3223.22826,1410.05785,5942.00258,2370.74518,4262.61667
,,,,,,,987,27687.3,2155.44482,3270.68876,1405.92217,5748.90965,2338.43765,4191.82978
,,,,,,,988,28243.9,2156.41165,3283.43668,1383.20355,5574.76284,2321.7769,4145.29137
,,,,,,,989,28957.4,2191.74029,3375.57264,1424.21895,5522.66111,2371.06981,4148.94246
,,,,,,,990,29714.9,2331.01829,3583.21964,1521.04271,5859.21326,2492.59129,4366.79375
,,,,,,,991,31342.3,2435.97262,3796.88797,1612.79236,6158.37548,2597.85423,4549.54499
,,,,,,,992,32288.1,2608.28603,4090.09727,1736.38603,6647.15451,2777.6229,4829.30576
,,,,,,,993,33552.7,2719.3003,4298.7405,1820.25313,6968.61115,2868.16158,4999.07669
,,,,,,,994,33824.9,2839.41034,4442.90596,1872.36552,7486.84633,2963.75968,5289.0046
,,,,,,,995,33205.3,2891.70915,4522.69546,1907.76415,8028.03296,3060.27853,5549.48914
,,,,,,,996,32532.9,2965.29675,4579.1997,1950.22045,8762.25252,3114.21654,5898.20526
,,,,,,,997,31617.8,2979.08068,4721.00217,2015.26965,9370.56664,3199.80048,6158.66264
,,,,,,,998,30477.9,2972.89543,4582.11755,1982.99751,9398.80253,3175.60081,6051.50963
,,,,,,,999,29846.4,2920.38207,4463.02303,1906.69367,9455.86751,3058.58289,5957.05791
,,,,,,,1000,30126.5,2842.01607,4295.56826,1866.2602,9345.80543,3085.23549,5726.78152
,,,,,,,1001,31637.8,2850.93706,4289.21675,1905.13533,9531.26723,2971.06447,5809.53203
,,,,,,,1002,34232.1,2810.21268,4251.65693,1867.99035,9210.46435,2920.15403,5667.02919
,,,,,,,1003,34566.3,2974.13579,4315.29175,1957.88553,9966.66263,3006.59904,5984.63199
,,,,,,,1004,34151.9,2971.23045,4299.46609,1959.28301,10156.0991,3008.15536,6060.99026
,,,,,,,1005,33599.7,2758.21693,4026.22269,1824.57534,9542.65914,2776.43956,5783.80075
,,,,,,,1006,33075.0,2619.01362,3835.59822,1742.985,8937.59547,2642.65955,5442.88177
,,,,,,,1007,32577.6,2401.38067,3536.35507,1621.85026,8184.76345,2443.40125,4983.90277
,,,,,,,1008,31680.5,2118.70512,3164.58667,1438.31851,7195.15383,2209.0343,4457.98
,,,,,,,1009,31103.3,1964.66415,2932.92908,1301.87575,6239.59089,2002.75893,3984.11064
,,,,,,,1010,31189.4,1834.28546,2751.04141,1225.01946,5718.08739,1901.27099,3700.23053
,,,,,,,1011,31302.8,1825.4812,2778.05115,1211.14594,5633.16708,1898.54086,3691.78984
,,,,,,,1012,31497.0,1820.33204,2785.89513,1189.40514,5550.56981,1889.38082,3689.12126
,,,,,,,1013,31823.8,1840.92422,2835.12123,1192.31514,5517.94792,1939.33136,3700.88005
,,,,,,,1014,32816.7,1946.27698,2990.81077,1280.25403,5763.42098,2057.66852,3890.25127
,,,,,,,1015,33980.3,2073.46806,3206.78821,1394.56843,6013.48317,2208.99916,4086.26013
,,,,,,,1016,33550.5,2255.36441,3527.2974,1526.20709,6457.692,2404.4169,4383.70324
,,,,,,,1017,34110.1,2310.47993,3696.58671,1607.56418,6739.96034,2511.50608,4628.73159
,,,,,,,1018,33704.8,2513.09829,3750.10546,1625.25094,7162.98919,2542.07462,4862.57277
,,,,,,,1019,32593.8,2638.98678,4088.30477,1736.68006,7481.503,2613.17097,4937.70708
,,,,,,,1020,31830.2,2768.80811,4175.868,1835.72507,8146.03475,2791.28806,5254.4523
,,,,,,,1021,30902.2,2736.90475,4081.87403,1824.1533,8699.53902,2757.88457,5566.10192
,,,,,,,1022,29977.8,2693.17301,4028.75846,1778.76916,8670.52328,2658.95375,5540.75341
,,,,,,,1023,29674.8,2658.9993,3861.46112,1709.5873,8635.69781,2568.31696,5511.53066
,,,,,,,1024,30183.9,2598.94922,3778.65431,1655.75657,8685.70665,2463.00177,5520.4437
,,,,,,,1025,32239.8,2640.79076,3766.34149,1664.98508,9084.44253,2506.83983,5730.40976
,,,,,,,1026,35099.2,2649.47427,3869.02069,1704.63758,8911.44756,2607.00043,5663.25636
,,,,,,,1027,36567.9,2970.64466,4240.85822,1887.55658,10157.2817,2845.9852,6324.66906
,,,,,,,1028,35193.4,3088.18471,4385.00764,1965.18785,10706.523,2943.37855,6613.26505
,,,,,,,1029,33751.9,2920.83615,4208.79472,1871.201,10142.4039,2807.7341,6342.34971
,,,,,,,1030,32702.7,2827.36732,4058.99996,1797.38331,9689.03727,2747.20044,6042.21775
,,,,,,,1031,31636.1,2647.91085,3826.41625,1696.78413,8930.023,2632.0508,5570.75448
,,,,,,,1032,30182.9,2325.61587,3580.97027,1557.86551,7923.8181,2486.87429,4958.32403
,,,,,,,1033,29484.9,2024.00216,3155.14367,1358.95741,6818.90687,2253.48449,4151.52509
,,,,,,,1034,29335.2,2015.5047,3179.30073,1358.66345,6440.10117,2155.31318,3892.92005
,,,,,,,1035,29542.5,2011.7027,3195.34806,1343.10089,6152.35637,2161.31922,3865.80772
,,,,,,,1036,29557.3,2052.42491,3289.24831,1350.18593,6185.7325,2216.4636,3929.68388
,,,,,,,1037,29948.0,2121.78927,3403.78425,1389.24078,6286.0667,2327.47931,4027.17614
,,,,,,,1038,31552.2,2306.97665,3667.92545,1505.91564,6853.79619,2492.85561,4373.52845
,,,,,,,1039,34073.2,2741.87162,4199.37272,1763.7288,8567.12025,2825.12497,5336.09686
,,,,,,,1040,35093.5,3338.67658,4971.61294,2112.28654,11089.9258,3257.92677,6760.798
,,,,,,,1041,34562.9,3468.22529,5179.11843,2182.20212,11648.0172,3405.87557,7032.78155
,,,,,,,1042,33799.7,3394.42727,5055.33481,2164.13445,11357.6556,3389.64651,6855.54396
,,,,,,,1043,33258.6,3356.16538,5021.4838,2149.24473,10991.0637,3405.77049,6612.49418
,,,,,,,1044,32335.0,3413.88009,5001.25695,2167.24786,11291.8378,3487.242,6749.50144
,,,,,,,1045,31190.5,3404.01014,4966.81204,2187.15366,11523.0904,3398.11362,6729.52021
,,,,,,,1046,30572.5,3213.41432,4711.49172,2049.43042,11215.6975,3176.94344,6319.58286
,,,,,,,1047,30471.7,3105.69828,4477.09169,1938.30522,11353.5314,3015.55344,6353.61082
,,,,,,,1048,30854.5,3125.45926,4469.15139,1925.26247,12021.153,2934.38148,6676.2619
,,,,,,,1049,32480.3,3253.9902,4594.17748,2029.9479,12934.1965,2992.20989,7142.09051
,,,,,,,1050,35117.5,3427.25145,4810.45548,2164.91395,13501.0636,3194.13093,7533.35331
,,,,,,,1051,36181.7,3483.27178,4728.85819,2130.06101,13567.4861,3360.2952,7493.59702
,,,,,,,1052,34857.5,3309.55555,4498.41741,2060.79356,12408.1742,3285.75274,7055.37023
,,,,,,,1053,34182.0,3151.71786,4404.03915,2005.91942,11901.5153,3183.28184,7021.00616
,,,,,,,1054,32916.4,2666.64362,3798.43107,1711.57007,9267.30891,2863.8005,5575.02878
,,,,,,,1055,31808.8,2432.37552,3473.00933,1555.02923,8137.79017,2669.42105,4975.82511
,,,,,,,1056,29530.6,2242.6398,3243.90744,1439.07957,7463.34831,2479.68512,4578.47311
,,,,,,,1057,31115.7,2083.60095,3172.58958,1387.23892,6482.57908,2318.20931,4157.65347
,,,,,,,1058,31194.3,1996.89139,3061.64201,1320.53608,6069.79026,2226.66148,3950.88907
,,,,,,,1059,31456.2,1958.03956,3060.02027,1294.77437,5804.2605,2191.30631,3835.33448
,,,,,,,1060,31812.8,1980.97263,3109.20787,1278.03734,5769.55222,2142.35151,3840.96227
,,,,,,,1061,32141.7,2012.97152,3152.23151,1297.97203,5813.47451,2196.77727,3900.56479
,,,,,,,1062,33633.3,2167.95358,3360.08788,1396.98805,6328.87554,2298.09508,4200.94367
,,,,,,,1063,36310.8,2544.84098,3792.85437,1626.04687,7700.97558,2688.44679,5088.80077
,,,,,,,1064,38405.1,3117.97111,4458.01422,1937.86038,10069.5084,3099.87831,6495.28505
,,,,,,,1065,36769.3,3223.63024,4579.84324,2018.3202,10720.7706,3256.35117,6774.14725
,,,,,,,1066,35009.5,3193.56101,4562.73398,1973.7713,10544.8868,3195.56246,6598.71682
,,,,,,,1067,33992.8,3157.29093,4535.14878,1957.00845,10227.8818,3075.61773,6386.5044
,,,,,,,1068,32991.6,3213.03921,4484.7473,2016.56611,10563.2038,3216.72042,6539.6475
,,,,,,,1069,32059.7,3223.90292,4444.19672,2059.35143,10902.7539,3139.72839,6556.20011
,,,,,,,1070,31540.3,3053.2702,4238.07201,1957.25962,10735.815,2911.77283,6222.68556
,,,,,,,1071,31346.2,2989.99105,4041.96387,1876.4033,11001.1322,2786.47003,6256.21705
,,,,,,,1072,31601.4,3077.48743,4065.92235,1873.48698,11771.778,2822.21872,6523.42907
,,,,,,,1073,32812.1,3232.27386,4291.49141,1959.93151,12757.4425,2934.09722,6947.70249
,,,,,,,1074,34675.6,3399.40713,4496.91911,2085.82863,13376.0375,3021.06681,7322.30972
,,,,,,,1075,34774.0,3423.10986,4641.01361,2116.40744,13251.2734,3087.86603,7312.95719
,,,,,,,1076,33985.1,3206.12577,4519.76449,2028.96029,11997.263,3050.11011,6797.16316
,,,,,,,1077,33024.7,3059.04799,4251.64434,1914.49974,11472.0501,3077.83754,6575.15366
,,,,,,,1078,31888.6,2557.31276,3840.25151,1694.92264,9159.28566,2727.54334,5379.63478
,,,,,,,1079,31211.6,2367.47731,3524.56084,1589.63277,8077.80743,2557.57199,4861.47088
,,,,,,,1080,28136.1,2204.25319,3162.19159,1442.66508,7349.95775,2362.69554,4490.04599
,,,,,,,1081,27530.5,2052.38438,2954.01504,1312.01196,6440.46605,2208.87019,4046.97765
,,,,,,,1082,27133.6,1971.97753,2954.22986,1302.27076,5993.04212,2134.59536,3820.84632
,,,,,,,1083,26927.6,1934.25208,2980.2659,1278.40081,5691.5055,2094.02143,3706.24011
,,,,,,,1084,26996.2,1945.01889,3037.28592,1271.188,5555.46686,2093.06678,3724.62523
,,,,,,,1085,27296.0,1983.25748,3095.59823,1296.76092,5538.03206,2140.77706,3784.36795
,,,,,,,1086,28409.3,2140.40341,3312.04968,1384.22699,5977.31922,2260.08022,4109.88325
,,,,,,,1087,30522.3,2460.96532,3751.3335,1593.17526,7224.55109,2495.95759,4934.42877
,,,,,,,1088,33040.0,2980.02148,4328.7117,1883.10497,9432.21507,2859.59105,6145.54996
,,,,,,,1089,32323.6,3129.86159,4517.228,1952.28239,10250.8669,2991.23417,6416.54617
,,,,,,,1090,31271.2,3126.60192,4530.16922,1927.43205,10336.268,3014.38742,6313.869
,,,,,,,1091,30399.0,3114.32455,4308.6436,1854.05914,10126.0247,3008.85714,6104.58737
,,,,,,,1092,29739.0,3180.4315,4298.06283,1897.31465,10465.1294,3037.56575,6174.85999
,,,,,,,1093,29319.0,3165.6416,4405.86065,1949.17653,10787.5341,2999.74781,6170.75954
,,,,,,,1094,29290.2,2967.42275,4140.69794,1824.19105,10581.8813,2815.73958,5827.14584
,,,,,,,1095,29244.0,2907.69049,3947.96348,1747.64935,10819.132,2643.5095,5769.97593
,,,,,,,1096,29390.7,2967.90664,3954.03369,1786.51889,11543.1278,2631.62545,6004.70364
,,,,,,,1097,30672.9,3104.37886,4141.26925,1881.4104,12500.1263,2716.86276,6444.44694
,,,,,,,1098,32102.4,3301.40298,4398.61542,2009.93775,13200.1254,2896.99704,6850.15511
,,,,,,,1099,33732.2,3321.15521,4460.0896,2015.48977,12865.7192,2990.38729,6742.15349
,,,,,,,1100,32003.6,3083.47914,4228.85117,1889.76723,11469.0321,2904.87075,6189.36342
,,,,,,,1101,31182.4,2947.57109,4102.42192,1816.76436,11009.238,2799.6252,6016.81916
,,,,,,,1102,30036.2,2500.86545,3602.59349,1628.44068,8927.18383,2526.1087,5037.9983
,,,,,,,1103,29347.7,2278.54407,3297.1726,1494.97087,7882.48911,2342.6844,4525.94033
,,,,,,,1104,26429.9,2081.35473,3069.50238,1379.42629,7100.72454,2157.01383,4095.18961
,,,,,,,1105,25824.4,1917.37969,2869.57942,1262.74422,6107.37218,1983.12524,3787.96683
,,,,,,,1106,25417.2,1826.63296,2731.06781,1200.9975,5691.1082,1881.54449,3590.53189
,,,,,,,1107,24918.1,1737.75638,2728.30342,1163.0124,5433.73361,1854.99476,3517.39704
,,,,,,,1108,24982.3,1743.82293,2774.76264,1162.09874,5384.06941,1842.32461,3601.69481
,,,,,,,1109,25407.5,1788.54199,2862.37497,1191.5172,5379.15303,1902.89001,3675.15735
,,,,,,,1110,26769.8,2022.85616,2939.23278,1251.98315,5859.98981,2054.46955,4056.1898
,,,,,,,1111,29030.0,2356.90963,3337.91603,1448.15722,7217.53212,2312.66209,4875.27775
,,,,,,,1112,31497.7,2874.61319,3934.18524,1763.53759,9530.47147,2689.5003,6196.35305
,,,,,,,1113,31301.2,3061.90144,4285.32581,1903.71895,10179.8265,2796.09617,6483.02337
,,,,,,,1114,30085.0,3066.47847,4353.17095,1894.0968,10098.9763,2824.26916,6364.6528
,,,,,,,1115,29127.6,3032.04356,4414.50831,1925.8369,9855.03436,2887.64273,6216.4216
,,,,,,,1116,28384.6,3115.16059,4450.19974,1965.22684,10142.2749,2941.81215,6375.17716
,,,,,,,1117,27773.6,3171.33352,4531.92428,1994.96925,10422.4205,2912.28402,6521.86936
,,,,,,,1118,27348.9,3117.95455,4418.72526,1944.42333,10304.969,2826.3369,6403.07783
,,,,,,,1119,26979.3,3098.5546,4348.65614,1930.13863,10615.343,2771.46487,6532.77707
,,,,,,,1120,27703.8,3199.93396,4409.51393,1968.72033,11424.4792,2880.90928,6922.58818
,,,,,,,1121,28829.4,3328.05521,4419.54785,2026.86249,12450.0352,2931.83712,7362.72725
,,,,,,,1122,30912.3,3589.62182,4739.11688,2210.90354,13403.4539,3179.61427,7867.16224
,,,,,,,1123,30858.5,3565.7321,4800.10405,2196.13865,13009.8845,3342.16602,7715.9852
,,,,,,,1124,30625.8,3317.78509,4565.47178,2084.00819,11616.5342,3265.08729,7057.81265
,,,,,,,1125,29993.7,3171.73502,4426.58029,2010.77348,11048.6809,3066.84272,6813.66476
,,,,,,,1126,28987.7,2708.82182,3990.88802,1797.38506,9036.7127,2784.82463,5530.40547
,,,,,,,1127,28791.4,2471.43493,3694.00204,1676.28104,8001.56071,2621.37831,4924.92255
,,,,,,,1128,26144.0,2272.93785,3457.60637,1561.62238,7348.04042,2436.31894,4502.58736
,,,,,,,1129,25480.6,2089.22256,3258.22881,1440.79777,6648.39023,2317.23273,4054.53156
,,,,,,,1130,25157.3,1995.42332,3169.06694,1393.15,6187.72762,2207.78548,3840.80533
,,,,,,,1131,25086.7,1968.27732,3223.20638,1386.89192,5884.78433,2166.4033,3708.45593
,,,,,,,1132,25167.6,2010.77695,3302.36454,1397.56989,5809.39304,2263.72881,3731.49413
,,,,,,,1133,25455.3,2074.18826,3447.2317,1458.3863,5759.0873,2359.06068,3763.28993
,,,,,,,1134,26779.0,2253.59731,3692.25874,1565.40596,6237.88334,2533.76657,4053.16128
,,,,,,,1135,28264.1,2566.84099,4099.39613,1762.87301,7301.49227,2817.19733,4737.55865
,,,,,,,1136,30914.6,3103.31073,4756.76649,2086.24335,9383.53456,3261.68752,5900.98595
,,,,,,,1137,30723.3,3302.25515,4999.07149,2189.28382,10209.0607,3440.73088,6383.80951
,,,,,,,1138,29667.5,3390.00334,5231.7952,2256.19349,10404.571,3602.68925,6475.10728
,,,,,,,1139,29473.9,3423.96271,5374.74329,2301.00669,10349.9636,3745.16931,6408.16066
,,,,,,,1140,29347.6,3518.08565,5530.27889,2336.47086,10711.4691,3810.98749,6564.34008
,,,,,,,1141,28823.9,3642.61582,5610.86516,2432.03582,11104.8603,3962.17501,6756.42059
,,,,,,,1142,28412.2,3629.97528,5637.9068,2430.3714,11056.2644,3977.22122,6686.30051
,,,,,,,1143,28494.4,3676.28133,5641.61568,2456.50786,11344.1995,3998.79427,6816.68276
,,,,,,,1144,28892.8,3837.18148,5804.44471,2547.9449,12053.2095,4076.52265,7173.38706
,,,,,,,1145,29899.8,3996.97702,5979.31548,2663.34825,13004.3444,4168.89149,7571.17073
,,,,,,,1146,31566.6,4173.21409,6185.83529,2768.79145,13652.6672,4357.7352,7937.01416
,,,,,,,1147,31532.2,4105.24655,6086.62894,2723.33978,13119.5563,4298.75557,7691.01683
,,,,,,,1148,30941.6,3826.92693,5793.20287,2582.612,11858.3442,4183.08979,7109.39422
,,,,,,,1149,29953.2,3650.50834,5563.27789,2473.69411,11270.6542,4061.43494,6822.48222
,,,,,,,1150,29009.2,3219.71288,5071.29631,2237.7897,9464.30248,3726.95521,5929.24374
,,,,,,,1151,28727.5,2996.02276,4739.50536,2112.05869,8600.74222,3540.63322,5482.5653
,,,,,,,1152,26112.2,2811.57425,4536.40555,1997.29723,7965.63753,3382.93123,5176.35582
,,,,,,,1153,25383.8,2701.23423,4420.92293,1954.91531,7318.67226,3220.08956,4840.72816
,,,,,,,1154,25153.7,2553.30144,4264.43085,1875.57694,6608.18426,3126.42622,4445.57031
,,,,,,,1155,25175.6,2541.48626,4325.54508,1872.59696,6452.26213,3150.39746,4365.7432
,,,,,,,1156,25013.2,2526.69118,4350.70537,1854.64013,6263.30476,3159.35464,4304.93895
,,,,,,,1157,25170.9,2554.81918,4460.6103,1890.85696,6193.79932,3229.20778,4316.61186
,,,,,,,1158,25939.1,2694.32774,4670.32419,1975.8778,6542.09916,3387.64278,4585.57823
,,,,,,,1159,26978.2,2836.59801,4899.16078,2081.79983,6893.73181,3520.57066,4893.50002
,,,,,,,1160,28157.2,2999.93508,5216.00056,2204.54507,7313.95877,3735.48731,5179.64074
,,,,,,,1161,28331.6,3117.09726,5416.93258,2252.28892,7613.49991,3818.33171,5341.20614
,,,,,,,1162,28377.8,3306.48993,5650.24845,2368.42832,8140.09002,3983.01765,5626.11051
,,,,,,,1163,28023.2,3428.87822,5801.2832,2440.46395,8564.93218,4088.50372,5808.6734
,,,,,,,1164,27784.0,3556.51245,5925.01166,2496.19481,9236.18243,4094.99099,6095.83783
,,,,,,,1165,27297.7,3600.92708,5988.93293,2533.69816,9747.08964,4115.3163,6242.36605
,,,,,,,1166,26729.3,3468.68751,5711.24307,2451.80015,9630.75757,3935.71015,6043.07732
,,,,,,,1167,26476.7,3326.94648,5419.32992,2334.86434,9474.81053,3728.3666,5857.70959
,,,,,,,1168,26667.6,3178.27077,5138.39295,2212.53995,9336.11979,3565.389,5684.09228
,,,,,,,1169,27340.3,3189.56018,5043.7962,2176.94245,9661.44878,3504.85378,5838.07207
,,,,,,,1170,29301.1,3161.05956,4989.51826,2182.32,9318.46899,3474.66495,5707.81417
,,,,,,,1171,29881.0,3372.06884,5204.75454,2286.37919,10153.7472,3587.20277,6127.70569
,,,,,,,1172,29340.3,3437.53149,5222.54586,2333.04416,10518.3161,3623.70376,6347.32702
,,,,,,,1173,28830.9,3219.85855,4960.70393,2207.37072,9814.6992,3401.09515,5960.61891
,,,,,,,1174,28168.1,3080.2894,4759.24995,2129.20072,9306.06136,3317.59432,5716.42706
,,,,,,,1175,27421.0,2902.32873,4500.3331,2014.11574,8583.66041,3140.26215,5354.88532
,,,,,,,1176,26772.1,2631.57687,4111.28493,1818.65326,7578.11947,2887.00802,4827.16604
,,,,,,,1177,26148.9,2409.68403,3896.68101,1692.14138,6694.22549,2697.38569,4309.60615
,,,,,,,1178,26100.0,2266.36254,3724.4821,1604.6748,6052.79721,2581.20382,3956.01367
,,,,,,,1179,26247.5,2250.1007,3760.22858,1582.93146,5878.31789,2542.64113,3884.75745
,,,,,,,1180,26572.0,2235.89034,3749.42445,1547.50699,5678.0274,2516.53295,3854.90477
,,,,,,,1181,26860.9,2251.78005,3797.43212,1566.48297,5590.16421,2570.67975,3860.77945
,,,,,,,1182,27731.4,2344.68073,3958.08245,1632.23418,5828.84833,2669.91228,4047.09164
,,,,,,,1183,28906.3,2422.82853,4097.71254,1698.17447,6022.89222,2795.67775,4175.84454
,,,,,,,1184,29477.6,2530.95745,4260.82888,1768.71541,6409.57814,2858.40481,4454.361
,,,,,,,1185,29804.6,2587.73217,4290.45841,1786.19119,6598.47775,2885.78925,4617.08783
,,,,,,,1186,29966.3,2733.96228,4456.33437,1859.49194,7033.45726,2957.71782,4879.85992
,,,,,,,1187,29610.3,2802.69501,4532.72645,1905.48755,7413.86738,2965.24947,5045.9778
,,,,,,,1188,28526.6,2909.19582,4576.54653,1982.08037,8000.27407,3027.36408,5356.9304
,,,,,,,1189,27617.0,2940.33861,4594.75,1984.29488,8547.75671,2957.98336,5492.34236
,,,,,,,1190,26764.0,2782.48997,4309.44225,1859.54019,8472.83302,2802.90327,5182.09282
,,,,,,,1191,25943.8,2602.73501,3963.14337,1706.12607,8355.99312,2513.76498,5013.22852
,,,,,,,1192,25962.4,2451.34386,3686.56639,1587.36873,8251.09544,2412.22172,4871.20118
,,,,,,,1193,27031.3,2485.65649,3678.27921,1593.9968,8530.63605,2439.15301,4872.04196
,,,,,,,1194,30238.3,2502.65719,3717.33843,1639.47311,8222.99188,2522.1398,4783.50795
,,,,,,,1195,31423.9,2758.59748,4054.28966,1822.84921,9311.67689,2696.43349,5339.46742
,,,,,,,1196,31367.3,2886.7576,4183.89118,1882.16275,9837.71656,2761.3673,5721.55127
,,,,,,,1197,30698.0,2739.55717,3974.00468,1787.93396,9315.21651,2648.85533,5481.28914
,,,,,,,1198,29915.9,2637.54707,3789.03001,1712.77249,8849.8675,2591.99161,5241.27256
,,,,,,,1199,29321.5,2400.19445,3508.21702,1581.82778,8135.31471,2428.21435,4864.94775
,,,,,,,1200,28122.3,2086.20641,3139.2831,1388.95889,7138.07977,2179.78287,4267.32206
,,,,,,,1201,27561.6,1777.7758,2809.42753,1213.52655,6066.9923,1974.9024,3620.25058
,,,,,,,1202,27615.3,1665.99309,2664.20942,1132.92224,5662.44533,1835.7574,3374.45238
,,,,,,,1203,28084.0,1636.05303,2655.20951,1110.0367,5407.77699,1754.15656,3231.38114
,,,,,,,1204,28824.7,1663.9072,2676.08582,1116.10295,5373.93093,1752.27969,3235.64486
,,,,,,,1205,29412.7,1715.72161,2766.90693,1137.99545,5362.0752,1842.85564,3287.56014
