Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.2036,0.8974,0.8974,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.431,0.2753,0.2753,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.2161,0.7791,0.7791,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.6461,0.8632,0.8632,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.8331,0.9115,0.9115,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.389,0.3735,0.3735,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.4183,0.3718,0.3718,1,0.552743642,1,1
8,0.262,1,1,0.009995,0.005727903605505001,0.005266596394494999,0.6217,0.8839,0.8839,1,0.552743642,1,1
9,0.262,1,1,0.128389,0.073576769985711,0.06765113001428899,0.7238,0.7221,0.7221,1,0.552743642,1,1
10,0.262,1,1,0.317947,0.182208080806353,0.16753361919364698,0.3389,0.4471,0.4471,1,0.552743642,1,1
11,0.262,1,1,0.457827,0.262370077438473,0.24123962256152698,0.8719,0.9063,0.9063,1,0.552743642,1,1
12,0.262,1,1,0.504968,0.289385495534232,0.26607930446576794,0.7835,0.9086,0.9086,1,0.552743642,1,1
13,0.262,1,1,0.456972,0.261880096689828,0.24078910331017198,0.7983,0.8782,0.8782,1,0.552743642,1,1
14,0.262,1,1,0.369288,0.211630421877912,0.19458637812208798,0.671,0.5269,0.5269,1,0.552743642,1,1
15,0.262,1,1,0.232161,0.133046105948739,0.122330994051261,0.4893,0.5175,0.5175,1,0.552743642,1,1
16,0.262,1,1,0.06614,0.03790330609986001,0.03485069390014,0.242,0.052,0.052,1,0.552743642,1,1
17,0.262,1,1,0.004974,0.0028504844956260002,0.0026209155043739997,0.6154,0.6205,0.6205,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.3619,0.8529,0.8529,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.3342,0.1218,0.1218,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.2908,0.2557,0.2557,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.1409,0.0934,0.0934,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.2624,0.1879,0.1879,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.1816,0.9049,0.9049,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.6117,0.8778,0.8778,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.6473,0.894,0.894,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.3635,0.5056,0.5056,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.8341,0.913,0.913,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.8075,0.9115,0.9115,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.4417,0.6609,0.6609,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.3151,0.4163,0.4163,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.5245,0.5748,0.5748,1,0.552743642,1,1
32,0.262,1,1,0.009785,0.005607557456715001,0.005155942543285,0.0735,0.3937,0.3937,1,0.552743642,1,1
33,0.262,1,1,0.116903,0.06699440872379701,0.061598891276203,0.3868,0.4817,0.4817,1,0.552743642,1,1
34,0.262,1,1,0.281521,0.161333181683379,0.148339918316621,0.5641,0.5548,0.5548,1,0.552743642,1,1
35,0.262,1,1,0.376857,0.215968040926443,0.19857465907355698,0.334,0.7664,0.7664,1,0.552743642,1,1
36,0.262,1,1,0.391626,0.224431813647774,0.20635678635222596,0.2382,0.5511,0.5511,1,0.552743642,1,1
37,0.262,1,1,0.331632,0.190050638169168,0.17474456183083198,0.8503,0.9065,0.9065,1,0.552743642,1,1
38,0.262,1,1,0.201171,0.115286452848729,0.10600164715127099,0.2297,0.2159,0.2159,1,0.552743642,1,1
39,0.262,1,1,0.10153,0.05818449755547,0.05349850244452999,0.6354,0.9088,0.9088,1,0.552743642,1,1
40,0.262,1,1,0.029921,0.017147033894979,0.015766066105020998,0.3955,0.6381,0.6381,1,0.552743642,1,1
41,0.262,1,1,0.002606,0.001493438398794,0.0013731616012059998,0.8417,0.9044,0.9044,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.1217,0.0998,0.0998,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.0999,0.4278,0.4278,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.6877,0.9081,0.9081,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.5997,0.8633,0.8633,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.2795,0.2965,0.2965,1,0.552743642,1,1
47,0.262,1,1,0.0,0.0,0.0,0.5262,0.9005,0.9005,1,0.552743642,1,1
48,0.262,1,1,0.0,0.0,0.0,0.8492,0.9059,0.9059,1,0.552743642,1,1
49,0.262,1,1,0.0,0.0,0.0,0.6436,0.2295,0.2295,1,0.552743642,1,1
50,0.262,1,1,0.0,0.0,0.0,0.6356,0.8117,0.8117,1,0.552743642,1,1
51,0.262,1,1,0.0,0.0,0.0,0.6537,0.6355,0.6355,1,0.552743642,1,1
52,0.262,1,1,0.0,0.0,0.0,0.1895,0.2224,0.2224,1,0.552743642,1,1
53,0.262,1,1,0.0,0.0,0.0,0.2239,0.2255,0.2255,1,0.552743642,1,1
54,0.262,1,1,0.0,0.0,0.0,0.2034,0.2152,0.2152,1,0.552743642,1,1
55,0.262,1,1,0.0,0.0,0.0,0.6378,0.5555,0.5555,1,0.552743642,1,1
56,0.262,1,1,0.002596,0.001487707629804,0.0013678923701959998,0.2184,0.7966,0.7966,1,0.552743642,1,1
57,0.262,1,1,0.019695,0.011286749525805,0.010377750474194999,0.8491,0.9152,0.9152,1,0.552743642,1,1
58,0.262,1,1,0.038274,0.021933945232326002,0.020167454767674,0.6028,0.4108,0.4108,1,0.552743642,1,1
59,0.262,1,1,0.079779,0.045719501925321,0.042037398074678996,0.1402,0.239,0.239,1,0.552743642,1,1
60,0.262,1,1,0.100647,0.057678470653653,0.053033229346346994,0.5479,0.9049,0.9049,1,0.552743642,1,1
61,0.262,1,1,0.094556,0.054187859261844,0.04982374073815599,0.6165,0.9112,0.9112,1,0.552743642,1,1
62,0.262,1,1,0.076583,0.043887948156117004,0.040353351843882994,0.7942,0.6721,0.6721,1,0.552743642,1,1
63,0.262,1,1,0.04024,0.02306061441576,0.02120338558424,0.7946,0.9055,0.9055,1,0.552743642,1,1
64,0.262,1,1,0.018601,0.010659803398299,0.009801296601700999,0.7882,0.9099,0.9099,1,0.552743642,1,1
65,0.262,1,1,0.000998,0.000571930745202,0.000525869254798,0.7323,0.3616,0.3616,1,0.552743642,1,1
66,0.262,1,1,0.0,0.0,0.0,0.4739,0.1524,0.1524,1,0.552743642,1,1
67,0.262,1,1,0.0,0.0,0.0,0.4227,0.9108,0.9108,1,0.552743642,1,1
68,0.262,1,1,0.0,0.0,0.0,0.7494,0.9104,0.9104,1,0.552743642,1,1
69,0.262,1,1,0.0,0.0,0.0,0.5696,0.2865,0.2865,1,0.552743642,1,1
70,0.262,1,1,0.0,0.0,0.0,0.697,0.9063,0.9063,1,0.552743642,1,1
71,0.262,1,1,0.0,0.0,0.0,0.8271,0.9156,0.9156,1,0.552743642,1,1
72,0.262,1,1,0.0,0.0,0.0,0.7895,0.7762,0.7762,1,0.552743642,1,1
73,0.262,1,1,0.0,0.0,0.0,0.0927,0.5645,0.5645,1,0.552743642,1,1
74,0.262,1,1,0.0,0.0,0.0,0.8273,0.9131,0.9131,1,0.552743642,1,1
75,0.262,1,1,0.0,0.0,0.0,0.7896,0.9101,0.9101,1,0.552743642,1,1
76,0.262,1,1,0.0,0.0,0.0,0.5455,0.7307,0.7307,1,0.552743642,1,1
77,0.262,1,1,0.0,0.0,0.0,0.1749,0.0591,0.0591,1,0.552743642,1,1
78,0.262,1,1,0.0,0.0,0.0,0.0998,0.7558,0.7558,1,0.552743642,1,1
79,0.262,1,1,0.0,0.0,0.0,0.4587,0.9119,0.9119,1,0.552743642,1,1
80,0.262,1,1,0.003396,0.001946169149004,0.0017894308509959999,0.7193,0.264,0.264,1,0.552743642,1,1
81,0.262,1,1,0.020972,0.012018568725828,0.011050631274172,0.2485,0.3777,0.3777,1,0.552743642,1,1
82,0.262,1,1,0.075008,0.04298535204019201,0.039523447959808,0.8247,0.9091,0.9091,1,0.552743642,1,1
83,0.262,1,1,0.133187,0.076326392947113,0.070179307052887,0.132,0.0585,0.0585,1,0.552743642,1,1
