BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2467804302447954e8,1.3238096755960122e7,-1.564047348293965e7,0.0,0.0,0.0,1.9451645085484458e-11,0.0,0.0,-1.2227566629749997e8
t1,22071.3490206839,1.3360110343390297e-12,-7003.344020683904,0.0,0.0,0.0,2.2159445955383733e-15,0.0,0.0,-15068.005000000001
t2,21076.885088113686,202.951343193276,-6881.592431306962,0.0,0.0,0.0,2.216013704382328e-15,0.0,0.0,-14398.244
t3,20460.8989368013,194.2899849099101,-6882.396921711211,0.0,0.0,0.0,2.2160889089528608e-15,0.0,0.0,-13772.792
t4,19783.31609520209,185.38896330547496,-6862.252058507568,0.0,0.0,0.0,2.2162420591709517e-15,0.0,0.0,-13106.453
t5,19208.09453271596,176.00334675929767,-6866.930879475263,0.0,0.0,0.0,2.216349951140483e-15,0.0,0.0,-12517.167
t6,18598.342912379,181.4978038312701,-6838.379716210277,0.0,0.0,0.0,2.2163601826077576e-15,0.0,0.0,-11941.461
t7,18185.170506728547,172.2966533147414,-6851.550160043292,0.0,0.0,0.0,2.2164255454528326e-15,0.0,0.0,-11505.917
t8,17956.56280230846,162.6876825892382,-6875.749484897696,0.0,0.0,0.0,2.216462695525163e-15,0.0,0.0,-11243.501
t9,17906.409787914694,151.64393508792017,-6891.962723002615,0.0,0.0,0.0,2.216583075498563e-15,0.0,0.0,-11166.091
t10,16083.180054843355,371.6702237976643,-5173.817278641021,0.0,0.0,0.0,2.2169230278949996e-15,0.0,0.0,-11281.033
t11,11562.92218273038,81.2098172696228,-3.78468840582006e-12,0.0,0.0,0.0,2.2253810432355845e-15,0.0,0.0,-11644.132
t12,10805.830926116938,1355.6410738830655,-3.78446432555508e-12,0.0,0.0,0.0,2.225446127637448e-15,0.0,0.0,-12161.472
