Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,6443.076499029193,0.0,0.0,0.0
t2,0.0,0.0,0.0,12553.542249751947,0.0,0.0,0.0
t3,0.0,0.0,0.0,18674.162651519837,0.0,0.0,0.0
t4,0.0,0.0,0.0,24785.924802623456,0.0,0.0,0.0
t5,0.0,0.0,0.0,30912.193226132767,0.0,0.0,0.0
t6,0.0,0.0,0.0,37006.22234349049,0.0,0.0,0.0
t7,0.0,0.0,0.0,43122.369519736036,0.0,0.0,0.0
t8,0.0,0.0,0.0,49271.22460824492,0.0,0.0,0.0
t9,0.0,0.0,0.0,55446.99994918133,0.0,0.0,0.0
t10,0.0,0.0,0.0,59802.922471837956,0.0,0.0,0.0
t11,0.0,0.0,0.0,59714.650931327495,0.0,0.0,0.0
t12,0.0,0.0,0.0,58241.12802493288,0.0,0.0,0.0
t13,0.0,0.0,0.0,55998.86140259603,0.0,0.0,0.0
t14,0.0,0.0,0.0,51916.76967466482,0.0,0.0,0.0
t15,0.0,0.0,0.0,50079.98059972353,0.0,0.0,0.0
t16,0.0,0.0,0.0,50038.10062543043,0.0,0.0,0.0
t17,0.0,0.0,0.0,49931.2595007986,0.0,0.0,0.0
t18,0.0,0.0,0.0,48973.284048258865,0.0,0.0,0.0
t19,0.0,0.0,0.0,46687.28042738211,0.0,0.0,0.0
t20,0.0,0.0,0.0,41694.74445687009,0.0,0.0,0.0
t21,0.0,0.0,0.0,35649.13773869181,0.0,0.0,0.0
t22,0.0,0.0,0.0,30014.16759003101,0.0,0.0,0.0
t23,0.0,0.0,0.0,21784.42341024642,0.0,0.0,0.0
t24,0.0,0.0,0.0,14658.027943770565,0.0,0.0,0.0
t25,0.0,0.0,0.0,7489.105846165475,0.0,0.0,0.0
t26,0.0,0.0,0.0,3516.7177258414426,0.0,0.0,0.0
t27,0.0,0.0,0.0,906.1732571071694,0.0,0.0,0.0
t28,0.0,0.0,0.0,7.734996482791447e-11,0.0,0.0,0.0
t29,0.0,0.0,0.0,1401.5040249957217,0.0,0.0,0.0
t30,0.0,0.0,0.0,4101.880036397821,0.0,0.0,0.0
t31,0.0,0.0,0.0,5419.379332937277,0.0,0.0,0.0
t32,0.0,0.0,0.0,8601.53298716424,0.0,0.0,0.0
t33,0.0,0.0,0.0,12500.076413472674,0.0,0.0,0.0
t34,0.0,0.0,0.0,15294.87582710429,0.0,0.0,0.0
t35,0.0,0.0,0.0,16104.972245864266,0.0,0.0,0.0
t36,0.0,0.0,0.0,15307.526006626644,0.0,0.0,0.0
t37,0.0,0.0,0.0,14598.652259326518,0.0,0.0,0.0
t38,0.0,0.0,0.0,14512.42917650755,0.0,0.0,0.0
t39,0.0,0.0,0.0,15711.646272982478,0.0,0.0,0.0
t40,0.0,0.0,0.0,18458.303127107953,0.0,0.0,0.0
t41,0.0,0.0,0.0,21689.146642974178,0.0,0.0,0.0
t42,0.0,0.0,0.0,25238.0608661481,0.0,0.0,0.0
t43,0.0,0.0,0.0,28813.76481386221,0.0,0.0,0.0
t44,0.0,0.0,0.0,32539.580683644977,0.0,0.0,0.0
t45,0.0,0.0,0.0,35702.07337579214,0.0,0.0,0.0
t46,0.0,0.0,0.0,38912.40808307019,0.0,0.0,0.0
t47,0.0,0.0,0.0,42143.7017608282,0.0,0.0,0.0
t48,0.0,0.0,0.0,45511.61970419404,0.0,0.0,0.0
t49,0.0,0.0,0.0,49132.742814480174,0.0,0.0,0.0
t50,0.0,0.0,0.0,52701.37810666051,0.0,0.0,0.0
t51,0.0,0.0,0.0,55901.0862910042,0.0,0.0,0.0
t52,0.0,0.0,0.0,58365.84042910706,0.0,0.0,0.0
t53,0.0,0.0,0.0,59802.922471837934,0.0,0.0,0.0
t54,0.0,0.0,0.0,59802.922471837766,0.0,0.0,0.0
t55,0.0,0.0,0.0,59802.922471837686,0.0,0.0,0.0
t56,0.0,0.0,0.0,59802.92247183763,0.0,0.0,0.0
t57,0.0,0.0,0.0,59802.92247183761,0.0,0.0,0.0
t58,0.0,0.0,0.0,59025.204891682006,0.0,0.0,0.0
t59,0.0,0.0,0.0,57384.383913013706,0.0,0.0,0.0
t60,0.0,0.0,0.0,55307.11762499791,0.0,0.0,0.0
t61,0.0,0.0,0.0,52923.968058573344,0.0,0.0,0.0
t62,0.0,0.0,0.0,50296.973342988895,0.0,0.0,0.0
t63,0.0,0.0,0.0,48198.82720729691,0.0,0.0,0.0
t64,0.0,0.0,0.0,46106.70087299854,0.0,0.0,0.0
t65,0.0,0.0,0.0,45445.6767427682,0.0,0.0,0.0
t66,0.0,0.0,0.0,45445.67674276816,0.0,0.0,0.0
t67,0.0,0.0,0.0,45445.67674276812,0.0,0.0,0.0
t68,0.0,0.0,0.0,45445.67674276808,0.0,0.0,0.0
t69,0.0,0.0,0.0,44881.92621965931,0.0,0.0,0.0
t70,0.0,0.0,0.0,42213.86332725671,0.0,0.0,0.0
t71,0.0,0.0,0.0,38698.49016868837,0.0,0.0,0.0
t72,0.0,0.0,0.0,37633.61081359442,0.0,0.0,0.0
t73,0.0,0.0,0.0,37399.074143729245,0.0,0.0,0.0
t74,0.0,0.0,0.0,35724.5518860849,0.0,0.0,0.0
t75,0.0,0.0,0.0,35413.98624849622,0.0,0.0,0.0
t76,0.0,0.0,0.0,35413.986248496185,0.0,0.0,0.0
t77,0.0,0.0,0.0,35413.986248496134,0.0,0.0,0.0
t78,0.0,0.0,0.0,35413.9862484961,0.0,0.0,0.0
t79,0.0,0.0,0.0,35413.98624849606,0.0,0.0,0.0
t80,0.0,0.0,0.0,34812.693267036884,0.0,0.0,0.0
t81,0.0,0.0,0.0,33519.9274882168,0.0,0.0,0.0
t82,0.0,0.0,0.0,31499.552543362955,0.0,0.0,0.0
t83,0.0,0.0,0.0,28413.783503160706,0.0,0.0,0.0
t84,0.0,0.0,0.0,23768.0484424471,0.0,0.0,0.0
t85,0.0,0.0,0.0,17885.497196051492,0.0,0.0,0.0
t86,0.0,0.0,0.0,11953.54540284603,0.0,0.0,0.0
t87,0.0,0.0,0.0,8869.874163219003,0.0,0.0,0.0
t88,0.0,0.0,0.0,8013.051124659256,0.0,0.0,0.0
t89,0.0,0.0,0.0,8013.051124659215,0.0,0.0,0.0
t90,0.0,0.0,0.0,8013.051124659174,0.0,0.0,0.0
t91,0.0,0.0,0.0,8013.051124659133,0.0,0.0,0.0
t92,0.0,0.0,0.0,8013.051124659092,0.0,0.0,0.0
t93,0.0,0.0,0.0,8013.051124659051,0.0,0.0,0.0
t94,0.0,0.0,0.0,7474.530906040084,0.0,0.0,0.0
t95,0.0,0.0,0.0,6011.392679349317,0.0,0.0,0.0
t96,0.0,0.0,0.0,4553.551896592471,0.0,0.0,0.0
t97,0.0,0.0,0.0,3108.323559377048,0.0,0.0,0.0
t98,0.0,0.0,0.0,2016.0084708230734,0.0,0.0,0.0
t99,0.0,0.0,0.0,2016.0084708230327,0.0,0.0,0.0
t100,0.0,0.0,0.0,2016.008470822992,0.0,0.0,0.0
t101,0.0,0.0,0.0,2016.0084708229513,0.0,0.0,0.0
t102,0.0,0.0,0.0,2016.0084708229492,0.0,0.0,0.0
t103,0.0,0.0,0.0,2016.0084708229085,0.0,0.0,0.0
t104,0.0,0.0,0.0,2016.0084708228678,0.0,0.0,0.0
t105,0.0,0.0,0.0,2016.0084708228271,0.0,0.0,0.0
t106,0.0,0.0,0.0,2016.0084708227864,0.0,0.0,0.0
t107,0.0,0.0,0.0,2016.008470822745,0.0,0.0,0.0
t108,0.0,0.0,0.0,1867.4957886445811,0.0,0.0,0.0
t109,0.0,0.0,0.0,1185.9884837235213,0.0,0.0,0.0
t110,0.0,0.0,0.0,1185.9884837234806,0.0,0.0,0.0
t111,0.0,0.0,0.0,1185.98848372344,0.0,0.0,0.0
t112,0.0,0.0,0.0,1185.988483723399,0.0,0.0,0.0
t113,0.0,0.0,0.0,1433.5050795732523,0.0,0.0,0.0
t114,0.0,0.0,0.0,1651.6098803741675,0.0,0.0,0.0
t115,0.0,0.0,0.0,5600.874656171809,0.0,0.0,0.0
t116,0.0,0.0,0.0,6741.91402188607,0.0,0.0,0.0
t117,0.0,0.0,0.0,6398.859168189272,0.0,0.0,0.0
t118,0.0,0.0,0.0,4038.902903690084,0.0,0.0,0.0
t119,0.0,0.0,0.0,2.5031104124246664e-11,0.0,0.0,0.0
t120,0.0,0.0,0.0,2013.6085295424748,0.0,0.0,0.0
t121,0.0,0.0,0.0,4124.596734237774,0.0,0.0,0.0
t122,0.0,0.0,0.0,6761.236494506348,0.0,0.0,0.0
t123,0.0,0.0,0.0,9640.040893531159,0.0,0.0,0.0
t124,0.0,0.0,0.0,12619.371152418451,0.0,0.0,0.0
t125,0.0,0.0,0.0,15086.486675594631,0.0,0.0,0.0
t126,0.0,0.0,0.0,17218.285947391705,0.0,0.0,0.0
t127,0.0,0.0,0.0,19234.623250777233,0.0,0.0,0.0
t128,0.0,0.0,0.0,21092.032467218072,0.0,0.0,0.0
t129,0.0,0.0,0.0,22788.721350894004,0.0,0.0,0.0
t130,0.0,0.0,0.0,24420.582819977633,0.0,0.0,0.0
t131,0.0,0.0,0.0,25009.59704509344,0.0,0.0,0.0
t132,0.0,0.0,0.0,25475.65622142177,0.0,0.0,0.0
t133,0.0,0.0,0.0,26271.094835059743,0.0,0.0,0.0
t134,0.0,0.0,0.0,26815.678780488404,0.0,0.0,0.0
t135,0.0,0.0,0.0,27539.766284239395,0.0,0.0,0.0
t136,0.0,0.0,0.0,27946.02239113705,0.0,0.0,0.0
t137,0.0,0.0,0.0,28596.43490656341,0.0,0.0,0.0
t138,0.0,0.0,0.0,29235.84925798335,0.0,0.0,0.0
t139,0.0,0.0,0.0,29845.24068011546,0.0,0.0,0.0
t140,0.0,0.0,0.0,30467.22070762402,0.0,0.0,0.0
t141,0.0,0.0,0.0,30561.495118282408,0.0,0.0,0.0
t142,0.0,0.0,0.0,30983.13584598783,0.0,0.0,0.0
t143,0.0,0.0,0.0,30815.420237005346,0.0,0.0,0.0
t144,0.0,0.0,0.0,30817.235884827085,0.0,0.0,0.0
t145,0.0,0.0,0.0,30865.80960360086,0.0,0.0,0.0
t146,0.0,0.0,0.0,30591.484304503254,0.0,0.0,0.0
t147,0.0,0.0,0.0,30511.077364051405,0.0,0.0,0.0
t148,0.0,0.0,0.0,30604.21345651745,0.0,0.0,0.0
t149,0.0,0.0,0.0,30869.766866634793,0.0,0.0,0.0
t150,0.0,0.0,0.0,31261.841189318216,0.0,0.0,0.0
t151,0.0,0.0,0.0,31267.761948467232,0.0,0.0,0.0
t152,0.0,0.0,0.0,31363.465398076747,0.0,0.0,0.0
t153,0.0,0.0,0.0,31541.756872038186,0.0,0.0,0.0
t154,0.0,0.0,0.0,31756.271382201856,0.0,0.0,0.0
t155,0.0,0.0,0.0,31881.512899094087,0.0,0.0,0.0
t156,0.0,0.0,0.0,31445.59430638346,0.0,0.0,0.0
t157,0.0,0.0,0.0,31489.22791065128,0.0,0.0,0.0
t158,0.0,0.0,0.0,31216.44381308197,0.0,0.0,0.0
t159,0.0,0.0,0.0,31342.356336945348,0.0,0.0,0.0
t160,0.0,0.0,0.0,31601.17891100271,0.0,0.0,0.0
t161,0.0,0.0,0.0,31561.86819558537,0.0,0.0,0.0
t162,0.0,0.0,0.0,31690.833946351686,0.0,0.0,0.0
t163,0.0,0.0,0.0,31887.740012840983,0.0,0.0,0.0
