Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
Zone,1,1,1,1,1,1,1
t1,2.2843453141265535e-14,0.0,0.0,0.0,0.0,4.383305394528152e-15,0.0
t2,1.975005752887497e-14,0.0,0.0,0.0,0.0,4.272151538784515e-15,0.0
t3,1.836455737285925e-14,0.0,0.0,0.0,0.0,4.213304022294093e-15,0.0
t4,1.7692650289740622e-14,0.0,0.0,0.0,0.0,4.1854180978918675e-15,0.0
t5,1.7410140071690087e-14,0.0,0.0,0.0,0.0,4.1763813871942655e-15,0.0
t6,1.7381240088233172e-14,0.0,0.0,0.0,0.0,4.1763525874649825e-15,0.0
t7,1.7593674431847916e-14,0.0,0.0,0.0,0.0,4.185383926652019e-15,0.0
t8,1.8201753770322618e-14,0.0,0.0,0.0,0.0,4.213175876347629e-15,0.0
t9,1.9496445281983564e-14,0.0,0.0,0.0,0.0,4.271639261462613e-15,0.0
t10,2.2466746107405315e-14,0.0,0.0,0.0,0.0,4.381912805080124e-15,0.0
t11,1.167891980894348,0.0,0.0,0.0,0.0,4.587936907369625e-15,0.0
t12,3.4181398933750633,0.0,0.0,0.0,0.0,4.707841847724965e-15,0.0
t13,3.7965273432905557,0.0,0.0,0.0,0.0,4.776563099369034e-15,0.0
t14,3.9814708229525952,0.0,0.0,0.0,0.0,4.811381521628712e-15,0.0
t15,4.1002533252151085,0.0,0.0,0.0,0.0,4.823407365008488e-15,0.0
t16,4.188705553546884,0.0,0.0,0.0,0.0,4.827367824932565e-15,0.0
t17,4.424744121699638,0.0,0.0,0.0,0.0,4.828891335676339e-15,0.0
t18,4.7828884589889356,0.0,0.0,0.0,0.0,4.83048812094321e-15,0.0
t19,4.975836437365045,0.0,0.0,0.0,0.0,4.834246688357094e-15,0.0
t20,5.102825245692413,0.0,0.0,0.0,0.0,4.84399954637352e-15,0.0
t21,5.200785651553687,0.0,0.0,0.0,0.0,4.859423778568985e-15,0.0
t22,5.27566119370099,0.0,0.0,0.0,0.0,4.88393154019653e-15,0.0
t23,5.328030986378723,0.0,0.0,0.0,0.0,4.925341005664334e-15,0.0
t24,5.242286305035809,0.0,0.0,0.0,0.0,4.8788257832863255e-15,0.0
t25,5.13434205415634,0.0,0.0,0.0,0.0,4.84201300836525e-15,0.0
t26,4.950144386331435,0.0,0.0,0.0,0.0,4.7917137488050335e-15,0.0
t27,4.639854157752765,0.0,0.0,0.0,0.0,4.713130247256641e-15,0.0
t28,3.898612311781696,0.0,0.0,0.0,0.0,4.5894537969154905e-15,0.0
t29,2.2766746420498335e-14,0.0,0.0,0.0,0.0,4.382074732333173e-15,0.0
t30,1.970142163221332e-14,0.0,0.0,0.0,0.0,4.271504429659211e-15,0.0
t31,1.83075140055369e-14,0.0,0.0,0.0,0.0,4.212928042954844e-15,0.0
t32,1.7600723162722666e-14,0.0,0.0,0.0,0.0,4.184932731892762e-15,0.0
t33,1.724143457736537e-14,0.0,0.0,0.0,0.0,4.175017068230178e-15,0.0
t34,1.7057575751431128e-14,0.0,0.0,0.0,0.0,4.171839532704087e-15,0.0
t35,1.6964184749073098e-14,0.0,0.0,0.0,0.0,4.170929520864862e-15,0.0
t36,1.691705648291759e-14,0.0,0.0,0.0,0.0,4.170690812536008e-15,0.0
t37,1.6893782676938562e-14,0.0,0.0,0.0,0.0,4.170653235711183e-15,0.0
t38,1.6882318276875864e-14,0.0,0.0,0.0,0.0,4.1706597985831654e-15,0.0
t39,1.687688466904791e-14,0.0,0.0,0.0,0.0,4.170678422317166e-15,0.0
t40,1.6874370863967497e-14,0.0,0.0,0.0,0.0,4.170686446529716e-15,0.0
t41,1.6873354039126185e-14,0.0,0.0,0.0,0.0,4.170667650042599e-15,0.0
t42,1.687381277506329e-14,0.0,0.0,0.0,0.0,4.170669029634458e-15,0.0
t43,1.68758802517413e-14,0.0,0.0,0.0,0.0,4.170673164587556e-15,0.0
t44,1.688043981328134e-14,0.0,0.0,0.0,0.0,4.17067350910505e-15,0.0
t45,1.6889792798970925e-14,0.0,0.0,0.0,0.0,4.170669665671726e-15,0.0
t46,1.69087313626816e-14,0.0,0.0,0.0,0.0,4.1706885324191116e-15,0.0
t47,1.6947238817995443e-14,0.0,0.0,0.0,0.0,4.170914315821482e-15,0.0
t48,1.702452046605913e-14,0.0,0.0,0.0,0.0,4.1718289450733585e-15,0.0
t49,1.7177453749895146e-14,0.0,0.0,0.0,0.0,4.1750216928467334e-15,0.0
t50,1.7477444183214016e-14,0.0,0.0,0.0,0.0,4.1849513398343984e-15,0.0
t51,1.8125985246284777e-14,0.0,0.0,0.0,0.0,4.212934548122901e-15,0.0
t52,1.9460175376496123e-14,0.0,0.0,0.0,0.0,4.2714684924081425e-15,0.0
t53,2.2447709396459602e-14,0.0,0.0,0.0,0.0,4.381847853388242e-15,0.0
t54,5.732203184814616,0.0,0.0,0.0,0.0,4.58817560847519e-15,0.0
t55,10.109790138782001,0.0,0.0,0.0,0.0,4.7087569675660306e-15,0.0
t56,14.101331889402825,0.0,0.0,0.0,0.0,4.778614380577667e-15,0.0
t57,16.453262648854423,0.0,0.0,0.0,0.0,4.81523984609066e-15,0.0
t58,16.68403161256047,0.0,0.0,0.0,0.0,4.830571766614821e-15,0.0
t59,16.684031612560553,0.0,0.0,0.0,0.0,4.836359466969142e-15,0.0
t60,16.68403161256059,0.0,0.0,0.0,0.0,4.838596702898273e-15,0.0
t61,16.684031612560613,0.0,0.0,0.0,0.0,4.839409764576593e-15,0.0
t62,16.68403161256063,0.0,0.0,0.0,0.0,4.8395355929503884e-15,0.0
t63,16.684031612560645,0.0,0.0,0.0,0.0,4.839136888565413e-15,0.0
