Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,900.5449508559739,0.0,0.0,0.0,0.0,2.925582854256703,0.0,903.4705337102306
t1,1.462867862426434e-15,0.0,0.0,0.0,0.0,5.938791084026555e-16,0.0,2.0567469708290896e-15
t2,1.7637791795246653e-15,0.0,0.0,0.0,0.0,6.200381797163549e-16,0.0,2.38381735924102e-15
t3,1.9499926272669096e-15,0.0,0.0,0.0,0.0,6.326647383102373e-16,0.0,2.582657365577147e-15
t4,2.079846634985891e-15,0.0,0.0,0.0,0.0,6.380670040085102e-16,0.0,2.7179136389944013e-15
t5,2.177155938950677e-15,0.0,0.0,0.0,0.0,6.404722059494449e-16,0.0,2.817628144900122e-15
t6,2.274339554552487e-15,0.0,0.0,0.0,0.0,6.431201777251153e-16,0.0,2.9174597322776023e-15
t7,2.4126119685563285e-15,0.0,0.0,0.0,0.0,6.494881356674084e-16,0.0,3.062100104223737e-15
t8,2.7143439552740565e-15,0.0,0.0,0.0,0.0,6.658451150120535e-16,0.0,3.38018907028611e-15
t9,3.2792881249300604e-15,0.0,0.0,0.0,0.0,6.911611315647141e-16,0.0,3.9704492564947745e-15
t10,4.7770567385216646e-15,0.0,0.0,0.0,0.0,7.304330207357877e-16,0.0,5.507489759257452e-15
t11,1.1678919808943136,0.0,0.0,0.0,0.0,8.002109793686749e-16,0.0,1.1678919808943145
t12,2.250247912480703,0.0,0.0,0.0,0.0,7.595827730754333e-16,0.0,2.2502479124807038
t13,0.37838744991551176,0.0,0.0,0.0,0.0,7.428212364175447e-16,0.0,0.3783874499155125
t14,0.18494347966205466,0.0,0.0,0.0,0.0,7.363302152097335e-16,0.0,0.1849434796620554
t15,0.11878250226249672,0.0,0.0,0.0,0.0,7.342301644053741e-16,0.0,0.11878250226249745
t16,0.08845222833178938,0.0,0.0,0.0,0.0,7.336556669657319e-16,0.0,0.08845222833179012
t17,0.23603856815275864,0.0,0.0,0.0,0.0,7.337173880710159e-16,0.0,0.23603856815275936
t18,0.3581443372892934,0.0,0.0,0.0,0.0,7.344706102693125e-16,0.0,0.3581443372892941
t19,0.19294797837611485,0.0,0.0,0.0,0.0,7.366336959328119e-16,0.0,0.1929479783761156
t20,0.12698880832736845,0.0,0.0,0.0,0.0,7.420385444789195e-16,0.0,0.1269888083273692
t21,0.09796040586129973,0.0,0.0,0.0,0.0,7.45859281389756e-16,0.0,0.09796040586130048
