Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,1.2566164463394202e7,8904.180896942267,0.16110338242312985
solar_pv,1,2.2239368929649543e7,24526.79122257508,0.10350888228122813
onshore_wind,1,8.98070029301569e7,42637.657700143944,0.24044334343740445
battery,1,1.3238096755960122e7,7571.364645401825,0.0
offshore_wind,1,1.2732290952353761e-7,5.0219164892013805e-11,0.0
natural_gas,1,65506.70127876491,731.3957135627077,0.010224197103242842
nuclear,1,0.0,0.0,0.0
