Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,0.0,8.653307346110107e6,5.087435826683584e7,0.0,7.873141625171508e-8,0.0,0.0,5.9527665612946026e7
t1,0.0,0.0,7335.843495105397,0.0,1.5165798782038577e-11,0.0,0.0,7335.843495105412
t2,0.0,0.0,8671.408689276766,0.0,1.3334698430806913e-11,0.0,0.0,8671.40868927678
t3,0.0,0.0,10476.985490423162,0.0,1.2226475366217075e-11,0.0,0.0,10476.985490423174
t4,0.0,0.0,8140.085932622194,0.0,1.022553885578393e-11,0.0,0.0,8140.085932622204
t5,0.0,0.0,9018.034864779343,0.0,8.137540886477661e-12,0.0,0.0,9018.03486477935
t6,0.0,0.0,5730.7045713231455,0.0,6.188270823630633e-12,0.0,0.0,5730.704571323152
t7,0.0,0.0,5717.500399972156,0.0,4.44182898136846e-12,0.0,0.0,5717.50039997216
t8,0.0,0.0,6641.101924904586,0.0,3.230288901656007e-12,0.0,0.0,6641.101924904589
t9,0.0,0.0,3310.0886836769387,0.0,2.3712636845086954e-12,0.0,0.0,3310.088683676941
t10,0.0,0.0,443.1760697324444,0.0,1.6609206038101644e-12,0.0,0.0,443.176069732446
t11,0.0,0.0,0.0,0.0,4.4862358196579356e-13,0.0,0.0,4.4862358196579356e-13
t12,0.0,0.0,0.0,0.0,4.278803830118317e-13,0.0,0.0,4.278803830118317e-13
t13,0.0,5.968558980384842e-13,0.0,0.0,3.920949364115804e-13,0.0,0.0,9.889508344500645e-13
t14,0.0,1.3642420526593924e-12,0.0,0.0,3.594640970768868e-13,0.0,0.0,1.7237061497362792e-12
t15,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,4.120730540370564e-13,0.0,0.0,2.2310624575829127e-12
t16,0.0,1.8189894035458565e-12,4.547473508864641e-13,0.0,4.775308217406975e-13,0.0,0.0,2.751267576173018e-12
t17,0.0,1.8189894035458565e-12,4.547473508864641e-13,0.0,5.067821745806005e-13,0.0,0.0,2.780518929012921e-12
t18,0.0,1.8189894035458565e-12,0.0,0.0,5.208190202429227e-13,0.0,0.0,2.339808423788779e-12
t19,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.339566862709199e-13,0.0,0.0,2.3529460898167763e-12
t20,0.0,6.821210263296962e-13,9.094947017729282e-13,0.0,5.392438931653502e-13,0.0,0.0,2.1308596212679746e-12
t21,0.0,2.2737367544323206e-13,9.094947017729282e-13,0.0,5.515340957194543e-13,0.0,0.0,1.6884024729356146e-12
t22,0.0,5.915268275202834e-13,9.094947017729282e-13,0.0,5.50076157473615e-13,0.0,0.0,2.0510976867668267e-12
t23,0.0,0.0,0.0,0.0,4.01240512197066e-13,0.0,0.0,4.01240512197066e-13
t24,0.0,0.0,9.094947017729282e-13,0.0,5.655491397281023e-13,0.0,0.0,1.4750438415010306e-12
t25,0.0,0.0,0.0,0.0,5.73204237292639e-13,0.0,0.0,5.73204237292639e-13
t26,0.0,0.0,0.0,0.0,5.748515093960643e-13,0.0,0.0,5.748515093960643e-13
t27,0.0,0.0,0.0,0.0,5.76608809875942e-13,0.0,0.0,5.76608809875942e-13
t28,0.0,0.0,0.0,0.0,5.773098160842208e-13,0.0,0.0,5.773098160842208e-13
t29,0.0,0.0,445.07567736468445,0.0,1.9630088318034454e-11,0.0,0.0,445.07567736470406
t30,0.0,0.0,750.5137470355075,0.0,1.9999102618829663e-11,0.0,0.0,750.5137470355276
t31,0.0,0.0,934.4480633197127,0.0,2.132571629871953e-11,0.0,0.0,934.448063319734
t32,0.0,0.0,1458.1658530539153,0.0,2.246034205590415e-11,0.0,0.0,1458.1658530539378
t33,0.0,0.0,2117.1249517795004,0.0,2.2490094685471107e-11,0.0,0.0,2117.1249517795227
t34,0.0,0.0,1689.058730327737,0.0,2.1785035653243826e-11,0.0,0.0,1689.058730327759
t35,0.0,0.0,1289.4467181604705,0.0,2.1365979860587554e-11,0.0,0.0,1289.4467181604919
t36,0.0,0.0,1143.08428549581,0.0,2.1848801444754653e-11,0.0,0.0,1143.0842854958319
t37,0.0,32.168781413178394,1147.2726412521552,0.0,2.2305557961260708e-11,0.0,0.0,1179.4414226653557
t38,0.0,320.18266297036763,1379.468940007866,0.0,2.2409002055947487e-11,0.0,0.0,1699.651602978256
t39,0.0,1198.2882934712406,1863.135904095814,0.0,2.2395345636975487e-11,0.0,0.0,3061.424197567077
t40,0.0,1952.2804732733057,2990.489305797357,0.0,2.2467936656610217e-11,0.0,0.0,4942.769779070685
t41,0.0,2947.9078336135126,4980.164247782961,0.0,2.2432488660952324e-11,0.0,0.0,7928.072081396496
t42,0.0,3996.6862115512777,6247.622251045796,0.0,2.2420208291141496e-11,0.0,0.0,10244.308462597095
t43,0.0,3382.433423416085,6825.806644348893,0.0,2.2450241300088655e-11,0.0,0.0,10208.240067765
t44,0.0,2432.4730647907463,8038.065603054809,0.0,2.2264195503190414e-11,0.0,0.0,10470.538667845576
t45,0.0,820.5959045294329,5098.7324511739425,0.0,2.2135835110027158e-11,0.0,0.0,5919.328355703397
t46,0.0,34.85534596026332,5085.154071219622,0.0,2.2116224829180058e-11,0.0,0.0,5120.009417179907
t47,0.0,0.0,5767.456471346799,0.0,1.9755339521609104e-11,0.0,0.0,5767.456471346819
t48,0.0,0.0,5495.281457124045,0.0,1.8155367798095488e-11,0.0,0.0,5495.281457124063
t49,0.0,0.0,5423.310639245912,0.0,1.6590524398152586e-11,0.0,0.0,5423.3106392459285
t50,0.0,0.0,3740.0838282354634,0.0,1.4019659517426829e-11,0.0,0.0,3740.0838282354775
t51,0.0,0.0,2395.6852592397954,0.0,1.3639907148584472e-11,0.0,0.0,2395.685259239809
t52,0.0,0.0,1325.430731959128,0.0,1.1991671726917948e-11,0.0,0.0,1325.43073195914
t53,0.0,0.0,651.7263564699024,0.0,1.0704531743714551e-11,0.0,0.0,651.7263564699131
t54,0.0,0.0,1.8189894035458565e-12,0.0,5.675640726060403e-13,0.0,0.0,2.386553476151897e-12
t55,0.0,0.0,0.0,0.0,5.646412630593415e-13,0.0,0.0,5.646412630593415e-13
t56,0.0,0.0,9.094947017729282e-13,0.0,5.641811772903726e-13,0.0,0.0,1.4736758790633009e-12
t57,0.0,0.0,9.094947017729282e-13,0.0,5.598836616916033e-13,0.0,0.0,1.4693783634645316e-12
t58,0.0,0.0,6.821210263296962e-13,0.0,5.453142580731877e-13,0.0,0.0,1.2274352844028839e-12
t59,0.0,0.0,4.547473508864641e-13,0.0,5.442527277058263e-13,0.0,0.0,9.990000785922904e-13
t60,0.0,0.0,4.547473508864641e-13,0.0,5.454230559674458e-13,0.0,0.0,1.00017040685391e-12
t61,0.0,6.110667527536862e-13,4.547473508864641e-13,0.0,5.473820452326657e-13,0.0,0.0,1.613196148872816e-12
t62,0.0,3.410605131648481e-13,4.547473508864641e-13,0.0,5.458139384621273e-13,0.0,0.0,1.3416218025134395e-12
t63,0.0,4.547473508864641e-13,9.094947017729282e-13,0.0,5.494161205102499e-13,0.0,0.0,1.9136581731696423e-12
t64,0.0,6.821210263296962e-13,4.547473508864641e-13,0.0,5.570931769241536e-13,0.0,0.0,1.6939615541403139e-12
t65,0.0,4.547473508864641e-13,4.547473508864641e-13,0.0,5.621776079281022e-13,0.0,0.0,1.4716723097010305e-12
t66,0.0,4.547473508864641e-13,0.0,0.0,5.735252858685761e-13,0.0,0.0,1.0282726367550402e-12
t67,0.0,6.821210263296962e-13,9.094947017729282e-13,0.0,5.750539517192585e-13,0.0,0.0,2.166669679821883e-12
t68,0.0,9.094947017729282e-13,0.0,0.0,5.750200912961574e-13,0.0,0.0,1.4845147930690856e-12
t69,0.0,4.547473508864641e-13,0.0,0.0,5.68433938140731e-13,0.0,0.0,1.0231812890271952e-12
t70,0.0,5.968558980384842e-13,0.0,0.0,5.685440914445362e-13,0.0,0.0,1.1653999894830204e-12
t71,0.0,0.0,0.0,0.0,5.683900283262885e-13,0.0,0.0,5.683900283262885e-13
t72,0.0,0.0,0.0,0.0,5.6866970094282e-13,0.0,0.0,5.6866970094282e-13
t73,0.0,0.0,0.0,0.0,5.688109631791694e-13,0.0,0.0,5.688109631791694e-13
t74,0.0,0.0,0.0,0.0,5.691126621240065e-13,0.0,0.0,5.691126621240065e-13
t75,0.0,0.0,0.0,0.0,5.692460716503866e-13,0.0,0.0,5.692460716503866e-13
t76,0.0,0.0,0.0,0.0,5.774421029211556e-13,0.0,0.0,5.774421029211556e-13
t77,0.0,0.0,9.094947017729282e-13,0.0,5.777424846945012e-13,0.0,0.0,1.4872371864674294e-12
t78,0.0,0.0,0.0,0.0,5.781396358473824e-13,0.0,0.0,5.781396358473824e-13
t79,0.0,0.0,4.547473508864641e-13,0.0,5.784018944053748e-13,0.0,0.0,1.0331492452918389e-12
t80,0.0,0.0,4.547473508864641e-13,0.0,5.708454548319234e-13,0.0,0.0,1.0255928057183875e-12
t81,0.0,0.0,6.821210263296962e-13,0.0,5.707416073641816e-13,0.0,0.0,1.2528626336938777e-12
t82,0.0,0.0,4.547473508864641e-13,0.0,5.706938739027498e-13,0.0,0.0,1.025441224789214e-12
t83,0.0,0.0,4.547473508864641e-13,0.0,5.709101528622401e-13,0.0,0.0,1.0256575037487042e-12
