Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,900.544950855967,0.0,0.0,0.0,0.0,2.9255828542567066,0.0,903.4705337102238
t1,7.977692731949108,0.0,0.0,0.0,0.0,7.987901024726377e-16,0.0,7.977692731949109
t2,4.857178165549145e-15,0.0,0.0,0.0,0.0,7.311921508123078e-16,0.0,5.588370316361453e-15
t3,3.3354947745414312e-15,0.0,0.0,0.0,0.0,6.915123462590469e-16,0.0,4.027007120800478e-15
t4,2.751755259415035e-15,0.0,0.0,0.0,0.0,6.659530414917375e-16,0.0,3.4177083009067723e-15
t5,2.4596675061004788e-15,0.0,0.0,0.0,0.0,6.49509004569924e-16,0.0,3.1091765106704028e-15
t6,2.3032414449046674e-15,0.0,0.0,0.0,0.0,6.431490904142312e-16,0.0,2.9463905353188986e-15
t7,2.200178925796997e-15,0.0,0.0,0.0,0.0,6.404568796433251e-16,0.0,2.840635805440322e-15
t8,2.106265959164855e-15,0.0,0.0,0.0,0.0,6.380532769411962e-16,0.0,2.7443192361060514e-15
t9,1.984597569750012e-15,0.0,0.0,0.0,0.0,6.326978246615146e-16,0.0,2.6172953944115265e-15
t10,1.8067570327401675e-15,0.0,0.0,0.0,0.0,6.201595919079637e-16,0.0,2.426916624648131e-15
t11,1.5047061894445976e-15,0.0,0.0,0.0,0.0,5.941869735159933e-16,0.0,2.098893162960591e-15
t12,1.7440894256165757e-15,0.0,0.0,0.0,0.0,6.396779484696419e-16,0.0,2.3837673740862176e-15
t13,2.045395563169344e-15,0.0,0.0,0.0,0.0,6.741000654334803e-16,0.0,2.719495628602824e-15
t14,2.4024355406371926e-15,0.0,0.0,0.0,0.0,7.015119086979885e-16,0.0,3.103947449335181e-15
t15,2.8164294083400647e-15,0.0,0.0,0.0,0.0,7.222044104713678e-16,0.0,3.5386338188114325e-15
t16,2.816346541062374e-15,0.0,0.0,0.0,0.0,7.296953227924146e-16,0.0,3.5460418638547885e-15
t17,2.8168200608754485e-15,0.0,0.0,0.0,0.0,7.321939925814099e-16,0.0,3.5490140534568584e-15
t18,2.8167879703688494e-15,0.0,0.0,0.0,0.0,7.328739407489608e-16,0.0,3.5496619111178102e-15
t19,2.8169441089319995e-15,0.0,0.0,0.0,0.0,7.328752514909584e-16,0.0,3.549819360422958e-15
t20,2.8167266561907865e-15,0.0,0.0,0.0,0.0,7.322858022120408e-16,0.0,3.5490124584028273e-15
t21,2.8157460607988636e-15,0.0,0.0,0.0,0.0,7.304351963952821e-16,0.0,3.5461812571941457e-15
t22,2.8174901540921433e-15,0.0,0.0,0.0,0.0,7.262765518782812e-16,0.0,3.5437667059704245e-15
t23,2.8196909957294917e-15,0.0,0.0,0.0,0.0,7.180715605807112e-16,0.0,3.537762556310203e-15
t24,0.08574468134292011,0.0,0.0,0.0,0.0,7.609901824625679e-16,0.0,0.08574468134292088
t25,0.1079442508794762,0.0,0.0,0.0,0.0,7.521079273176843e-16,0.0,0.10794425087947696
t26,0.18419766782490188,0.0,0.0,0.0,0.0,7.4912254094639975e-16,0.0,0.18419766782490263
t27,0.3102902285786673,0.0,0.0,0.0,0.0,7.51809122668823e-16,0.0,0.31029022857866806
