Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.8255,0.9105,0.9105,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.2103,0.8814,0.8814,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.7389,0.9042,0.9042,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.8016,0.5637,0.5637,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.8019,0.653,0.653,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.7514,0.1646,0.1646,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.195,0.8172,0.8172,1,0.552743642,1,1
8,0.262,1,1,0.008159,0.004675734418941,0.004299165581058999,0.6992,0.8934,0.8934,1,0.552743642,1,1
9,0.262,1,1,0.092258,0.05287092854794201,0.048612871452058,0.6929,0.8824,0.8824,1,0.552743642,1,1
10,0.262,1,1,0.214554,0.122955940988046,0.11305345901195399,0.2759,0.098,0.098,1,0.552743642,1,1
11,0.262,1,1,0.294405,0.16871670445009498,0.15512879554990497,0.1621,0.8798,0.8798,1,0.552743642,1,1
12,0.262,1,1,0.262399,0.150374805220701,0.138264094779299,0.1536,0.4117,0.4117,1,0.552743642,1,1
13,0.262,1,1,0.268587,0.15392100507171302,0.141524694928287,0.5329,0.4223,0.4223,1,0.552743642,1,1
14,0.262,1,1,0.231582,0.132714294424218,0.122025905575782,0.8486,0.7975,0.7975,1,0.552743642,1,1
15,0.262,1,1,0.167375,0.09591874597012501,0.08819375402987499,0.3015,0.6974,0.6974,1,0.552743642,1,1
16,0.262,1,1,0.072008,0.041266121343192005,0.037942678656808,0.5564,0.5156,0.5156,1,0.552743642,1,1
17,0.262,1,1,0.006989,0.004005234447111,0.0036826655528889997,0.1408,0.1916,0.1916,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.3929,0.2948,0.2948,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.0925,0.1886,0.1886,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.088,0.3874,0.3874,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.3212,0.3267,0.3267,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.8397,0.882,0.882,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.1977,0.266,0.266,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.8525,0.8963,0.8963,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.7863,0.5008,0.5008,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.2367,0.162,0.162,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.455,0.2464,0.2464,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.3548,0.9031,0.9031,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.3636,0.4517,0.4517,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.0896,0.1599,0.1599,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.3315,0.8247,0.8247,1,0.552743642,1,1
32,0.262,1,1,0.010604,0.0060769074369960005,0.005587492563004,0.2823,0.8601,0.8601,1,0.552743642,1,1
33,0.262,1,1,0.130053,0.074530369945647,0.068527930054353,0.1059,0.2696,0.2696,1,0.552743642,1,1
34,0.262,1,1,0.306863,0.175856096457837,0.161693203542163,0.4031,0.9033,0.9033,1,0.552743642,1,1
35,0.262,1,1,0.461809,0.26465206965029103,0.243337830349709,0.4938,0.3025,0.3025,1,0.552743642,1,1
36,0.262,1,1,0.494941,0.28363925346795904,0.26079584653204096,0.6005,0.6586,0.6586,1,0.552743642,1,1
37,0.262,1,1,0.415185,0.23793293231131502,0.218770567688685,0.2482,0.2868,0.2868,1,0.552743642,1,1
38,0.262,1,1,0.271489,0.155584074232611,0.14305382576738898,0.6556,0.8792,0.8792,1,0.552743642,1,1
39,0.262,1,1,0.161201,0.09238056919569901,0.084940530804301,0.8768,0.8603,0.8603,1,0.552743642,1,1
40,0.262,1,1,0.067341,0.038591571455559,0.03548352854444099,0.7656,0.7083,0.7083,1,0.552743642,1,1
41,0.262,1,1,0.004798,0.0027496229614020003,0.0025281770385979997,0.1073,0.3041,0.3041,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.1988,0.3527,0.3527,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.3836,0.8574,0.8574,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.8776,0.7594,0.7594,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.8511,0.8689,0.8689,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.2496,0.1839,0.1839,1,0.552743642,1,1
