Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,22423.15
,,,,,,,2,23090.427,21443.71
,,,,,,,3,22618.549,20947.2
,,,,,,,4,22491.546,21157.45
,,,,,,,5,22617.659,22207.18
,,,,,,,6,22909.846,23462.75
,,,,,,,7,23433.967,25239.79
,,,,,,,8,24304.298,26146.29
,,,,,,,9,24539.436,27726.98
,,,,,,,10,25193.319,28972.96
,,,,,,,11,25770.84,30344.91
,,,,,,,12,25612.42,32098.25
,,,,,,,13,25449.817,31596.6
,,,,,,,14,25215.124,31321.25
,,,,,,,15,24869.181,30959.88
,,,,,,,16,24991.823,32440.86
,,,,,,,17,25703.111,33936.41
,,,,,,,18,26172.408,38143.88
,,,,,,,19,25947.416,37979.82
,,,,,,,20,25326.107,37028.91
,,,,,,,21,25089.634,35716.68
,,,,,,,22,24566.403,33827.76
,,,,,,,23,23547.264,30893.81
,,,,,,,24,23010.594,27576.27
,,,,,,,25,22465.113,26684.83
,,,,,,,26,22235.582,26613.2
,,,,,,,27,22050.017,27303.38
,,,,,,,28,22152.901,28180.73
,,,,,,,29,22425.508,30026.33
,,,,,,,30,22708.617,32569.23
,,,,,,,31,23209.331,36234.44
,,,,,,,32,23297.708,37563.32
,,,,,,,33,23464.761,39230.57
,,,,,,,34,24232.92,40131.6
,,,,,,,35,24935.041,41332.45
,,,,,,,36,25062.044,41327.23
,,,,,,,37,24655.314,38854.1
,,,,,,,38,24450.703,37060.08
,,,,,,,39,24564.712,37515.57
,,,,,,,40,25114.999,39899.45
,,,,,,,41,27027.253,43778.13
,,,,,,,42,28005.007,43204.46
,,,,,,,43,28069.265,38994.98
,,,,,,,44,27575.315,37826.47
,,,,,,,45,27080.119,36181.83
,,,,,,,46,26314.541,33466.79
,,,,,,,47,25698.75,31386.92
,,,,,,,48,24801.096,30500.53
,,,,,,,49,24733.901,29807.96
,,,,,,,50,24553.676,30092.06
,,,,,,,51,24681.213,31065.2
,,,,,,,52,24996.273,32227.01
,,,,,,,53,25679.526,34570.82
,,,,,,,54,26917.783,39814.08
,,,,,,,55,28338.757,46857.4
,,,,,,,56,29412.72,48667.6
,,,,,,,57,30006.617,48601.03
,,,,,,,58,30227.604,48336.32
,,,,,,,59,29713.896,49564.44
,,,,,,,60,30411.033,49497.71
,,,,,,,61,29949.568,46350.76
,,,,,,,62,29670.553,44252.11
