Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.7019756159823492e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,-1.211587887348983e-10
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.443732097805203e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.239471371179542e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.504284862127325e9
ERC_REST,ERC_nuclear_1,1,1,-1.066464924005344e-6
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.949498546106826e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.07915229582003e9
ERC_REST,Liion_Moderate,1,1,3.618194833429137e9
ERC_REST,TEGS,1,1,7.904545816985427e7
