Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-25.447575757575756
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-40.71612121212121
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.814086956521734,-30.160358308987792
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-48.256573294380466
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260869565215,-1.5265625000000005
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282608695652,-2.442500000000001
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282608695652,-1.5265624999999996
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282608695652,-2.4424999999999994
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282608695652,-3.178661616161616
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282608695652,-5.085858585858586
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-3.178661616161616
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826086956521,-5.085858585858586
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.27352,-8.137373737373737
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.720432000000002,-13.01979797979798
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-20.83167676767677
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-33.33068282828283
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-30.170260270287823
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-48.27241643246052
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-30.170260270287823
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-48.27241643246052
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.82851688668504,-48.27241643246052
