1,2,3,4,5,6,7
4.5367306214401205e-32,-8.055548725227809e-20,2.4540352054115898e-18,4.780669554921914e-19,8.223531665166978e-19,5.909131117468145e-32,NaN
4.5479781205815257e-32,-8.055548725227809e-20,2.4603747560824662e-18,4.792834958085148e-19,8.2434012600660575e-19,5.923569223581965e-32,NaN
4.5592491354155017e-32,-8.055548725227809e-20,2.4667183477967694e-18,4.805007558043491e-19,8.26328122279426e-19,5.9380420282191e-32,NaN
4.5705434485489635e-32,-8.055548725227809e-20,2.473068275884777e-18,4.817195392010003e-19,8.283171976779774e-19,5.952537930735974e-32,NaN
4.581845465172236e-32,-8.055548725227809e-20,2.4794353356034982e-18,4.82938813933244e-19,8.303094018107331e-19,5.967049246956939e-32,NaN
4.593180366453938e-32,-8.055548725227809e-20,2.4858031684544882e-18,4.841590422685649e-19,8.32303990100986e-19,5.981585556654447e-32,NaN
4.604551648095631e-32,-8.055548725227809e-20,2.492172111808072e-18,4.853795318110604e-19,8.343013036568765e-19,5.996124826488872e-32,NaN
4.615949646261498e-32,-8.055548725227809e-20,2.4985441752247097e-18,4.866014178731043e-19,8.362988889393718e-19,6.010698411042727e-32,NaN
4.627355278647868e-32,-8.055548725227809e-20,2.504942446383669e-18,4.878260314176827e-19,8.383040635475355e-19,6.025345075532196e-32,NaN
4.638769055986175e-32,-8.055548725227809e-20,2.511343488563833e-18,4.890509820642527e-19,8.403099666769393e-19,6.04000155498524e-32,NaN
4.6501929553454183e-32,-8.055548725227809e-20,2.5177451040800372e-18,4.9027801928287365e-19,8.423193022200159e-19,6.054688287259313e-32,NaN
4.6616353494922314e-32,-8.055548725227809e-20,2.5241470107485465e-18,4.915060044701567e-19,8.443302951228534e-19,6.069399020875348e-32,NaN
4.673083758855378e-32,-8.055548725227809e-20,2.5305501917408567e-18,4.927402233025779e-19,8.463438006831652e-19,6.08411718498969e-32,NaN
4.6845397043024675e-32,-8.055548725227809e-20,2.536964164117948e-18,4.939745765287596e-19,8.4835910447376815e-19,6.098886435300777e-32,NaN
4.696002252149493e-32,-8.055548725227809e-20,2.5433855490358547e-18,4.952099156386125e-19,8.503769207885843e-19,6.113686983562295e-32,NaN
4.707468536591675e-32,-8.055548725227809e-20,2.5498169533496718e-18,4.9644702412194465e-19,8.523973483715394e-19,6.128554503199803e-32,NaN
4.718968747652776e-32,-8.055548725227809e-20,2.5562624586768367e-18,4.976853974926961e-19,8.544189155529797e-19,6.143437562365023e-32,NaN
4.7304759874512396e-32,-8.055548725227809e-20,2.5627097716689453e-18,4.989261900528209e-19,8.564407994956442e-19,6.158347700491118e-32,NaN
4.742024144282524e-32,-8.055548725227809e-20,2.569165300192656e-18,5.001687692741049e-19,8.584635616795711e-19,6.173288284090775e-32,NaN
4.753581254202791e-32,-8.055548725227809e-20,2.5756214060880193e-18,5.014121024133806e-19,8.604866062871835e-19,6.188265901379281e-32,NaN
4.7651557880419847e-32,-8.055548725227809e-20,2.5820930841035213e-18,5.026566808536635e-19,8.625105338380676e-19,6.203267658685443e-32,NaN
4.776730386713044e-32,-8.055548725227809e-20,2.5885747546259507e-18,5.039035492892332e-19,8.645348759493159e-19,6.218277748936583e-32,NaN
4.788325024790194e-32,-8.055548725227809e-20,2.595061588158871e-18,5.051523888239479e-19,8.665606570696127e-19,6.2332941513664e-32,NaN
4.799920558268872e-32,-8.055548725227809e-20,2.6015516240089346e-18,5.064035946171157e-19,8.685892776417757e-19,6.248319339891462e-32,NaN
4.81153293707164e-32,-8.055548725227809e-20,2.6080598021338077e-18,5.076552620799766e-19,8.706205346025318e-19,6.263350038912581e-32,NaN
4.8231516169421395e-32,-8.055548725227809e-20,2.614568667069699e-18,5.089071049374462e-19,8.726532345551276e-19,6.278422639165577e-32,NaN
4.8347813234259765e-32,-8.055548725227809e-20,2.621120791792631e-18,5.101614271823092e-19,8.74690997964842e-19,6.293519037738057e-32,NaN
4.846415754831624e-32,-8.055548725227809e-20,2.627686954537199e-18,5.114187748268097e-19,8.76733319524873e-19,6.308616965632017e-32,NaN
4.85807159792463e-32,-8.055548725227809e-20,2.634260033961207e-18,5.126824331034776e-19,8.787815067858501e-19,6.323718950317105e-32,NaN
4.8697356442199657e-32,-8.055548725227809e-20,2.640838028244295e-18,5.13946267826771e-19,8.808306856615669e-19,6.338868652043768e-32,NaN
4.881400811651034e-32,-8.055548725227809e-20,2.647417494674892e-18,5.152120237101679e-19,8.828893317123538e-19,6.354038620551032e-32,NaN
4.893072485616516e-32,-8.055548725227809e-20,2.6539998911903037e-18,5.164778502175309e-19,8.849520730739106e-19,6.369216742063752e-32,NaN
4.9047490198270596e-32,-8.055548725227809e-20,2.660594948681878e-18,5.1774523008686285e-19,8.870199536792442e-19,6.384413447539842e-32,NaN
4.9164487280135703e-32,-8.055548725227809e-20,2.6672008299921705e-18,5.190137849095073e-19,8.890922401812995e-19,6.399649520866056e-32,NaN
4.9281489118856914e-32,-8.055548725227809e-20,2.673811946889748e-18,5.202851179992979e-19,8.911782900316362e-19,6.414892872136789e-32,NaN
4.939909915904591e-32,-8.055548725227809e-20,2.6804628648454033e-18,5.215597347744951e-19,8.932705285711692e-19,6.430173423491446e-32,NaN
4.951678083438156e-32,-8.055548725227809e-20,2.6871403686141916e-18,5.22835128953032e-19,8.953669580154429e-19,6.445477364663037e-32,NaN
4.963460380418161e-32,-8.055548725227809e-20,2.6938201005023674e-18,5.241121617511516e-19,8.974657312974669e-19,6.460781743953383e-32,NaN
4.975250883629079e-32,-8.055548725227809e-20,2.7005064344427837e-18,5.253905863101919e-19,8.995661316474379e-19,6.476093000357e-32,NaN
4.987081659157925e-32,-8.055548725227809e-20,2.707193671651092e-18,5.266731324117425e-19,9.016682010612603e-19,6.49140701883149e-32,NaN
4.998933227289255e-32,-8.055548725227809e-20,2.7139143199275706e-18,5.2795596777037205e-19,9.037707586568916e-19,6.506725941815261e-32,NaN
5.010798014074098e-32,-8.055548725227809e-20,2.7206361127998373e-18,5.292411855101804e-19,9.058759551777389e-19,6.522067019350544e-32,NaN
5.022669402819917e-32,-8.055548725227809e-20,2.7273805872367237e-18,5.305281088281693e-19,9.079828613407542e-19,6.537415354638698e-32,NaN
5.03454938099043e-32,-8.055548725227809e-20,2.7341309809472364e-18,5.318160085029891e-19,9.100934813298302e-19,6.552772323617046e-32,NaN
5.046508856846085e-32,-8.055548725227809e-20,2.7408963782725824e-18,5.331042311122518e-19,9.122108150987228e-19,6.568154628501214e-32,NaN
5.058475368558278e-32,-8.055548725227809e-20,2.747664693870581e-18,5.343928760504285e-19,9.143284954162255e-19,6.583537342829951e-32,NaN
5.070468330351032e-32,-8.055548725227809e-20,2.754443899534527e-18,5.356872152159498e-19,9.164472787333934e-19,6.598955798232742e-32,NaN
5.082485299430938e-32,-8.055548725227809e-20,2.7612245111781055e-18,5.36984029446414e-19,9.185670268625618e-19,6.614404304740366e-32,NaN
5.094534009863649e-32,-8.055548725227809e-20,2.7680095045690864e-18,5.382811183136463e-19,9.206875574811558e-19,6.629866188544003e-32,NaN
5.106590550408419e-32,-8.055548725227809e-20,2.774824297138059e-18,5.395786520478997e-19,9.228092848451821e-19,6.645365320661084e-32,NaN
5.118649761677832e-32,-8.055548725227809e-20,2.7816451922772266e-18,5.408800110272108e-19,9.249344942165808e-19,6.660870775645273e-32,NaN
5.130710235344661e-32,-8.055548725227809e-20,2.7884677724120546e-18,5.4218204531915605e-19,9.270659697321255e-19,6.676467254285077e-32,NaN
5.142819859357075e-32,-8.055548725227809e-20,2.7952906858714224e-18,5.434843255941753e-19,9.291988519265348e-19,6.692077665680067e-32,NaN
5.154930976648675e-32,-8.055548725227809e-20,2.8021152111890536e-18,5.447875586417842e-19,9.313319399398182e-19,6.707706924726758e-32,NaN
5.167044894873439e-32,-8.055548725227809e-20,2.808941988540342e-18,5.460930413322774e-19,9.334723197589563e-19,6.723346206870895e-32,NaN
5.179169650656359e-32,-8.055548725227809e-20,2.8157743991614468e-18,5.473994361260752e-19,9.356130063482554e-19,6.739000449813965e-32,NaN
5.19130748569127e-32,-8.055548725227809e-20,2.82261943837254e-18,5.487081557051806e-19,9.377551882253125e-19,6.75466922914713e-32,NaN
5.20344911993591e-32,-8.055548725227809e-20,2.8294666930498578e-18,5.500187909826009e-19,9.398976290771659e-19,6.770340144004442e-32,NaN
5.215608838856942e-32,-8.055548725227809e-20,2.836327326973825e-18,5.513314405450627e-19,9.420457559771901e-19,6.786072358116128e-32,NaN
5.227791262960747e-32,-8.055548725227809e-20,2.8432013762107828e-18,5.526445930513181e-19,9.441949452841998e-19,6.801806009765217e-32,NaN
5.240000769849231e-32,-8.055548725227809e-20,2.8500966308309746e-18,5.539580965557423e-19,9.46345106808748e-19,6.817540278729878e-32,NaN
5.252259748072978e-32,-8.055548725227809e-20,2.857014260178287e-18,5.552727874424585e-19,9.484956905392152e-19,6.833287568451129e-32,NaN
5.264523703273954e-32,-8.055548725227809e-20,2.863933031830786e-18,5.56589762831396e-19,9.506505153588262e-19,6.849066193481938e-32,NaN
5.276792023586199e-32,-8.055548725227809e-20,2.870854751668211e-18,5.579111211711647e-19,9.528112156503986e-19,6.864859587554942e-32,NaN
5.289091877606017e-32,-8.055548725227809e-20,2.8777813997366976e-18,5.592350703796575e-19,9.549742027182995e-19,6.880656606265792e-32,NaN
5.301399097996447e-32,-8.055548725227809e-20,2.8847098085887923e-18,5.605614243142413e-19,9.571405851540977e-19,6.896493503152994e-32,NaN
5.313714992456958e-32,-8.055548725227809e-20,2.891650698554672e-18,5.618879879961223e-19,9.593075570774208e-19,6.91236208065909e-32,NaN
5.326040234248044e-32,-8.055548725227809e-20,2.898593872217729e-18,5.632150757077949e-19,9.614767060273047e-19,6.928279710978399e-32,NaN
5.338370118174109e-32,-8.055548725227809e-20,2.9055530456008176e-18,5.64543475899588e-19,9.636493663547004e-19,6.944205341601186e-32,NaN
5.350707966088223e-32,-8.055548725227809e-20,2.9125226035109868e-18,5.658731926911803e-19,9.658240196015173e-19,6.960188262687795e-32,NaN
5.363061583113514e-32,-8.055548725227809e-20,2.9195046739067488e-18,5.672050284007393e-19,9.679998173393398e-19,6.976179088806414e-32,NaN
5.375423751902077e-32,-8.055548725227809e-20,2.926493351825511e-18,5.685373326651093e-19,9.701757698552135e-19,6.992184444791879e-32,NaN
5.387805768952014e-32,-8.055548725227809e-20,2.933483866278606e-18,5.698713256202399e-19,9.723615233740348e-19,7.008198770310485e-32,NaN
5.40019940635439e-32,-8.055548725227809e-20,2.9404826919024722e-18,5.712069022547219e-19,9.74547336703524e-19,7.024217517057159e-32,NaN
5.412610734452284e-32,-8.055548725227809e-20,2.947485878633936e-18,5.7254283373714575e-19,9.767357559261102e-19,7.040237431919846e-32,NaN
5.425026592765773e-32,-8.055548725227809e-20,2.9544915281963634e-18,5.738791494353317e-19,9.78929098455599e-19,7.056265605807586e-32,NaN
5.437448530466793e-32,-8.055548725227809e-20,2.961498865143794e-18,5.752193200022529e-19,9.811232985172053e-19,7.072332768937184e-32,NaN
5.449898780885942e-32,-8.055548725227809e-20,2.96850871292214e-18,5.765614578405657e-19,9.833188706005282e-19,7.088399969395921e-32,NaN
5.46235584181127e-32,-8.055548725227809e-20,2.9755198688969393e-18,5.779049105010306e-19,9.855183758827369e-19,7.104468078726472e-32,NaN
5.474860889653427e-32,-8.055548725227809e-20,2.9825421660935678e-18,5.792494927890387e-19,9.877208727296573e-19,7.120612459284549e-32,NaN
5.487372808630514e-32,-8.055548725227809e-20,2.9895673110921642e-18,5.805953495881284e-19,9.899254026449995e-19,7.136789006603974e-32,NaN
5.499902953792642e-32,-8.055548725227809e-20,2.9965955771288195e-18,5.819443181044248e-19,9.921324556840344e-19,7.152975432004066e-32,NaN
5.512444416348414e-32,-8.055548725227809e-20,3.003627517682866e-18,5.832942778228516e-19,9.943419615777239e-19,7.16916546416212e-32,NaN
5.524986598856081e-32,-8.055548725227809e-20,3.0107314394440565e-18,5.8464727033167505e-19,9.965524563875531e-19,7.185395072623156e-32,NaN
5.537542707969978e-32,-8.055548725227809e-20,3.0178391106861996e-18,5.860019967567111e-19,9.987679446701557e-19,7.201629384388538e-32,NaN
5.550108487250256e-32,-8.055548725227809e-20,3.024949479181188e-18,5.873594781230492e-19,1.0009856301963535e-18,7.2178700941993e-32,NaN
5.562679754353732e-32,-8.055548725227809e-20,3.032066247434919e-18,5.887189979316066e-19,1.0032147857489095e-18,7.234118799720279e-32,NaN
5.575258099610474e-32,-8.055548725227809e-20,3.039211718483749e-18,5.900811053519847e-19,1.0054441241237037e-18,7.250368155498867e-32,NaN
5.5878444647711e-32,-8.055548725227809e-20,3.0463650797196052e-18,5.914485877914326e-19,1.007673672778036e-18,7.266628808511826e-32,NaN
5.600440318785043e-32,-8.055548725227809e-20,3.053522583574994e-18,5.928163098907181e-19,1.009908673188785e-18,7.282890408435655e-32,NaN
5.613045238836396e-32,-8.055548725227809e-20,3.0606826832055365e-18,5.94184236129643e-19,1.0121466598906697e-18,7.299194970875594e-32,NaN
5.625650467686725e-32,-8.055548725227809e-20,3.0678543089964666e-18,5.955549344377122e-19,1.0143907720179917e-18,7.315501893476987e-32,NaN
5.638275848381303e-32,-8.055548725227809e-20,3.0750352750779328e-18,5.969270478050108e-19,1.0166350607408028e-18,7.331808894326741e-32,NaN
5.650903852445921e-32,-8.055548725227809e-20,3.082219556380588e-18,5.98299638222221e-19,1.0188802201580231e-18,7.348132401927057e-32,NaN
5.66353701409287e-32,-8.055548725227809e-20,3.0894042165734113e-18,5.996727399472118e-19,1.0211265669010605e-18,7.364464989155836e-32,NaN
5.676177349698806e-32,-8.055548725227809e-20,3.0965899709411742e-18,6.010461168640956e-19,1.023373633420874e-18,7.380833690781467e-32,NaN
5.68883530149086e-32,-8.055548725227809e-20,3.1037760161656e-18,6.024199291958565e-19,1.0256211947184108e-18,7.397225203287196e-32,NaN
5.701526426953305e-32,-8.055548725227809e-20,3.1109749948481036e-18,6.037943051923052e-19,1.0278708597944766e-18,7.413624117889358e-32,NaN
5.714250071113482e-32,-8.055548725227809e-20,3.1181834547064045e-18,6.051697555235228e-19,1.0301222834660564e-18,7.430028837727425e-32,NaN
5.72697977584941e-32,-8.055548725227809e-20,3.1254003417286727e-18,6.065488994052106e-19,1.0323743978823145e-18,7.446439872305176e-32,NaN
5.739714878948135e-32,-8.055548725227809e-20,3.1326178989801575e-18,6.079290410624268e-19,1.0346284683796625e-18,7.462908721931095e-32,NaN
5.752458512177476e-32,-8.055548725227809e-20,3.1398372773905656e-18,6.0931352654575895e-19,1.0368828429739318e-18,7.479389310093948e-32,NaN
5.76521078803966e-32,-8.055548725227809e-20,3.147078641513089e-18,6.107015301199429e-19,1.0391420992737542e-18,7.495907933579255e-32,NaN
5.777976721919777e-32,-8.055548725227809e-20,3.154320980728293e-18,6.120898697611658e-19,1.0414042961165046e-18,7.51246027406714e-32,NaN
5.790754169713429e-32,-8.055548725227809e-20,3.161563804763788e-18,6.134796701396503e-19,1.0436712006290209e-18,7.529016601812206e-32,NaN
5.803538253233619e-32,-8.055548725227809e-20,3.1688068876891103e-18,6.148699161909436e-19,1.0459424256741663e-18,7.545588356969271e-32,NaN
5.81632301422328e-32,-8.055548725227809e-20,3.1760619205728214e-18,6.162606692293037e-19,1.0482138169053968e-18,7.562169700873813e-32,NaN
5.82913988293566e-32,-8.055548725227809e-20,3.1833196642654053e-18,6.17651423723001e-19,1.0504854807582275e-18,7.57875722720655e-32,NaN
5.841958846678349e-32,-8.055548725227809e-20,3.190586196220701e-18,6.190435025905258e-19,1.0527601687002777e-18,7.59536575081255e-32,NaN
5.854807061726069e-32,-8.055548725227809e-20,3.1978555962484852e-18,6.204356469327109e-19,1.055039930528894e-18,7.61197839285504e-32,NaN
5.867665631848979e-32,-8.055548725227809e-20,3.2051476715781123e-18,6.218304058951652e-19,1.057321007031194e-18,7.628623614373606e-32,NaN
5.880542359016451e-32,-8.055548725227809e-20,3.212441265882039e-18,6.232260291114939e-19,1.0596046857641975e-18,7.645271443106393e-32,NaN
5.893465561517018e-32,-8.055548725227809e-20,3.219738636404186e-18,6.246222504509603e-19,1.0618889213144075e-18,7.661929626274922e-32,NaN
5.906395657535815e-32,-8.055548725227809e-20,3.227037701743804e-18,6.260188383332327e-19,1.0641758744276511e-18,7.678613988304228e-32,NaN
5.919341085313598e-32,-8.055548725227809e-20,3.2343676610527997e-18,6.274154395817061e-19,1.0664638892796128e-18,7.695315382388755e-32,NaN
5.932309659431746e-32,-8.055548725227809e-20,3.241770023800416e-18,6.288170921787801e-19,1.0687557316642965e-18,7.712055378884655e-32,NaN
5.945282780012079e-32,-8.055548725227809e-20,3.249177387474837e-18,6.302207253456001e-19,1.0710504543796557e-18,7.728875835239005e-32,NaN
5.958259522839334e-32,-8.055548725227809e-20,3.2565859787033447e-18,6.316245666153737e-19,1.0733475412584494e-18,7.745732995588247e-32,NaN
5.971298931862676e-32,-8.055548725227809e-20,3.2640039144012683e-18,6.330287102338405e-19,1.075647509481414e-18,7.762624469059846e-32,NaN
5.984374022181228e-32,-8.055548725227809e-20,3.271438947350234e-18,6.344359483916025e-19,1.0779475487022133e-18,7.779534080541111e-32,NaN
5.997493719406412e-32,-8.055548725227809e-20,3.278882520529886e-18,6.358457416683122e-19,1.0802514754655874e-18,7.796449183010984e-32,NaN
6.010658085499905e-32,-8.055548725227809e-20,3.2863267469662887e-18,6.372580622818537e-19,1.0825602863858542e-18,7.813389682273982e-32,NaN
6.023926116668316e-32,-8.055548725227809e-20,3.293779298439641e-18,6.386721922543488e-19,1.084869267669818e-18,7.830348701869638e-32,NaN
6.037202051708858e-32,-8.055548725227809e-20,3.301252060280169e-18,6.400892297032559e-19,1.0871808595762628e-18,7.847311382965753e-32,NaN
6.050504301049958e-32,-8.055548725227809e-20,3.308738723735415e-18,6.415074473656153e-19,1.089494304227973e-18,7.86429662347975e-32,NaN
6.063816822869747e-32,-8.055548725227809e-20,3.3162316548602668e-18,6.42929272460199e-19,1.0918127152371813e-18,7.88128232175458e-32,NaN
6.077166051854065e-32,-8.055548725227809e-20,3.3237713787950664e-18,6.443530247943754e-19,1.094134468940334e-18,7.898329634991786e-32,NaN
6.090546982519804e-32,-8.055548725227809e-20,3.3313230736501716e-18,6.457793809678134e-19,1.0964580314943514e-18,7.915397423812502e-32,NaN
6.103945586756727e-32,-8.055548725227809e-20,3.338881975100698e-18,6.472063211818555e-19,1.0987874527125096e-18,7.932499057335238e-32,NaN
6.11736009092676e-32,-8.055548725227809e-20,3.3464458867004276e-18,6.4863676727977215e-19,1.1011295392571906e-18,7.949628470474556e-32,NaN
6.130792022780274e-32,-8.055548725227809e-20,3.3540172513156483e-18,6.500700613523343e-19,1.1034724624346843e-18,7.966802036413545e-32,NaN
6.144251160902844e-32,-8.055548725227809e-20,3.3616251935083893e-18,6.515040285784352e-19,1.1058189182501667e-18,7.984008248282195e-32,NaN
6.157712483618094e-32,-8.055548725227809e-20,3.3692340342468136e-18,6.529383294057737e-19,1.108170469665185e-18,8.001245024285492e-32,NaN
6.171215058997009e-32,-8.055548725227809e-20,3.3768653289604762e-18,6.54375840703754e-19,1.1105240953623444e-18,8.018483269040482e-32,NaN
6.184722886463137e-32,-8.055548725227809e-20,3.384498658323804e-18,6.558135995919312e-19,1.1128902087135661e-18,8.035765228163843e-32,NaN
6.198238362400972e-32,-8.055548725227809e-20,3.3921321553468475e-18,6.572519354692394e-19,1.1152563366074718e-18,8.053066249046094e-32,NaN
6.211754683354193e-32,-8.055548725227809e-20,3.399790302828822e-18,6.586942386958662e-19,1.1176272057892323e-18,8.070417568322234e-32,NaN
6.225282519456938e-32,-8.055548725227809e-20,3.4074544162296996e-18,6.601375411860507e-19,1.120002903371096e-18,8.087858538988079e-32,NaN
6.238825717267241e-32,-8.055548725227809e-20,3.4151505676308003e-18,6.615819970955646e-19,1.1223824521410258e-18,8.105314156697395e-32,NaN
6.252369538957058e-32,-8.055548725227809e-20,3.4228557828960264e-18,6.630280241279046e-19,1.1247642400618152e-18,8.122794180957001e-32,NaN
6.265968971484728e-32,-8.055548725227809e-20,3.4305835041872333e-18,6.644820431923575e-19,1.1271475959698053e-18,8.140308183564528e-32,NaN
6.279586878729695e-32,-8.055548725227809e-20,3.4383117946850264e-18,6.659374715432202e-19,1.1295314970274919e-18,8.157927597090867e-32,NaN
6.29320906445047e-32,-8.055548725227809e-20,3.446053025589619e-18,6.673931339685695e-19,1.131915743424865e-18,8.175581331718276e-32,NaN
6.306833551740446e-32,-8.055548725227809e-20,3.4538017392916746e-18,6.688491333945049e-19,1.1343015537516715e-18,8.193263123020821e-32,NaN
6.320484134409814e-32,-8.055548725227809e-20,3.461575089135278e-18,6.703069542649904e-19,1.1366891337347217e-18,8.210948954377291e-32,NaN
6.334140201531309e-32,-8.055548725227809e-20,3.469353407559743e-18,6.717654697309768e-19,1.1390768205971684e-18,8.228652683178821e-32,NaN
6.347832340726417e-32,-8.055548725227809e-20,3.47713195100006e-18,6.732247263918765e-19,1.1414671411752324e-18,8.24636219656016e-32,NaN
6.361526667888088e-32,-8.055548725227809e-20,3.484913753152224e-18,6.746840842733711e-19,1.1438577302532453e-18,8.264110726921344e-32,NaN
6.375225956674097e-32,-8.055548725227809e-20,3.492704593860893e-18,6.761445672025057e-19,1.1462556217109081e-18,8.281859333083547e-32,NaN
6.38892714390846e-32,-8.055548725227809e-20,3.500533831718495e-18,6.776068924705068e-19,1.1486565762941023e-18,8.299685458808109e-32,NaN
6.402667551257544e-32,-8.055548725227809e-20,3.5083727316370364e-18,6.790696276409695e-19,1.1510592917624071e-18,8.317518057942293e-32,NaN
6.416408402738957e-32,-8.055548725227809e-20,3.516212782309282e-18,6.805335120005196e-19,1.1534638125500184e-18,8.335356171173667e-32,NaN
6.43017335178936e-32,-8.055548725227809e-20,3.524055433733729e-18,6.819998910346282e-19,1.1558699423430959e-18,8.353221917377703e-32,NaN
6.443970488217236e-32,-8.055548725227809e-20,3.531924960259872e-18,6.834664139254911e-19,1.1582776509564048e-18,8.371109418040452e-32,NaN
6.457788984343625e-32,-8.055548725227809e-20,3.539797759516435e-18,6.84934802016127e-19,1.1606860080512822e-18,8.389002907588345e-32,NaN
6.47161111401226e-32,-8.055548725227809e-20,3.547672077764569e-18,6.86404736057572e-19,1.1631050239582167e-18,8.406898069400371e-32,NaN
6.485445272607981e-32,-8.055548725227809e-20,3.555547001396181e-18,6.878750546930632e-19,1.1655261559339426e-18,8.424808971544177e-32,NaN
6.499279452390254e-32,-8.055548725227809e-20,3.563440895492638e-18,6.893516582288551e-19,1.1679493458372047e-18,8.442724313872608e-32,NaN
6.513130812687255e-32,-8.055548725227809e-20,3.571340883148907e-18,6.908330156898556e-19,1.1703792098818886e-18,8.460645853592348e-32,NaN
6.526996917771042e-32,-8.055548725227809e-20,3.579251252575772e-18,6.923159982095443e-19,1.1728119992668067e-18,8.478575953920481e-32,NaN
6.540864170653186e-32,-8.055548725227809e-20,3.5871653822384145e-18,6.9380266144760105e-19,1.1752448558635217e-18,8.496511862189391e-32,NaN
6.554748964055205e-32,-8.055548725227809e-20,3.595081950909883e-18,6.95291284789918e-19,1.1776809869628145e-18,8.514500483229498e-32,NaN
6.568652392535651e-32,-8.055548725227809e-20,3.6030077164528885e-18,6.967822137866183e-19,1.1801204199122883e-18,8.532509986710793e-32,NaN
6.582564586506946e-32,-8.055548725227809e-20,3.61094031243227e-18,6.982732163994395e-19,1.1825608852219339e-18,8.550562256842323e-32,NaN
6.596493392575884e-32,-8.055548725227809e-20,3.618874968899355e-18,6.997644885216442e-19,1.1850045034050222e-18,8.568656307307932e-32,NaN
6.610483934747266e-32,-8.055548725227809e-20,3.62681191302303e-18,7.012589599388091e-19,1.1874527281377904e-18,8.586781413801118e-32,NaN
6.624510613232717e-32,-8.055548725227809e-20,3.634762766474963e-18,7.02755318766138e-19,1.1899049410988302e-18,8.604914725074456e-32,NaN
6.63854808861978e-32,-8.055548725227809e-20,3.642752990767397e-18,7.042518595240493e-19,1.1923603280562657e-18,8.623068076272868e-32,NaN
6.652621065073506e-32,-8.055548725227809e-20,3.6507438809941335e-18,7.057484791852556e-19,1.1948201437054041e-18,8.641268845948858e-32,NaN
6.666714066273276e-32,-8.055548725227809e-20,3.658736557077989e-18,7.072473941879188e-19,1.1972807650669846e-18,8.659483141290758e-32,NaN
6.680819944119812e-32,-8.055548725227809e-20,3.666734072574268e-18,7.087477675235974e-19,1.1997417412778364e-18,8.677698960702648e-32,NaN
6.694954224781965e-32,-8.055548725227809e-20,3.674764046451821e-18,7.102521487713692e-19,1.202203677478703e-18,8.695953763920645e-32,NaN
6.709096411452864e-32,-8.055548725227809e-20,3.682795527045049e-18,7.117576330481565e-19,1.2046685696307149e-18,8.714218179057204e-32,NaN
6.723243300123011e-32,-8.055548725227809e-20,3.690862344231936e-18,7.132657041015502e-19,1.2071380966820141e-18,8.732520230206755e-32,NaN
6.737399048198826e-32,-8.055548725227809e-20,3.698931145412204e-18,7.147756290481403e-19,1.2096109575883798e-18,8.750877030090538e-32,NaN
6.751607692195033e-32,-8.055548725227809e-20,3.70702113296175e-18,7.162879538262617e-19,1.2120855689705194e-18,8.769246349557916e-32,NaN
6.765817592081153e-32,-8.055548725227809e-20,3.715116948266413e-18,7.178019827751802e-19,1.2145620548787705e-18,8.787648968805379e-32,NaN
6.780050859886256e-32,-8.055548725227809e-20,3.723234102747092e-18,7.193161702007516e-19,1.217046926610737e-18,8.806089832321199e-32,NaN
6.794284165025468e-32,-8.055548725227809e-20,3.731355170272045e-18,7.208357808984214e-19,1.2195387606986777e-18,8.824539967513527e-32,NaN
6.808544793013777e-32,-8.055548725227809e-20,3.739477842026513e-18,7.223579133240764e-19,1.22204186021141e-18,8.843042960790835e-32,NaN
6.822841308901518e-32,-8.055548725227809e-20,3.7476056015228e-18,7.238805254523961e-19,1.2245501560095252e-18,8.861565101337926e-32,NaN
6.8371423997638e-32,-8.055548725227809e-20,3.755733609212911e-18,7.254070193899747e-19,1.2270593540452827e-18,8.880097255765706e-32,NaN
6.851454218075039e-32,-8.055548725227809e-20,3.763865861274229e-18,7.269343593963191e-19,1.2295740576732215e-18,8.898674969492909e-32,NaN
6.865792246339871e-32,-8.055548725227809e-20,3.772005861462697e-18,7.284642353661305e-19,1.2320916798019743e-18,8.917257246952206e-32,NaN
6.880155447452262e-32,-8.055548725227809e-20,3.780150137463833e-18,7.299948976469384e-19,1.2346249688908127e-18,8.935846146996849e-32,NaN
6.894548689529399e-32,-8.055548725227809e-20,3.788312901273925e-18,7.315286154365596e-19,1.2371592268150725e-18,8.954453286701458e-32,NaN
6.908946601893825e-32,-8.055548725227809e-20,3.796481639459436e-18,7.3306254006724e-19,1.2396980902018311e-18,8.973124425454466e-32,NaN
6.923380582765229e-32,-8.055548725227809e-20,3.804651568875934e-18,7.34597458945304e-19,1.2422394453566838e-18,8.991838494306967e-32,NaN
6.937838419010625e-32,-8.055548725227809e-20,3.812833894954802e-18,7.361358525098759e-19,1.2447816708027005e-18,9.010578112496092e-32,NaN
6.952302782171165e-32,-8.055548725227809e-20,3.821016320467829e-18,7.37674612991198e-19,1.2473387932567053e-18,9.02932401416766e-32,NaN
6.966818506438227e-32,-8.055548725227809e-20,3.829204793375829e-18,7.392140363606237e-19,1.2498995984834107e-18,9.048150846993759e-32,NaN
6.98139747918721e-32,-8.055548725227809e-20,3.837400185494086e-18,7.407540090039433e-19,1.2524671564266014e-18,9.067085319075467e-32,NaN
6.996028874094616e-32,-8.055548725227809e-20,3.845595992802187e-18,7.422959186130835e-19,1.2550357730950186e-18,9.086066881186344e-32,NaN
7.010680887078116e-32,-8.055548725227809e-20,3.853812266973224e-18,7.438394382028425e-19,1.257608100012275e-18,9.105064346349201e-32,NaN
