Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.7082318466888184e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.43767852617163e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.274910350597518e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.427458171181211e9
ERC_REST,ERC_nuclear_1,1,1,-2.2466628929898953e-7
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.8921290223966732e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.110995476753782e9
ERC_REST,Liion_Moderate,1,1,3.6391503672832127e9
ERC_REST,TEGS,1,1,1.022253063529411e8
