Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100189733597559e7,8.726766445390843e6,5.972866378136643e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.5054862205054,0.0,1691.5054862205054
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.6955393922347,0.0,914.6955393922347
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11033.652294343778,0.0,11033.652294343778
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060.1037778543,0.0,18060.1037778543
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23795.1072696877,0.0,23795.1072696877
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25660.636376610222,0.0,25660.636376610222
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34073.545381484,0.0,34073.545381484
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26754.623485480224,0.0,26754.623485480224
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8768.180899252806,19491.893824788644,28260.07472404145
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35870.245949542055,35870.245949542055
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12363.401780915196,12363.401780915196
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
