Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,2.5545508029789266e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.773963940184515e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,3.639809941510849e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-9.370610634554973e-11
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,5.597072758951944e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.4095812654137244e9
NENGREST,Liion_Moderate,1,1,1.0841105107763999e9
NENGREST,TEGS,1,1,1.9174680479743637e7
