Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.512257708287613e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,4.462991574165765e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,1.0728434047857282e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.232015335070584e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.2643285170433364e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.2517792969020842e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.1556335647228441e9
NENGREST,Liion_Moderate,1,1,1.0206265197889824e9
NENGREST,TEGS,1,1,1.6395260286271993e7
