Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,Storage Inventory,Charge per Hour,Discharge per Hour,Net charge rate
6.106663948435037e-6,3.022746630776396e-8,66.7731815162078,66.77318148598033,4.8751534774199194e-8,2.5223753089550045,14.30646644525218,171.67766601409258,166.9329537905195,0.583410309151319,1216.692789468059,0.2889297033497872,1324.6728261506537,0.25223753089550044,0.0,0.0,0.0,0.0
6.139691175204808e-6,3.0514516247137635e-8,66.7731815166825,66.77318148616797,4.874102968738686e-8,2.5223753090534284,14.306466445351909,171.6776660152893,166.9329537917062,0.5762316740709695,1202.248826628543,0.2942128687761489,1309.9556157498585,0.25223753090534284,0.0,0.0,0.0,0.0
6.1374008826575605e-6,3.075727539325612e-8,66.77318151689485,66.77318148613756,4.866080195985182e-8,2.522375309052655,14.3064664454025,171.6776660158964,166.9329537922371,0.5691362968806369,1190.2966310658983,0.2994426462528556,1298.4529803094945,0.25223753090526546,0.0,0.0,0.0,0.0
6.13639020490339e-6,3.088991595845414e-8,66.77318151687119,66.77318148598128,4.851489367200505e-8,2.522375309035652,14.306466445409123,171.6776660159759,166.93295379217798,0.5621114595448092,1180.1711245607676,0.30462968186178374,1289.2440834273966,0.2522375309035652,0.0,0.0,0.0,0.0
6.137628870316119e-6,3.102361523232844e-8,66.77318151701877,66.77318148599515,4.8506498573943845e-8,2.5223753090265078,14.306466445440531,171.6776660163528,166.9329537925469,0.5551630652446776,1169.197644522887,0.30976720434556493,1278.5762935652824,0.2522375309026508,0.0,0.0,0.0,0.0
6.143930065726411e-6,3.105563406435863e-8,66.77318151704743,66.77318148599178,4.850596733019428e-8,2.5223753090176695,14.306466445446546,171.67766601642495,166.93295379261855,0.548287374730745,1158.7611842517435,0.3148575335632325,1268.4083260955013,0.2522375309017669,0.0,0.0,0.0,0.0
6.109112244085556e-6,3.1078773332637866e-8,66.77318151690172,66.77318148582293,4.846595521816305e-8,2.5223753089160033,14.306466445419353,171.67766601609864,166.93295379225424,0.5414800766707233,1148.9439187956896,0.3199035423068609,1258.8593125305351,0.25223753089160034,0.0,0.0,0.0,0.0
6.114228875407732e-6,3.1494265861908843e-8,66.77318151736439,66.77318148587011,4.8423305357376956e-8,2.522375308906078,14.306466445519122,171.67766601729588,166.93295379341095,0.5347299114023825,1140.7438814241664,0.3249146668074687,1251.3433705880357,0.2522375308906078,0.0,0.0,0.0,0.0
6.113570228313249e-6,3.1651652410147335e-8,66.77318151750852,66.77318148585687,4.8382055368003566e-8,2.5223753089007857,14.306466445552417,171.6776660176954,166.9329537937713,0.5280304603271706,1133.4657322167302,0.32989583051968796,1244.8882055449037,0.25223753089007855,0.0,0.0,0.0,0.0
6.106107632267844e-6,3.138922410883538e-8,66.77318151721889,66.77318148582967,4.842069606214386e-8,2.52237530889834,14.306466445489017,171.6776660169346,166.9329537930472,0.5213813067025442,1126.2473953937954,0.3348463245846107,1238.2803141710103,0.252237530889834,0.0,0.0,0.0,0.0
6.11572454824816e-6,3.149646277122997e-8,66.77318151748335,66.7731814859869,4.8418417465021294e-8,2.522375309002572,14.306466445544295,171.67766601759794,166.93295379370838,0.5147818252824838,1119.1188199168114,0.3397656491653836,1231.564731060194,0.2522375309002572,0.0,0.0,0.0,0.0
6.147387078966347e-6,3.0287991226174427e-8,66.77318151610247,66.77318148581448,4.8637115537415195e-8,2.522375308916456,14.306466445239296,171.67766601393797,166.93295379025616,0.5082304110894896,1112.2207309225719,0.344654215432426,1224.9377361652382,0.2522375308916456,0.0,0.0,0.0,0.0
6.149180679035589e-6,3.0930712213717015e-8,66.7731815165521,66.77318148562138,4.8359576106573065e-8,2.522375308885252,14.306466445354939,171.67766601532568,166.9329537913802,0.5017012069972118,1109.036607960384,0.3495353923539282,1223.3456737546796,0.2522375308885252,0.0,0.0,0.0,0.0
6.090480346290544e-6,3.0866472489066155e-8,66.77318151674281,66.77318148587634,4.852832798555291e-8,2.52237530894508,14.306466445381313,171.67766601564216,166.93295379185702,0.4951932348401214,1105.9929641469746,0.35440901753514625,1221.7186227819723,0.252237530894508,0.0,0.0,0.0,0.0
6.1090077710731275e-6,3.079924315585458e-8,66.77318151664073,66.77318148584148,4.854509854011433e-8,2.52237530891605,14.306466445358717,171.67766601537102,166.9329537916018,0.48870031734236635,1103.8365790253747,0.35927986778704035,1221.1207537758028,0.252237530891605,0.0,0.0,0.0,0.0
6.1133765451603126e-6,3.0676526208139876e-8,66.77318151649027,66.77318148581375,4.8545715025591104e-8,2.5223753089190915,14.306466445327324,171.6776660149943,166.93295379122566,0.4822189596941837,1102.1821599928687,0.36415016608162043,1221.0018324869332,0.25223753089190915,0.0,0.0,0.0,0.0
6.115086196086983e-6,3.0826162067398855e-8,66.77318151665196,66.77318148582579,4.852254321390156e-8,2.52237530891879,14.30646644536284,171.6776660154205,166.93295379162984,0.4757452759662352,1101.0858890677987,0.3690224857763953,1221.437350795742,0.252237530891879,0.0,0.0,0.0,0.0
6.116280094289302e-6,3.091535294430514e-8,66.77318151671585,66.77318148580049,4.8481249368484365e-8,2.522375308918212,14.306466445379423,171.67766601561948,166.9329537917896,0.4692744512119441,1100.6812100163827,0.37390025185241527,1222.610794210401,0.2522375308918212,0.0,0.0,0.0,0.0
6.116740038032471e-6,3.1029224079048845e-8,66.77318151682586,66.77318148579664,4.846000342030553e-8,2.5223753089109993,14.306466445404023,171.6776660159147,166.93295379206464,0.46280217156082787,1100.8961547891438,0.3787863696701886,1224.4102085224938,0.2522375308910999,0.0,0.0,0.0,0.0
6.116662638829507e-6,3.1090175323100766e-8,66.77318151690052,66.77318148581034,4.8452067367076975e-8,2.522375308916452,14.306466445420206,171.67766601610887,166.93295379225128,0.45632451039835764,1101.6751035267046,0.3836833299629711,1226.746260723867,0.2522375308916452,0.0,0.0,0.0,0.0
