Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t2,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t3,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t4,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t5,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t6,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t7,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t8,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t9,26831.634959443032,0.0,0.0,0.0,3484.348411944905,9496.209373053618,0.0,0.0,0.0,0.0,0.0
t10,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,26831.634959443032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
