BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,5.745807910652236e8,6.5671287094199516e7,-1.0492778201220497e8,0.0,0.0,129274.8527818092,0.0,0.0,0.0,-5.35453571e8
t1,45122.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45122.0
t2,43952.00000000001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43952.0
t3,42959.99999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42960.0
t4,42194.79948709912,0.0,-66.79948709911423,0.0,0.0,0.0,0.0,0.0,0.0,-42128.0
t5,41800.31977001401,0.0,-11.319770014010828,0.0,0.0,0.0,0.0,0.0,0.0,-41789.0
t6,41637.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41637.0
t7,41576.885682912056,722.1143170879441,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42299.0
t8,41894.07957787436,1786.9204221256368,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43681.0
t9,39905.150972747826,4774.849027252175,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44680.0
t10,53206.64332147795,0.0,-7229.643321477957,0.0,0.0,0.0,0.0,0.0,0.0,-45977.0
t11,83888.48403638012,0.0,-36731.48403638012,0.0,0.0,0.0,0.0,0.0,0.0,-47157.0
t12,107026.51284423456,0.0,-59496.512844234545,0.0,0.0,0.0,0.0,0.0,0.0,-47530.0
t13,118979.31853673197,0.0,-71511.31853673195,0.0,0.0,0.0,0.0,0.0,0.0,-47468.0
t14,122036.21338976375,0.0,-74835.21338976375,0.0,0.0,0.0,0.0,0.0,0.0,-47201.0
t15,120174.33752572758,0.0,-73620.33752572758,0.0,0.0,0.0,0.0,0.0,0.0,-46554.0
t16,116355.68006686374,0.0,-70596.68006686376,0.0,0.0,0.0,0.0,0.0,0.0,-45759.0
t17,104746.32374350776,0.0,-59356.323743507775,0.0,0.0,0.0,0.0,0.0,0.0,-45390.0
t18,91379.25336628628,0.0,-45679.253366286284,0.0,0.0,0.0,0.0,0.0,0.0,-45700.0
t19,63805.336158704624,0.0,-15278.336158704624,0.0,0.0,0.0,0.0,0.0,0.0,-48527.0
t20,31665.219084706216,21190.780915293784,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52856.0
t21,30971.256806895275,22618.743193104725,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53590.0
t22,32691.412425971546,20809.587574028483,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53501.0
t23,32872.45570947304,20163.544290526956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53036.0
t24,32857.964617825026,18639.035382174978,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51497.0
t25,32524.669509920448,16973.330490079552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49498.0
t26,33526.164954928354,14374.835045071643,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47901.0
t27,34817.482232896735,12516.517767103269,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47334.0
t28,34092.927650495534,13338.072349504466,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47431.0
t29,35002.646181732605,13009.353818267395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48012.0
t30,33682.34672046818,15819.65327953182,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49502.0
t31,33815.98678788885,18630.01321211116,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52446.0
t32,33598.620413168486,22804.379586831514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56403.0
t33,33060.839900897394,25517.160099102606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58578.0
t34,54518.55052880668,4453.449471193328,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58972.0
t35,83716.77273692342,0.0,-24808.772736923427,0.0,0.0,0.0,0.0,0.0,0.0,-58908.0
t36,103018.09413596019,0.0,-44573.09413596019,0.0,0.0,0.0,0.0,0.0,0.0,-58445.0
t37,115937.9723703728,0.0,-58940.97237037279,0.0,0.0,0.0,0.0,0.0,0.0,-56997.0
t38,120900.28662521589,0.0,-65550.28662521589,0.0,0.0,0.0,0.0,0.0,0.0,-55350.0
t39,121825.13115406188,0.0,-68265.13115406188,0.0,0.0,0.0,0.0,0.0,0.0,-53560.0
t40,116258.29338870068,0.0,-64165.29338870068,0.0,0.0,0.0,0.0,0.0,0.0,-52093.0
t41,105245.9983157409,0.0,-53851.9983157409,0.0,0.0,0.0,0.0,0.0,0.0,-51394.0
t42,87258.63070566994,0.0,-35396.630705669944,0.0,0.0,0.0,0.0,0.0,0.0,-51862.0
t43,58939.40341935322,0.0,-3454.40341935322,0.0,0.0,0.0,0.0,0.0,0.0,-55485.0
t44,34374.566897499244,26171.43310250076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60546.0
t45,39715.08600835594,21860.913991644076,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61576.0
t46,44558.419102654785,17279.580897345215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61838.0
t47,44334.61224275752,16614.387757242483,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60949.0
t48,44247.665692869385,14207.334307130614,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58455.0
t49,44287.918725225005,11448.081274774606,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55736.0
t50,44574.52031559704,9661.479684402979,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54236.0
t51,44666.29722936786,9263.702770632137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53930.0
t52,44795.10693290588,9556.893067094123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54352.0
t53,45282.97368505603,10211.026314943998,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55494.0
t54,45825.58456120982,12261.415438790184,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58087.0
t55,46228.11488476605,16869.88511523396,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63098.0
t56,45397.292296946,24818.707703054006,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70216.0
t57,45503.560302364844,26631.43969763516,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72135.0
t58,66372.33794933706,3342.6620506629406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69715.0
t59,85779.8388479323,0.0,-19373.838847932246,0.0,0.0,0.0,0.0,0.0,0.0,-66406.0
t60,104212.88159874124,0.0,-40840.88159874125,0.0,0.0,0.0,0.0,0.0,0.0,-63372.0
t61,117028.41940200975,0.0,-56396.41940200975,0.0,0.0,0.0,0.0,0.0,0.0,-60632.0
t62,122563.5609733952,0.0,-64262.5609733952,0.0,0.0,0.0,0.0,0.0,0.0,-58301.0
