Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,7.581643929519409e8
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.775779684405536e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.1787525154627233e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.8502089689216396e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,1.306938391368441e-8
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.648436241817433e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.711930535150779e9
ERC_REST,Liion_Moderate,1,1,2.982558318863175e9
ERC_REST,TEGS,1,1,2.73600505652591e8
