Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,1.231552565430707e7,0.0,3.575859735187564e6,9.736557894615749e6,2.4655489816837934e8,3.161581221293601e-10,0.0,8.889104751154299e7,1.879484662589479e8,3.472845252030631e7,3.218261228676509e6,5.869690689719635e8
t1,1406.0424311344966,0.0,0.0,0.0,26529.39815866762,0.0,0.0,17186.559410197882,0.0,0.0,0.0,45122.0
t2,1406.0424311344966,0.0,0.0,0.0,28723.73917393764,0.0,0.0,13822.21839492786,0.0,0.0,0.0,43952.0
t3,1406.0424311344966,0.0,0.0,0.0,30977.02245921523,0.0,0.0,10576.935109650272,0.0,0.0,0.0,42960.0
t4,1406.0424311344966,0.0,0.0,0.0,30517.55793693349,0.0,0.0,10204.399631932014,0.0,0.0,0.0,42128.0
t5,1406.0424311344966,0.0,0.0,0.0,31119.498061067225,0.0,0.0,9263.459507798278,0.0,0.0,0.0,41789.0
t6,1406.0424311344966,0.0,0.0,0.0,35026.98259661564,0.0,0.0,5203.974972249862,0.0,0.0,0.0,41637.0
t7,1406.0424311344966,0.0,0.0,0.0,36683.69072784274,0.0,0.0,4209.266841022766,0.0,0.0,0.0,42299.0
t8,1406.0424311344966,0.0,0.0,0.0,37309.0980566005,0.0,0.0,4965.859512264997,0.0,0.0,0.0,43681.0
t9,1406.0424311344966,0.0,0.0,0.0,31905.864640555843,0.0,0.0,11368.09292830966,0.0,0.0,0.0,44680.0
t10,1406.0424311344966,0.0,0.0,0.0,15066.68804658804,0.0,0.0,11921.135286984185,17583.134235293277,0.0,0.0,45977.0
t11,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,12405.047350824389,42652.64495171983,0.0,0.0,56463.73473367871
t12,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,21718.434293780785,58472.54051579883,0.0,0.0,81597.0172407141
t13,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,24234.008911362824,67436.49130241893,0.0,0.0,93076.54264491625
t14,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,16814.023932479628,72509.4964179237,0.0,0.0,90729.56278153782
t15,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,11287.440917669624,72883.8152419804,0.0,0.0,85577.29859078451
t16,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,12005.627869559457,69495.24483473059,0.0,0.0,82906.91513542454
t17,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,10680.630551901746,60403.23760830161,0.0,0.0,72489.91059133786
t18,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,15446.780323534274,47765.05204870425,0.0,0.0,64617.87480337302
t19,1406.0424311344966,0.0,0.0,0.0,0.0,0.0,0.0,15120.331709038903,25197.56715623541,0.0,6803.0587035911885,48527.0
t20,1406.0424311344966,0.0,0.0,0.0,9925.138110640843,0.0,0.0,11529.39694958973,0.0,0.0,29995.422508634925,52855.99999999999
t21,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,9874.110445501397,0.0,12876.136449218262,1863.8825890323878,53590.0
t22,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,13345.987474958129,0.0,11179.142008793919,0.0,53501.0
t23,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,13422.798913662926,0.0,10637.330570089121,0.0,53036.0
t24,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,13388.233766245768,0.0,9132.895717506279,0.0,51497.0
t25,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,12593.235375651144,0.0,7928.894108100903,0.0,49498.0
t26,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,14982.071119370266,0.0,3943.058364381781,0.0,47901.0
t27,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,18062.209811432687,0.0,295.91967231935996,0.0,47334.0
t28,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,16333.952440574658,0.0,2121.1770431773894,0.0,47431.0
t29,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,18503.875583985115,0.0,532.2538997669326,0.0,48012.0
t30,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,15354.60659708852,0.0,5171.522886663528,0.0,49502.0
t31,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,15673.374067713417,0.0,7796.75541603863,0.0,52446.0
t32,1406.0424311344966,0.0,0.0,0.0,27569.828085113455,0.0,0.0,15154.896856456056,0.0,12272.23262729599,0.0,56403.0
