Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8562.195954984418,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33769.588032318235,6601.00124595864
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58976.98010965204,23802.98748633256
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84184.37218698584,36795.545381915115
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109391.76426431965,43703.82199170406
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,74796.04471842345
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,92275.45061404501
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,99469.71534262868
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,73429.88351761772
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,4260.303060645458
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95601.55636969235,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83450.31505578592,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71887.99921873253,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61960.9386562257,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53342.575495246456,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49056.64249048365,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48734.99067274521,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46429.36345190022,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45850.82660432747,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40229.60607534538,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31754.871927477303,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18415.488636938186,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.6803177359388,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5685.819142613651,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26259.710361358506,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51467.10243869231,7742.757917793937
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76674.49451602611,19787.92015657464
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101881.88659335992,33505.288261551235
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,58788.94322109309
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,80799.93165819772
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109597.35685797306,84764.8965396987
