Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.723842574160762e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.355725627495456e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.263841065949469e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.407713204588424e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.8734958720146456e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.042307495392222e9
ERC_REST,Liion_Moderate,1,1,3.6127037324087887e9
ERC_REST,TEGS,1,1,3.886107896126693e7
