Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
87601,0.262,1,0.0,0.0,0.0,0.60739806,1,0.781462617,0.781462617,1,1,0.552743642,1,1
87602,0.262,1,0.0,0.0,0.0,0.587491759,1,0.74454878,0.74454878,1,1,0.552743642,1,1
87603,0.262,1,0.0,0.0,0.0,0.5815995,1,0.747117446,0.747117446,1,1,0.552743642,1,1
87604,0.262,1,0.0,0.0,0.0,0.555704771,1,0.733987137,0.733987137,1,1,0.552743642,1,1
87605,0.262,1,0.0,0.0,0.0,0.495638734,1,0.679414326,0.679414326,1,1,0.552743642,1,1
87606,0.262,1,0.0,0.0,0.0,0.411587252,1,0.695671632,0.695671632,1,1,0.552743642,1,1
87607,0.262,1,0.0,0.0,0.0,0.407549332,1,0.696030662,0.696030662,1,1,0.552743642,1,1
87608,0.262,1,0.022361711,0.012814981,0.011782902,0.343489777,1,0.634797902,0.634797902,1,1,0.552743642,1,1
87609,0.262,1,0.236098123,0.135302386,0.124405549,0.310989757,1,0.555729332,0.555729332,1,1,0.552743642,1,1
87610,0.262,1,0.358189367,0.20527006,0.188738243,0.310307393,1,0.523036768,0.523036768,1,1,0.552743642,1,1
87611,0.262,1,0.53428957,0.306189023,0.281529504,0.268646832,1,0.492191511,0.492191511,1,1,0.552743642,1,1
87612,0.262,1,0.636165512,0.364571774,0.335210289,0.17483249,1,0.523985669,0.523985669,1,1,0.552743642,1,1
87613,0.262,1,0.593555988,0.340153239,0.312758348,0.165093546,1,0.600502475,0.600502475,1,1,0.552743642,1,1
87614,0.262,1,0.437435833,0.250684381,0.230495035,0.298291264,1,0.669328745,0.669328745,1,1,0.552743642,1,1
87615,0.262,1,0.291953639,0.167311893,0.15383711,0.301842855,1,0.705444603,0.705444603,1,1,0.552743642,1,1
87616,0.262,1,0.148848179,0.085301456,0.07843154,0.312736815,1,0.706399519,0.706399519,1,1,0.552743642,1,1
87617,0.262,1,0.0,0.0,0.0,0.332905304,1,0.764739045,0.764739045,1,1,0.552743642,1,1
87618,0.262,1,0.0,0.0,0.0,0.392040043,1,0.767694962,0.767694962,1,1,0.552743642,1,1
87619,0.262,1,0.0,0.0,0.0,0.48536662,1,0.7992736,0.7992736,1,1,0.552743642,1,1
87620,0.262,1,0.0,0.0,0.0,0.558341039,1,0.795796,0.795796,1,1,0.552743642,1,1
87621,0.262,1,0.0,0.0,0.0,0.589109199,1,0.808245936,0.808245936,1,1,0.552743642,1,1
87622,0.262,1,0.0,0.0,0.0,0.600482426,1,0.809334052,0.809334052,1,1,0.552743642,1,1
87623,0.262,1,0.0,0.0,0.0,0.530894502,1,0.808798503,0.808798503,1,1,0.552743642,1,1
87624,0.262,1,0.0,0.0,0.0,0.538635388,1,0.809381302,0.809381302,1,1,0.552743642,1,1
87625,0.262,1,0.0,0.0,0.0,0.530722711,1,0.81,0.81,1,1,0.552743642,1,1
87626,0.262,1,0.0,0.0,0.0,0.478050646,1,0.807048,0.807048,1,1,0.552743642,1,1
87627,0.262,1,0.0,0.0,0.0,0.50020041,1,0.79866225,0.79866225,1,1,0.552743642,1,1
87628,0.262,1,0.0,0.0,0.0,0.452271085,1,0.802686825,0.802686825,1,1,0.552743642,1,1
87629,0.262,1,0.0,0.0,0.0,0.386530417,1,0.8007354,0.8007354,1,1,0.552743642,1,1
87630,0.262,1,0.0,0.0,0.0,0.367328798,1,0.797594552,0.797594552,1,1,0.552743642,1,1
87631,0.262,1,0.0,0.0,0.0,0.475827417,1,0.798427245,0.798427245,1,1,0.552743642,1,1
87632,0.262,1,0.018654822,0.010690648,0.009829656,0.467991672,1,0.7924158,0.7924158,1,1,0.552743642,1,1
87633,0.262,1,0.190867669,0.109381856,0.100572579,0.482988438,1,0.782562206,0.782562206,1,1,0.552743642,1,1
87634,0.262,1,0.27578729,0.158047332,0.145318687,0.393638843,1,0.778802625,0.778802625,1,1,0.552743642,1,1
87635,0.262,1,0.117889197,0.067559578,0.062118538,0.263032222,1,0.770625225,0.770625225,1,1,0.552743642,1,1
87636,0.262,1,0.217665744,0.124739215,0.114693104,0.209763188,1,0.766966393,0.766966393,1,1,0.552743642,1,1
87637,0.262,1,0.198738626,0.11389252,0.104719968,0.151920857,1,0.707126135,0.707126135,1,1,0.552743642,1,1
87638,0.262,1,0.21837738,0.125147037,0.115068081,0.225583399,1,0.493116261,0.493116261,1,1,0.552743642,1,1
87639,0.262,1,0.253971821,0.14554539,0.133823613,0.234362022,1,0.307157302,0.307157302,1,1,0.552743642,1,1
87640,0.262,1,0.224068568,0.128408526,0.118066899,0.180483439,1,0.227999165,0.227999165,1,1,0.552743642,1,1
87641,0.262,1,0.0,0.0,0.0,0.275957909,1,0.205779687,0.205779687,1,1,0.552743642,1,1
87642,0.262,1,0.0,0.0,0.0,0.292741547,1,0.177789317,0.177789317,1,1,0.552743642,1,1
87643,0.262,1,0.0,0.0,0.0,0.33406994,1,0.162968198,0.162968198,1,1,0.552743642,1,1
87644,0.262,1,0.0,0.0,0.0,0.378281229,1,0.15408393,0.15408393,1,1,0.552743642,1,1
87645,0.262,1,0.0,0.0,0.0,0.383905183,1,0.209979066,0.209979066,1,1,0.552743642,1,1
87646,0.262,1,0.0,0.0,0.0,0.546461389,1,0.355600726,0.355600726,1,1,0.552743642,1,1
87647,0.262,1,0.0,0.0,0.0,0.635256115,1,0.615336686,0.615336686,1,1,0.552743642,1,1
87648,0.262,1,0.0,0.0,0.0,0.686586389,1,0.797637123,0.797637123,1,1,0.552743642,1,1
87649,0.262,1,0.0,0.0,0.0,0.681824504,1,0.809622,0.809622,1,1,0.552743642,1,1
87650,0.262,1,0.0,0.0,0.0,0.712476911,1,0.81,0.81,1,1,0.552743642,1,1
87651,0.262,1,0.0,0.0,0.0,0.687608976,1,0.81,0.81,1,1,0.552743642,1,1
87652,0.262,1,0.0,0.0,0.0,0.645198582,1,0.81,0.81,1,1,0.552743642,1,1
87653,0.262,1,0.0,0.0,0.0,0.72775221,1,0.81,0.81,1,1,0.552743642,1,1
87654,0.262,1,0.0,0.0,0.0,0.688713616,1,0.81,0.81,1,1,0.552743642,1,1
87655,0.262,1,0.0,0.0,0.0,0.656811021,1,0.81,0.81,1,1,0.552743642,1,1
87656,0.262,1,0.052507151,0.030090637,0.02766723,0.535898857,1,0.81,0.81,1,1,0.552743642,1,1
87657,0.262,1,0.263900707,0.151235405,0.139055373,0.520117723,1,0.81,0.81,1,1,0.552743642,1,1
87658,0.262,1,0.473406588,0.271298391,0.249448856,0.59704507,1,0.81,0.81,1,1,0.552743642,1,1
87659,0.262,1,0.687369738,0.393915734,0.362190977,0.615003523,1,0.81,0.81,1,1,0.552743642,1,1
87660,0.262,1,0.752633158,0.431316694,0.396579779,0.642084312,1,0.81,0.81,1,1,0.552743642,1,1
87661,0.262,1,0.73426572,0.42079074,0.386901552,0.591826032,1,0.81,0.81,1,1,0.552743642,1,1
87662,0.262,1,0.750059262,0.429841654,0.395223534,0.591857761,1,0.809381302,0.809381302,1,1,0.552743642,1,1
87663,0.262,1,0.577028946,0.330681973,0.304049868,0.593233107,1,0.804979313,0.804979313,1,1,0.552743642,1,1
