Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367829867711291e7,2.9160554871513844e7,8.283885354862675e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.7280243361001,0.0,1379.7280243361001
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.5938084725913,0.0,969.5938084725913
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.3775842663508,0.0,437.3775842663508
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.408384564571,0.0,1094.408384564571
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4758698538253,0.0,991.4758698538253
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6580.820896638768,0.0,6580.820896638768
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31607.713214749165,0.0,31607.713214749165
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,17031.263124242814,52003.15069610345
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,27564.126544147104,62536.01411600773
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,29603.34414324329,64575.23171510392
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.488268076362,54066.974124128494,63014.462392204856
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60635.187986344376,60635.187986344376
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50959.79919200747,50959.79919200747
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39791.331252187636,39791.331252187636
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13424.252211816958,13424.252211816958
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19498.851752318376,0.0,19498.851752318376
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,1415.2490762663656,36387.136648126994
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,14010.03178152199,48981.91935338262
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,19817.35028447243,54789.23785633306
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27637.170627145948,29843.40461994044,57480.57524708639
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53776.32576849427,53776.32576849427
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45064.526053286834,45064.526053286834
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29232.560228096117,29232.560228096117
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.6065129266426,1343.6065129266426
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13413.994021874572,0.0,13413.994021874572
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31990.39229065123,0.0,31990.39229065123
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,10721.016343185576,45692.903915046205
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,17738.561365287154,52710.44893714778
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,20338.111588674867,55309.999160535495
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.6360669385017,52003.52966997554,53735.165736914045
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46325.3776818221,46325.3776818221
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30969.20402953295,30969.20402953295
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5252.6965970604215,5252.6965970604215
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20079.41108024672,0.0,20079.41108024672
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34409.269700330915,0.0,34409.269700330915
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,10730.032784412459,45701.92035627308
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,16658.25879290539,51630.14636476602
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27619.2291707473,23698.88787157982,51318.117042327125
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48730.82107735375,48730.82107735375
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.00379487236,45576.00379487236
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29722.388041252474,29722.388041252474
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5483.866717486235,5483.866717486235
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395.159487847874,0.0,10395.159487847874
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27242.080700464034,0.0,27242.080700464034
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31630.575947660134,0.0,31630.575947660134
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,4287.381866708609,39259.26943856924
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,2821.357443875553,37793.24501573618
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12840.093815352899,23164.32840924847,36004.42222460137
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28532.19013736279,28532.19013736279
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16166.836356183081,16166.836356183081
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15085.147404035302,0.0,15085.147404035302
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26309.703228248214,0.0,26309.703228248214
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30080.877379348225,0.0,30080.877379348225
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31044.416253238946,0.0,31044.416253238946
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,0.0,34971.88757186063
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14559.653258314873,24699.94919853862,39259.60245685349
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46745.82339341742,46745.82339341742
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31872.008044845505,31872.008044845505
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7150.826452281039,7150.826452281039
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21733.85735215392,0.0,21733.85735215392
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,449.2572991051129,35421.14487096574
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,10361.758372131051,45333.64594399168
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34971.88757186063,14890.221992837105,49862.109564697734
