Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.5475773044464016e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,5.684182950524063e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.50520335619282e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.364654296211998e9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,2.183236812979894e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.955594706553679e9
ERC_REST,Liion_Moderate,1,1,3.8236660654576883e9
ERC_REST,TEGS,1,1,6.292387845952352e8
