Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.4715156111741145,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
2,0.262,1,0.0,0.4311960384646249,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
3,0.262,1,0.0,0.452764513467545,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
4,0.262,1,0.0,0.404710971883631,1,0.8033311770707554,1,1,0.552743642,1,1,0.8033311770707554,0.0,0.0
5,0.262,1,0.0,0.2616642157226488,1,0.8070611546854117,1,1,0.552743642,1,1,0.8070611546854117,0.0,0.0
6,0.262,1,0.0,0.2477252026708487,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
7,0.262,1,0.0,0.3077325297610814,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
8,0.262,1,0.0537139104215699,0.3775841637900418,1,0.81,1,1,0.552743642,1,1,0.81,0.0314610046754909,0.0285834737600496
9,0.262,1,0.3153498502620131,0.3067656277322419,1,0.8007053471662262,1,1,0.552743642,1,1,0.8007053471662262,0.1847049122963219,0.1678111703179998
10,0.262,1,0.5497970772862248,0.3730634445525371,1,0.7887076819658199,1,1,0.552743642,1,1,0.7887076819658199,0.322024002410503,0.2925705875558839
11,0.262,1,0.7668582342986625,0.2879362561842616,1,0.7655114396013274,1,1,0.552743642,1,1,0.7655114396013274,0.4491598229463594,0.4080781318232167
12,0.262,1,0.5291417153389717,0.3365383721083169,1,0.5802053561322805,1,1,0.552743642,1,1,0.5802053561322805,0.3099258618413976,0.2815789842339527
13,0.262,1,0.8256,0.4494108771605957,1,0.4508005454956202,1,1,0.552743642,1,1,0.4508005454956202,0.4835657142857142,0.4393371428571427
14,0.262,1,0.4214945470111909,0.425126533521498,1,0.4970588146014673,1,1,0.552743642,1,1,0.4970588146014673,0.246875377535126,0.2242953125166693
15,0.262,1,0.3553235215172655,0.379187311600885,1,0.3854768109663277,1,1,0.552743642,1,1,0.3854768109663277,0.2081180626029697,0.189082873950259
16,0.262,1,0.107368373574478,0.3227508417793757,1,0.4193604676652417,1,1,0.552743642,1,1,0.4193604676652417,0.0628871902364799,0.0571353130807043
17,0.262,1,0.0,0.2614645816842164,1,0.4195771434560765,1,1,0.552743642,1,1,0.4195771434560765,0.0,0.0
18,0.262,1,0.0,0.2818463814437867,1,0.2973516097954398,1,1,0.552743642,1,1,0.2973516097954398,0.0,0.0
19,0.262,1,0.0,0.1793656846643403,1,0.3815311228452137,1,1,0.552743642,1,1,0.3815311228452137,0.0,0.0
20,0.262,1,0.0,0.0591945068423844,1,0.3023507903132008,1,1,0.552743642,1,1,0.3023507903132008,0.0,0.0
21,0.262,1,0.0,0.1449467649849378,1,0.2482867554686814,1,1,0.552743642,1,1,0.2482867554686814,0.0,0.0
22,0.262,1,0.0,0.0261061807548485,1,0.2248168017544489,1,1,0.552743642,1,1,0.2248168017544489,0.0,0.0
23,0.262,1,0.0,0.1125932393125542,1,0.1256826032808412,1,1,0.552743642,1,1,0.1256826032808412,0.0,0.0
24,0.262,1,0.0,0.0582684979311814,1,0.0691985529768009,1,1,0.552743642,1,1,0.0691985529768009,0.0,0.0
25,0.262,1,0.0,0.1185027238495878,1,0.0383090151410128,1,1,0.552743642,1,1,0.0383090151410128,0.0,0.0
26,0.262,1,0.0,0.0910195228094527,1,0.0444304575715741,1,1,0.552743642,1,1,0.0444304575715741,0.0,0.0
27,0.262,1,0.0,0.130633859873452,1,0.0896468299348424,1,1,0.552743642,1,1,0.0896468299348424,0.0,0.0
28,0.262,1,0.0,0.1369248327986054,1,0.2285823500996465,1,1,0.552743642,1,1,0.2285823500996465,0.0,0.0
29,0.262,1,0.0,0.1052751858987653,1,0.214165060583453,1,1,0.552743642,1,1,0.214165060583453,0.0,0.0
30,0.262,1,0.0,0.2177229844823467,1,0.4818705401678157,1,1,0.552743642,1,1,0.4818705401678157,0.0,0.0
31,0.262,1,0.0,0.1692346159245856,1,0.6678141238495674,1,1,0.552743642,1,1,0.6678141238495674,0.0,0.0
32,0.262,1,0.0019404605852477,0.2859095800784968,1,0.7923780378712006,1,1,0.552743642,1,1,0.7923780378712006,0.001136555485645,0.0010326022400068
33,0.262,1,0.0510417816533412,0.310838150766473,1,0.80353205806676,1,1,0.552743642,1,1,0.80353205806676,0.0298959006826712,0.0271615195226708
34,0.262,1,0.0518690444972201,0.3602691608451918,1,0.8078395119928915,1,1,0.552743642,1,1,0.8078395119928915,0.0303804403483717,0.0276017415360206
35,0.262,1,0.0699917081260987,0.3563910343477945,1,0.81,1,1,0.552743642,1,1,0.81,0.0409951433310006,0.037245587538531
36,0.262,1,0.1775089614988299,0.4156242045049666,1,0.81,1,1,0.552743642,1,1,0.81,0.1039695345921717,0.0944601259404487
37,0.262,1,0.123394306764949,0.4178526856554374,1,0.81,1,1,0.552743642,1,1,0.81,0.0722738082480415,0.0656633989570621
38,0.262,1,0.1364670167817329,0.4902856400924154,1,0.81,1,1,0.552743642,1,1,0.81,0.0799306812578721,0.0726199482159935
39,0.262,1,0.0928081032217517,0.6669228508042138,1,0.81,1,1,0.552743642,1,1,0.81,0.0543590318870259,0.0493871692144321
40,0.262,1,0.0353653484364937,0.7848799156961688,1,0.81,1,1,0.552743642,1,1,0.81,0.0207139897985177,0.0188194175608484
41,0.262,1,0.0,0.8042271810526229,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
42,0.262,1,0.0,0.809712317163019,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
43,0.262,1,0.0,0.8087956166747966,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
44,0.262,1,0.0,0.805629958629006,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
45,0.262,1,0.0,0.8047512184253179,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
46,0.262,1,0.0,0.7958705485075024,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
47,0.262,1,0.0,0.8012637182419308,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
48,0.262,1,0.0,0.8025818285474628,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
49,0.262,1,0.0,0.8035841415922946,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
50,0.262,1,0.0,0.8039960510627735,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
51,0.262,1,0.0,0.8087794633622287,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
52,0.262,1,0.0,0.8029388167552112,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
53,0.262,1,0.0,0.8087915783466546,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
54,0.262,1,0.0,0.794649358077377,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
55,0.262,1,0.0,0.794649358077377,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
56,0.262,1,0.001817246305743,0.7987490688070835,1,0.81,1,1,0.552743642,1,1,0.81,0.0010643871219351,0.0009670346412703
57,0.262,1,0.067140142744779,0.77803065113897,1,0.81,1,1,0.552743642,1,1,0.81,0.0393249407505134,0.0357281473891859
58,0.262,1,0.0,0.7882920429476623,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
59,0.262,1,0.0,0.7994032779660794,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
60,0.262,1,0.0306526717751743,0.7923629898000428,1,0.81,1,1,0.552743642,1,1,0.81,0.0179537077540306,0.0163116003375034
61,0.262,1,0.0191170735399764,0.7946719986391564,1,0.81,1,1,0.552743642,1,1,0.81,0.0111971430734147,0.0101730141337731
62,0.262,1,0.057210166706083,0.7596905695829483,1,0.81,1,1,0.552743642,1,1,0.81,0.0335088119278486,0.0304439815685941
63,0.262,1,0.0414545488496344,0.7404886062472182,1,0.81,1,1,0.552743642,1,1,0.81,0.0242805214690715,0.0220597420664125
64,0.262,1,0.0204568164576992,0.7586458681392789,1,0.81,1,1,0.552743642,1,1,0.81,0.0119818496395095,0.010885948757847
65,0.262,1,0.0,0.6924946501113597,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
66,0.262,1,0.0,0.6733383059213851,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
67,0.262,1,0.0,0.6797298216163452,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
68,0.262,1,0.0,0.6684692123648295,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
69,0.262,1,0.0,0.6412479966612054,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
70,0.262,1,0.0,0.5440264341108121,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
71,0.262,1,0.0,0.5176721369757593,1,0.8052889513117238,1,1,0.552743642,1,1,0.8052889513117238,0.0,0.0
72,0.262,1,0.0,0.4640494150351109,1,0.7982896766069887,1,1,0.552743642,1,1,0.7982896766069887,0.0,0.0
73,0.262,1,0.0,0.4313368791544265,1,0.7477874070298691,1,1,0.552743642,1,1,0.7477874070298691,0.0,0.0
74,0.262,1,0.0,0.3271380618917278,1,0.577640907214135,1,1,0.552743642,1,1,0.577640907214135,0.0,0.0
75,0.262,1,0.0,0.2877404176220357,1,0.4430788924865031,1,1,0.552743642,1,1,0.4430788924865031,0.0,0.0
76,0.262,1,0.0,0.2043277418327242,1,0.4003231056773629,1,1,0.552743642,1,1,0.4003231056773629,0.0,0.0
77,0.262,1,0.0,0.2099307862070663,1,0.1193713138831924,1,1,0.552743642,1,1,0.1193713138831924,0.0,0.0
78,0.262,1,0.0,0.1474790290825403,1,0.1007978103562108,1,1,0.552743642,1,1,0.1007978103562108,0.0,0.0
79,0.262,1,0.0,0.0844091970725896,1,0.1057680414785422,1,1,0.552743642,1,1,0.1057680414785422,0.0,0.0
80,0.262,1,0.0,0.0382274712850111,1,0.1125824219079264,1,1,0.552743642,1,1,0.1125824219079264,0.0,0.0
81,0.262,1,0.0052659912714759,0.0717347019037406,1,0.0932271056515048,1,1,0.552743642,1,1,0.0932271056515048,0.0030843663161501,0.0028022596408925
82,0.262,1,0.0375470736806727,0.0977656675212646,1,0.0824078450056038,1,1,0.552743642,1,1,0.0824078450056038,0.0219918574415368,0.0199804070657865
83,0.262,1,0.1579213683250719,0.1204550146751876,1,0.2050043828443168,1,1,0.552743642,1,1,0.2050043828443168,0.092496801447542,0.0840367281444132
84,0.262,1,0.3142511679086598,0.11810840992249,1,0.2027177090767948,1,1,0.552743642,1,1,0.2027177090767948,0.1840613983465007,0.1672265143513939
85,0.262,1,0.4492832727233768,0.2331994362707196,1,0.2309817893361622,1,1,0.552743642,1,1,0.2309817893361622,0.2631516311665492,0.2390828844135112
86,0.262,1,0.5094189557356033,0.2655711965688887,1,0.3163844938964126,1,1,0.552743642,1,1,0.3163844938964126,0.2983739597879961,0.2710836585878745
87,0.262,1,0.4546296754346567,0.4037105448091975,1,0.5241824630478209,1,1,0.552743642,1,1,0.5241824630478209,0.2662830956117274,0.2419279344277279
88,0.262,1,0.0975671389853616,0.428275142011104,1,0.6679502413310858,1,1,0.552743642,1,1,0.6679502413310858,0.0571464671199975,0.0519196561029245
89,0.262,1,0.0,0.5022549665208682,1,0.7326694867711276,1,1,0.552743642,1,1,0.7326694867711276,0.0,0.0
90,0.262,1,0.0,0.4876130895853042,1,0.795867930295108,1,1,0.552743642,1,1,0.795867930295108,0.0,0.0
91,0.262,1,0.0,0.5097250573618726,1,0.8068722118604315,1,1,0.552743642,1,1,0.8068722118604315,0.0,0.0
92,0.262,1,0.0,0.5209372920162657,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
