Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.5497,0.8981,0.8981,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.8142,0.7929,0.7929,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.787,0.6191,0.6191,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.4469,0.6747,0.6747,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.6225,0.8812,0.8812,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.2411,0.1749,0.1749,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.4064,0.459,0.459,1,0.552743642,1,1
8,0.262,1,1,0.006206,0.003556515235194,0.0032700847648059997,0.6099,0.6255,0.6255,1,0.552743642,1,1
9,0.262,1,1,0.053304,0.030547291024296,0.028087108975703996,0.3602,0.1216,0.1216,1,0.552743642,1,1
10,0.262,1,1,0.111414,0.063848789625186,0.05870661037481399,0.8391,0.8971,0.8971,1,0.552743642,1,1
11,0.262,1,1,0.187584,0.10750005702201601,0.09884234297798399,0.4739,0.2547,0.2547,1,0.552743642,1,1
12,0.262,1,1,0.274769,0.157463766461331,0.14478213353866898,0.4715,0.7458,0.7458,1,0.552743642,1,1
13,0.262,1,1,0.291701,0.167167104515199,0.153703995484801,0.332,0.1394,0.1394,1,0.552743642,1,1
14,0.262,1,1,0.379591,0.21753483316830902,0.200015266831691,0.5202,0.8603,0.8603,1,0.552743642,1,1
15,0.262,1,1,0.254439,0.14581311310466102,0.134069786895339,0.4256,0.3001,0.3001,1,0.552743642,1,1
16,0.262,1,1,0.096021,0.055027416918879,0.050595683081120994,0.3279,0.2351,0.2351,1,0.552743642,1,1
17,0.262,1,1,0.006209,0.0035582344658910002,0.0032716655341089996,0.3971,0.4813,0.4813,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.3652,0.8326,0.8326,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.4697,0.7363,0.7363,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.4803,0.8579,0.8579,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.8196,0.7572,0.7572,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.2816,0.4916,0.4916,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.6848,0.8376,0.8376,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.8038,0.8727,0.8727,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.7778,0.9176,0.9176,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.5023,0.2657,0.2657,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.7783,0.9133,0.9133,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.7082,0.2621,0.2621,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.2476,0.3174,0.3174,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.6903,0.816,0.816,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.7797,0.7228,0.7228,1,0.552743642,1,1
32,0.262,1,1,0.001401,0.000802880735499,0.0007382192645009999,0.848,0.9095,0.9095,1,0.552743642,1,1
33,0.262,1,1,0.020575,0.011791057196925,0.010841442803074999,0.5406,0.7437,0.7437,1,0.552743642,1,1
34,0.262,1,1,0.034662,0.019863991473138,0.018264208526862,0.1029,0.3144,0.3144,1,0.552743642,1,1
35,0.262,1,1,0.053298,0.030543852562902,0.028083947437097995,0.2301,0.8146,0.8146,1,0.552743642,1,1
36,0.262,1,1,0.06796,0.038946306056040006,0.03580969394396,0.7652,0.5537,0.5537,1,0.552743642,1,1
37,0.262,1,1,0.053435,0.030622364098065003,0.028156135901934998,0.1984,0.0833,0.0833,1,0.552743642,1,1
38,0.262,1,1,0.121018,0.069352620163182,0.063767179836818,0.725,0.6718,0.6718,1,0.552743642,1,1
39,0.262,1,1,0.043301,0.024814802803599,0.022816297196401,0.1182,0.4895,0.4895,1,0.552743642,1,1
40,0.262,1,1,0.024674,0.014140099405926001,0.013001300594073999,0.7611,0.8945,0.8945,1,0.552743642,1,1
41,0.262,1,1,0.003793,0.002173680677907,0.001998619322093,0.8118,0.9072,0.9072,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.3075,0.1404,0.1404,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.4086,0.8203,0.8203,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.6784,0.7511,0.7511,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.3577,0.4917,0.4917,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.2851,0.1567,0.1567,1,0.552743642,1,1
47,0.262,1,1,0.0,0.0,0.0,0.1596,0.0468,0.0468,1,0.552743642,1,1
48,0.262,1,1,0.0,0.0,0.0,0.7549,0.9059,0.9059,1,0.552743642,1,1
49,0.262,1,1,0.0,0.0,0.0,0.7889,0.9085,0.9085,1,0.552743642,1,1
50,0.262,1,1,0.0,0.0,0.0,0.7922,0.6502,0.6502,1,0.552743642,1,1
51,0.262,1,1,0.0,0.0,0.0,0.6114,0.8372,0.8372,1,0.552743642,1,1
52,0.262,1,1,0.0,0.0,0.0,0.5797,0.8833,0.8833,1,0.552743642,1,1
53,0.262,1,1,0.0,0.0,0.0,0.4403,0.8963,0.8963,1,0.552743642,1,1
54,0.262,1,1,0.0,0.0,0.0,0.1636,0.0563,0.0563,1,0.552743642,1,1
55,0.262,1,1,0.0,0.0,0.0,0.2771,0.8819,0.8819,1,0.552743642,1,1
56,0.262,1,1,0.001798,0.001030392264402,0.0009474077355979999,0.1416,0.7775,0.7775,1,0.552743642,1,1
57,0.262,1,1,0.012962,0.007428222764838,0.006829977235161999,0.0417,0.0302,0.0302,1,0.552743642,1,1
58,0.262,1,1,0.023902,0.013697684039898,0.012594515960101998,0.1901,0.7688,0.7688,1,0.552743642,1,1
59,0.262,1,1,0.038792,0.022230799066008,0.020440400933992,0.6054,0.691,0.691,1,0.552743642,1,1
60,0.262,1,1,0.060904,0.034902675456696,0.032091724543303994,0.469,0.6177,0.6177,1,0.552743642,1,1
61,0.262,1,1,0.046098,0.026417698890102002,0.024290101109898,0.5116,0.551,0.551,1,0.552743642,1,1
62,0.262,1,1,0.04883,0.02798334497817,0.025729655021829997,0.4351,0.2597,0.2597,1,0.552743642,1,1
63,0.262,1,1,0.024801,0.014212880172099,0.013068219827900998,0.5577,0.689,0.689,1,0.552743642,1,1
64,0.262,1,1,0.011546,0.006616745875854001,0.0060838541241459996,0.4872,0.8753,0.8753,1,0.552743642,1,1
65,0.262,1,1,0.000801,0.000459034596099,0.00042206540390099994,0.456,0.5368,0.5368,1,0.552743642,1,1
66,0.262,1,1,0.0,0.0,0.0,0.359,0.7531,0.7531,1,0.552743642,1,1
67,0.262,1,1,0.0,0.0,0.0,0.4842,0.9122,0.9122,1,0.552743642,1,1
68,0.262,1,1,0.0,0.0,0.0,0.3765,0.9081,0.9081,1,0.552743642,1,1
69,0.262,1,1,0.0,0.0,0.0,0.0606,0.6284,0.6284,1,0.552743642,1,1
70,0.262,1,1,0.0,0.0,0.0,0.4967,0.1324,0.1324,1,0.552743642,1,1
71,0.262,1,1,0.0,0.0,0.0,0.6226,0.6591,0.6591,1,0.552743642,1,1
72,0.262,1,1,0.0,0.0,0.0,0.6519,0.7696,0.7696,1,0.552743642,1,1
73,0.262,1,1,0.0,0.0,0.0,0.7212,0.4937,0.4937,1,0.552743642,1,1
