Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,20274.95
,,,,,,,2,23090.427,19525.11
,,,,,,,3,22618.549,19190.51
,,,,,,,4,22491.546,19396.52
,,,,,,,5,22617.659,20505.82
,,,,,,,6,22909.846,21867.34
,,,,,,,7,23433.967,23805.42
,,,,,,,8,24304.298,25027.56
,,,,,,,9,24539.436,27062.86
,,,,,,,10,25193.319,28526.54
,,,,,,,11,25770.84,30108.27
,,,,,,,12,25612.42,31644.97
,,,,,,,13,25449.817,30697.27
,,,,,,,14,25215.124,30212.03
,,,,,,,15,24869.181,29544.59
,,,,,,,16,24991.823,30684.89
,,,,,,,17,25703.111,31922.5
,,,,,,,18,26172.408,35833.68
,,,,,,,19,25947.416,35194.07
,,,,,,,20,25326.107,34110.05
,,,,,,,21,25089.634,32623.36
,,,,,,,22,24566.403,30270.82
,,,,,,,23,23547.264,26527.26
,,,,,,,24,23010.594,22664.17
,,,,,,,25,22465.113,21435.05
,,,,,,,26,22235.582,20788.45
,,,,,,,27,22050.017,20991.99
,,,,,,,28,22152.901,21278.49
,,,,,,,29,22425.508,22544.43
,,,,,,,30,22708.617,24788.02
,,,,,,,31,23209.331,28230.0
,,,,,,,32,23297.708,29596.48
,,,,,,,33,23464.761,30953.97
,,,,,,,34,24232.92,31208.2
,,,,,,,35,24935.041,32238.56
,,,,,,,36,25062.044,33053.14
,,,,,,,37,24655.314,31842.56
,,,,,,,38,24450.703,31712.61
,,,,,,,39,24564.712,33141.12
,,,,,,,40,25114.999,35342.11
,,,,,,,41,27027.253,38665.93
,,,,,,,42,28005.007,37725.3
,,,,,,,43,28069.265,32861.94
,,,,,,,44,27575.315,30955.74
,,,,,,,45,27080.119,29049.46
,,,,,,,46,26314.541,27548.74
,,,,,,,47,25698.75,25178.86
,,,,,,,48,24801.096,23303.51
,,,,,,,49,24733.901,21152.95
,,,,,,,50,24553.676,20300.9
,,,,,,,51,24681.213,20081.34
,,,,,,,52,24996.273,20348.28
,,,,,,,53,25679.526,21931.19
,,,,,,,54,26917.783,26361.2
,,,,,,,55,28338.757,32012.3
,,,,,,,56,29412.72,32382.01
,,,,,,,57,30006.617,31763.24
,,,,,,,58,30227.604,31286.5
,,,,,,,59,29713.896,32632.32
,,,,,,,60,30411.033,33478.5
,,,,,,,61,29949.568,32590.56
,,,,,,,62,29670.553,32864.13
,,,,,,,63,30045.688,34766.27
,,,,,,,64,31174.475,37633.25
,,,,,,,65,33206.701,41291.71
,,,,,,,66,33959.552,41726.92
,,,,,,,67,33420.123,37373.55
,,,,,,,68,33327.385,34679.62
,,,,,,,69,32668.073,27492.1
,,,,,,,70,32129.445,26268.95
,,,,,,,71,31511.429,23803.22
,,,,,,,72,29114.57,21488.42
,,,,,,,73,29226.71,19582.74
,,,,,,,74,29469.235,18698.71
,,,,,,,75,29809.571,18222.28
,,,,,,,76,29449.477,18342.9
,,,,,,,77,29951.882,19680.93
,,,,,,,78,30980.722,24576.36
,,,,,,,79,32531.903,30073.01
,,,,,,,80,33593.05,30243.04
,,,,,,,81,33803.357,29081.74
,,,,,,,82,33463.555,28128.19
,,,,,,,83,32927.597,29608.67
,,,,,,,84,32994.258,30500.16
,,,,,,,85,32917.451,29332.93
,,,,,,,86,33048.459,29766.36
,,,,,,,87,33020.424,31801.7
,,,,,,,88,32965.333,34957.32
,,,,,,,89,33250.044,38448.96
,,,,,,,90,34016.245,38992.39
,,,,,,,91,33521.494,35409.44
,,,,,,,92,32839.665,33455.68
,,,,,,,93,31718.71,26074.35
,,,,,,,94,31166.109,26385.62
,,,,,,,95,29721.105,24553.72
,,,,,,,96,28145.36,22272.03
,,,,,,,97,27486.493,21121.52
,,,,,,,98,27015.95,20421.05
,,,,,,,99,27040.959,20439.54
,,,,,,,100,26312.316,20845.14
,,,,,,,101,26279.831,22465.6
,,,,,,,102,27610.114,27260.09
,,,,,,,103,29425.358,32992.64
,,,,,,,104,30444.052,33524.91
,,,,,,,105,30220.039,33126.63
,,,,,,,106,29018.895,32689.61
,,,,,,,107,28513.998,33987.42
,,,,,,,108,28165.741,34593.5
,,,,,,,109,27535.087,34122.82
,,,,,,,110,27380.583,34657.59
,,,,,,,111,27495.927,36951.23
,,,,,,,112,28468.786,39848.07
,,,,,,,113,30499.232,43056.57
,,,,,,,114,31775.225,43181.35
,,,,,,,115,31639.856,38183.23
,,,,,,,116,31532.7,36172.97
,,,,,,,117,31015.076,29252.36
,,,,,,,118,30241.755,28398.3
,,,,,,,119,29204.371,26410.28
,,,,,,,120,27533.307,23923.31
,,,,,,,121,26806.088,22790.61
,,,,,,,122,26604.77,22072.04
,,,,,,,123,26615.895,21885.96
,,,,,,,124,26823.443,22140.65
,,,,,,,125,27312.943,23718.0
,,,,,,,126,28517.647,28089.97
,,,,,,,127,30000.565,34120.96
,,,,,,,128,32503.957,36132.85
,,,,,,,129,32536.353,37166.68
,,,,,,,130,33034.664,37025.92
,,,,,,,131,32754.136,38094.86
,,,,,,,132,33080.321,38549.72
,,,,,,,133,32672.078,37328.32
,,,,,,,134,32551.038,36945.13
,,,,,,,135,31517.748,37653.59
,,,,,,,136,32113.158,40133.04
,,,,,,,137,32823.378,43291.92
,,,,,,,138,33040.627,42327.32
,,,,,,,139,32698.956,38351.74
,,,,,,,140,31884.873,37417.08
,,,,,,,141,31069.455,32583.75
,,,,,,,142,30265.518,30418.83
,,,,,,,143,29427.761,28585.7
,,,,,,,144,27456.144,27590.54
,,,,,,,145,26655.5,27090.29
,,,,,,,146,26111.799,26820.36
,,,,,,,147,25926.946,27134.42
,,,,,,,148,25793.713,27705.98
,,,,,,,149,25853.61,29397.48
,,,,,,,150,26312.672,31450.14
,,,,,,,151,27183.715,33907.45
,,,,,,,152,27729.73,36581.1
,,,,,,,153,28616.081,39321.11
,,,,,,,154,28946.36,40620.36
,,,,,,,155,29233.652,42128.47
,,,,,,,156,29706.865,43296.94
,,,,,,,157,28996.734,41334.71
,,,,,,,158,28563.66,40258.4
,,,,,,,159,28035.089,39053.83
,,,,,,,160,27625.333,40124.29
,,,,,,,161,28143.847,40589.97
,,,,,,,162,29124.805,43900.45
,,,,,,,163,28482.136,43349.63
,,,,,,,164,27826.384,41942.6
,,,,,,,165,27157.193,40660.54
,,,,,,,166,26613.759,38538.54
,,,,,,,167,25526.446,35362.49
