Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,0.0
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,8.426083130076455e8
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,2.0286870801599064e8
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,2.8872092680517974e9
NENGREST,NaturalGas_CCS100_Moderate,1,1,-2.662632847260626e-11
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,4.316468674952368e7
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.4164568672812128e9
NENGREST,Liion_Moderate,1,1,1.0612149167359314e9
NENGREST,TEGS,1,1,4.114732064708656e7
