Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-42.476203039829
t2,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-56.634937386438665
t3,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-29.566801578795864
t4,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-39.42240210506115
t5,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-52.56320280674821
t6,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-42.476203039829
t7,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.44510097156834,-56.634937386438665
t8,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-4.181546138575104
t9,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-5.575394851433472
t10,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-7.4338598019112965
t11,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-3.8143939393939394
t12,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-5.085858585858586
t13,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-5.575394851433472
t14,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.999479569448024,-7.4338598019112965
t15,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.88967934344108,-9.911813069215063
t16,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.898905791254775,-13.215750758953419
t17,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.469567417256286,-17.621001011937892
t18,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-23.49466801591719
t19,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-31.326224021222917
t20,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-41.76829869496389
t21,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-35.71161820593514
t22,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-47.61549094124685
t23,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-26.783713654451354
t24,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-35.71161820593514
t25,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-47.61549094124685
t26,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-35.71161820593514
t27,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-47.61549094124685
t28,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-26.783713654451354
t29,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-35.71161820593514
t30,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-47.61549094124685
t31,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-23.49466801591719
t32,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.230189149287625,-5.06830198814339
t33,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-6.757735984191187
t34,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-9.010314645588249
t35,0.0,0.0,-70.99429778761498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-12.013752860784331
t36,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-9.010314645588249
t37,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-12.013752860784331
t38,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-9.010314645588249
t39,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927842752365745,-12.013752860784331
t40,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.451501474136492,-16.018337147712444
t41,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.298320469054524,-21.35778286361659
t42,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-28.47704381815545
t43,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-37.9693917575406
t44,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-50.625855676720796
t45,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-57.68089660233424
t46,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-43.26067245175068
t47,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-57.68089660233424
t48,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-32.44550433881301
t49,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-43.26067245175068
t50,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-57.68089660233424
t51,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-43.26067245175068
t52,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-57.68089660233424
t53,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-32.44550433881301
t54,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-43.26067245175068
t55,0.0,0.0,-65.76684484562459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.39776062540603,-57.68089660233424
