Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,2.6364502953297305e8,0.0,0.0,1.0702096617664925e6,2.7047117665921018e7,4.927771606040331e7,0.0,3.6402619451195255e7,1.6914315259658837e8,4.2630598387841694e7,788238.0824195179,5.900046814391087e8
t1,31979.430483063243,0.0,0.0,0.0,0.0,6104.33789070297,0.0,7038.231626233787,0.0,0.0,0.0,45122.0
t2,31979.430483063243,0.0,0.0,0.0,0.0,6312.101221335551,0.0,5660.468295601207,0.0,0.0,0.0,43952.0
t3,31979.430483063243,0.0,0.0,0.0,0.0,6649.108087071316,0.0,4331.4614298654415,0.0,0.0,0.0,42960.0
t4,31979.430483063243,0.0,0.0,0.0,0.0,5969.66863852264,0.0,4178.900878414117,0.0,0.0,0.0,42128.0
t5,31979.430483063243,0.0,0.0,0.0,0.0,6968.019447596268,0.0,3793.567526810256,0.0,0.0,0.0,42741.01745746977
t6,31979.430483063243,0.0,0.0,0.0,0.0,7526.440164188873,0.0,2131.1293527478842,0.0,0.0,0.0,41637.0
t7,31979.430483063243,0.0,0.0,0.0,0.0,9729.835503766208,0.0,1723.7769524809455,0.0,0.0,0.0,43433.0429393104
t8,31979.430483063243,0.0,0.0,0.0,0.0,9729.835503766208,0.0,2033.616422954254,0.0,0.0,0.0,43742.882409783706
t9,31979.430483063243,0.0,0.0,0.0,0.0,6227.094722410373,0.0,4655.456003050728,0.0,1818.018791475657,0.0,44680.0
t10,25271.220763975514,0.0,0.0,0.0,0.0,0.0,0.0,4881.937646442386,15823.8415895821,0.0,0.0,45977.0
t11,3691.885827135855,0.0,0.0,0.0,0.0,0.0,0.0,5080.109084410085,38385.00508845406,0.0,0.0,47157.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8894.1228706932,52622.030070453424,0.0,0.0,61516.152941146625
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924.299790287196,60689.08656710311,0.0,0.0,70613.3863573903
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6885.671074782453,65254.5086503719,0.0,0.0,72140.17972515435
t15,-4.0927261579781767e-13,0.0,0.0,0.0,0.0,0.0,0.0,4622.427430056112,65591.3747458364,0.0,0.0,70213.8021758925
t16,8035.569058711072,0.0,0.0,0.0,0.0,0.0,0.0,4916.539008627224,62541.85009215778,0.0,0.0,75493.95815949608
t17,17856.82013046905,0.0,0.0,0.0,0.0,0.0,0.0,4373.926738001377,54359.549931270274,0.0,0.0,76590.2967997407
t18,31979.430483063243,0.0,0.0,0.0,0.0,0.0,0.0,6325.7581230642,42985.8867607191,0.0,0.0,81291.07536684655
t19,31979.430483063243,0.0,0.0,0.0,0.0,0.0,0.0,6192.071041895513,22676.407163109816,0.0,0.0,60847.90868806858
t20,31979.430483063243,0.0,0.0,0.0,0.0,2883.808654816057,0.0,4721.513149039963,0.0,4798.656484610519,8472.591228470243,52856.00000000002
t21,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150089,0.0,4043.6410080552105,0.0,13060.977485731455,0.0,53589.99999999999
t22,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150089,0.0,5465.442436013946,0.0,11550.176057772722,0.0,53501.0
t23,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150089,0.0,5496.898219818343,0.0,11053.720273968323,0.0,53036.0
t24,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150089,0.0,5482.743117106365,0.0,9528.875376680302,0.0,51497.0
t25,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150088,0.0,5157.175754730858,0.0,7855.442739055811,0.0,49498.0
t26,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150088,0.0,6135.450631047627,0.0,5280.167862739042,0.0,47901.0
t27,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150088,0.0,7396.827561603929,0.0,3451.79093218274,0.0,47334.0
t28,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150088,0.0,6689.072426004983,0.0,4256.546067781686,0.0,47431.0
t29,31979.430483063243,0.0,0.0,0.0,0.0,4505.951023150088,0.0,7577.698318479193,0.0,3948.920175307476,0.0,48012.0
t30,31979.430483063243,0.0,0.0,0.0,0.0,4505.9510231501,0.0,6288.0111824989235,0.0,6728.607311287733,0.0,49502.0
t31,31979.430483063243,0.0,0.0,0.0,0.0,4505.9510231501,0.0,6418.55268528717,0.0,9542.065808499487,0.0,52446.0
