Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.259165660856,0.0
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.259165660856,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.983720093348,0.0
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081.8792727258406,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.7390578728568,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19065.94041999235,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45312.1344078053,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73168.22381505293,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95425.22438146156,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115867.14924802039,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,23717.7871976524
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,50189.62449022801
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,43564.753915401205
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120984.00097422206,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107978.45396026518,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95513.35672720363,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84705.32883186961,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75707.72179122537,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69534.95076251305,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65382.5855129211,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60336.94801927104,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55648.96248808812,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47905.796809761654,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37107.94337432475,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21772.651743931285,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.4792073683157,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14484.60583280906,0.0
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40349.99443091829,0.0
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61726.22525724818,0.0
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87957.84265215053,0.0
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104465.1030817008,0.0
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,0.0
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,38621.37189373344
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,49000.16269607771
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135668.96504116987,30893.9270413821
