Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.7019756159823456e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.443732097804215e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.2394713711795444e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.504284862127327e9
ERC_REST,ERC_nuclear_1,1,1,3.334214193340924e-7
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.9494985461068141e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.079152295820008e9
ERC_REST,Liion_Moderate,1,1,3.6181942611671863e9
ERC_REST,TEGS,1,1,7.9045441043167e7
