Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,18617.24053
,,,,,,,2,23090.427,17112.23323
,,,,,,,3,22618.549,16555.9138
,,,,,,,4,22491.546,16091.05115
,,,,,,,5,22617.659,15945.1159
,,,,,,,6,22909.846,16607.06794
,,,,,,,7,23433.967,17330.20267
,,,,,,,8,24304.298,18327.94948
,,,,,,,9,24539.436,19058.02376
,,,,,,,10,25193.319,20542.48989
,,,,,,,11,25770.84,21500.98563
,,,,,,,12,25612.42,23025.37337
,,,,,,,13,25449.817,24412.74766
,,,,,,,14,25215.124,23908.45577
,,,,,,,15,24869.181,23558.76071
,,,,,,,16,24991.823,23239.74285
,,,,,,,17,25703.111,23847.33048
,,,,,,,18,26172.408,24243.20612
,,,,,,,19,25947.416,27866.70264
,,,,,,,20,25326.107,27671.55607
,,,,,,,21,25089.634,26610.66957
,,,,,,,22,24566.403,25403.56308
,,,,,,,23,23547.264,23793.40634
,,,,,,,24,23010.594,21294.58745
,,,,,,,25,22465.113,17971.89132
,,,,,,,26,22235.582,17046.38123
,,,,,,,27,22050.017,16472.91114
,,,,,,,28,22152.901,16523.325
,,,,,,,29,22425.508,16567.64436
,,,,,,,30,22708.617,17601.35331
,,,,,,,31,23209.331,18997.27933
,,,,,,,32,23297.708,21487.65947
,,,,,,,33,23464.761,22738.05486
,,,,,,,34,24232.92,23851.85569
,,,,,,,35,24935.041,24451.43713
,,,,,,,36,25062.044,25824.34668
,,,,,,,37,24655.314,26704.95443
,,,,,,,38,24450.703,25930.75213
,,,,,,,39,24564.712,25671.09917
,,,,,,,40,25114.999,26898.90613
,,,,,,,41,27027.253,28969.17959
,,,,,,,42,28005.007,31978.14594
,,,,,,,43,28069.265,31249.70502
,,,,,,,44,27575.315,27109.41347
,,,,,,,45,27080.119,26026.39423
,,,,,,,46,26314.541,24588.57668
,,,,,,,47,25698.75,22761.8667
,,,,,,,48,24801.096,20955.04218
,,,,,,,49,24733.901,19861.19742
,,,,,,,50,24553.676,19107.90483
,,,,,,,51,24681.213,18752.78258
,,,,,,,52,24996.273,18780.30004
,,,,,,,53,25679.526,18940.08328
,,,,,,,54,26917.783,20371.30593
,,,,,,,55,28338.757,24284.83304
,,,,,,,56,29412.72,29857.12681
,,,,,,,57,30006.617,31214.19309
,,,,,,,58,30227.604,31137.75591
,,,,,,,59,29713.896,30346.6054
,,,,,,,60,30411.033,30958.86603
,,,,,,,61,29949.568,31083.99549
,,,,,,,62,29670.553,29719.30744
,,,,,,,63,30045.688,29507.23217
,,,,,,,64,31174.475,30685.94972
,,,,,,,65,33206.701,33202.28271
,,,,,,,66,33959.552,36569.15613
,,,,,,,67,33420.123,37118.65964
,,,,,,,68,33327.385,34115.56626
,,,,,,,69,32668.073,33266.9535
,,,,,,,70,32129.445,26482.88621
,,,,,,,71,31511.429,23696.87465
,,,,,,,72,29114.57,21915.30835
,,,,,,,73,29226.71,20491.02078
,,,,,,,74,29469.235,19576.53313
,,,,,,,75,29809.571,19289.48627
,,,,,,,76,29449.477,19312.03444
,,,,,,,77,29951.882,19703.30494
,,,,,,,78,30980.722,21153.21981
,,,,,,,79,32531.903,25708.53347
,,,,,,,80,33593.05,32205.75325
,,,,,,,81,33803.357,33590.72922
,,,,,,,82,33463.555,33083.42185
,,,,,,,83,32927.597,31692.77755
,,,,,,,84,32994.258,32067.32641
,,,,,,,85,32917.451,32438.11832
,,,,,,,86,33048.459,31312.00576
,,,,,,,87,33020.424,31214.22703
,,,,,,,88,32965.333,32606.18196
,,,,,,,89,33250.044,35461.56084
,,,,,,,90,34016.245,38748.53588
,,,,,,,91,33521.494,38681.6582
