Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2459240622354195e7,1.5208650217975957e7,6.766789084033015e7
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.67468708357006,0.0,368.67468708357006
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.7441500430177,0.0,2988.7441500430177
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.49363351853117,0.0,404.49363351853117
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28889.355570535532,0.0,28889.355570535532
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34874.80346982261,0.0,34874.80346982261
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513.420975377616,0.0,25513.420975377616
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27477.196818018187,0.0,27477.196818018187
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34874.80346982261,0.0,34874.80346982261
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55441.57226882825,55441.57226882825
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46768.10764546666,46768.10764546666
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36600.69899774401,36600.69899774401
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.942614718137,12544.942614718137
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16597.81467435729,0.0,16597.81467435729
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31879.52357760725,0.0,31879.52357760725
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34874.80346982261,0.0,34874.80346982261
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34874.80346982261,0.0,34874.80346982261
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33402.63511196681,17960.900062947945,51363.53517491475
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48216.32332658213,48216.32332658213
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40429.65861867803,40429.65861867803
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26107.17175735886,26107.17175735886
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.3570339743019,611.3570339743019
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
