Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,1.5537576171182916e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,9.308478404309018e-11
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,-1.2061259683861316e-9
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,4.7435390781433634e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,8.752752673881683e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.4774467710279746e9
NENGREST,NENGREST_nuclear_1,1,1,4.881638961257623e-8
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.0457618955621196e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.7174538768857656e9
NENGREST,Liion_Moderate,1,1,8.149744960411859e8
NENGREST,TEGS,1,1,4.8919593119425243e8
