Resource,Zone,AnnualSum,Capacity,CapacityFactor
natural_gas_ccs,1,1.0167886419766398e-7,2.8941547828899856e-11,0.0
solar_pv,1,9.156845444028556e6,7365.267178801449,0.1419231598734159
onshore_wind,1,4.854358776787123e7,14875.929287734638,0.372514909540634
battery,1,703182.4372377839,1817.5564621731658,0.0
offshore_wind,1,1.9697675214375808e-8,6.695533884056065e-12,0.0
natural_gas,1,6.470284275284931e7,19656.871836893388,0.3757550705581249
nuclear,1,0.0,0.0,0.0
