Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear
t143,3.538074949243889e-14,0.0,0.0,0.0,0.0,11.802778877556324,0.0
t144,3.500380800693256e-14,0.0,0.0,0.0,0.0,11.408805962381226,0.0
t145,3.450899285755779e-14,0.0,0.0,0.0,0.0,10.926640540332272,0.0
t146,3.3850229699724424e-14,0.0,0.0,0.0,0.0,10.266101115373164,0.0
t147,3.300638768836253e-14,0.0,0.0,0.0,0.0,9.46525004326667,0.0
t148,3.188013708204331e-14,0.0,0.0,0.0,0.0,8.526841657645274,0.0
t149,3.03165063317354e-14,0.0,0.0,0.0,0.0,7.642010623498798,0.0
t150,2.9424086391133316e-14,0.0,0.0,0.0,0.0,7.642010623498789,0.0
t151,2.899807766972187e-14,0.0,0.0,0.0,0.0,7.642010623498785,0.0
t152,2.90025263710428e-14,0.0,0.0,0.0,0.0,7.642010623498784,0.0
t153,2.9423722765528105e-14,0.0,0.0,0.0,0.0,7.642010623498784,0.0
t154,3.0318796470280103e-14,0.0,0.0,0.0,0.0,7.642010623498786,0.0
t155,3.185567400456382e-14,0.0,0.0,0.0,0.0,7.6420106234987895,0.0
t156,3.2961938059128656e-14,0.0,0.0,0.0,0.0,7.642010623498794,0.0
t157,3.381311258945588e-14,0.0,0.0,0.0,0.0,7.6420106234987975,0.0
t158,3.4459661752271583e-14,0.0,0.0,0.0,0.0,7.642010623498802,0.0
t159,3.4958886305128566e-14,0.0,0.0,0.0,0.0,7.642010623498805,0.0
t160,3.533215024447311e-14,0.0,0.0,0.0,0.0,7.642010623498808,0.0
t161,3.560172393755815e-14,0.0,0.0,0.0,0.0,7.642010623498811,0.0
t162,3.579676809896954e-14,0.0,0.0,0.0,0.0,7.642010623498814,0.0
t163,3.5932158813085834e-14,0.0,0.0,0.0,0.0,7.642010623498818,0.0
t164,3.601026721001257e-14,0.0,0.0,0.0,0.0,7.642010623498821,0.0
t165,3.603644142213572e-14,0.0,0.0,0.0,0.0,7.642010623498825,0.0
t166,3.6015049697781053e-14,0.0,0.0,0.0,0.0,7.642010623498829,0.0
t167,3.595961698944438e-14,0.0,0.0,0.0,0.0,7.642010623498835,0.0
t168,3.5878034936631625e-14,0.0,0.0,0.0,0.0,7.642010623498838,0.0
t169,3.575630822504147e-14,0.0,0.0,0.0,0.0,7.642010623498842,0.0
t170,3.5585417298064e-14,0.0,0.0,0.0,0.0,7.6420106234988445,0.0
t171,3.534522661057025e-14,0.0,0.0,0.0,0.0,7.642010623498845,0.0
t172,3.504788352220186e-14,0.0,0.0,0.0,0.0,7.642010623498849,0.0
t173,3.465575210056675e-14,0.0,0.0,0.0,0.0,7.642010623498853,0.0
t174,3.439802739285944e-14,0.0,0.0,0.0,0.0,7.642010623498858,0.0
t175,3.4252681387636223e-14,0.0,0.0,0.0,0.0,7.642010623498865,0.0
t176,3.420486858403536e-14,0.0,0.0,0.0,0.0,7.642010623498873,0.0
t177,3.4269376451410015e-14,0.0,0.0,0.0,0.0,7.642010623498885,0.0
t178,3.4441120067188637e-14,0.0,0.0,0.0,0.0,7.642010623498904,0.0
t179,3.472539314390659e-14,0.0,0.0,0.0,0.0,7.642010623498943,0.0
t180,3.5138472994403385e-14,0.0,0.0,0.0,0.0,7.703323145140229,0.0
t181,3.547086949626105e-14,0.0,0.0,0.0,0.0,7.762687123025897,0.0
t182,3.574153832598032e-14,0.0,0.0,0.0,0.0,7.814859913449632,0.0
t183,3.59243859582539e-14,0.0,0.0,0.0,0.0,7.814859913449724,0.0
t184,3.6055714628729615e-14,0.0,0.0,0.0,0.0,7.8148599134498165,0.0
t185,3.613662704963315e-14,0.0,0.0,0.0,0.0,7.814859913449908,0.0
t186,3.617039118477505e-14,0.0,0.0,0.0,0.0,7.814859913449999,0.0
t187,3.6180362828913104e-14,0.0,0.0,0.0,0.0,7.814859913450088,0.0
t188,3.6258862346476246e-14,0.0,0.0,0.0,0.0,9.74572867379894,0.0
t189,3.630266799233879e-14,0.0,0.0,0.0,0.0,11.725840286826893,0.0
t190,3.6332132245322365e-14,0.0,0.0,0.0,0.0,12.897378936571121,0.0
t191,3.6339847464328863e-14,0.0,0.0,0.0,0.0,13.631046031298808,0.0
t192,3.635257477848949e-14,0.0,0.0,0.0,0.0,13.725433394856479,0.0
t193,3.636407697198847e-14,0.0,0.0,0.0,0.0,13.814911489779638,0.0
t194,3.6374181587620114e-14,0.0,0.0,0.0,0.0,13.902139836930555,0.0
t195,3.638036178096487e-14,0.0,0.0,0.0,0.0,13.988070130337235,0.0
t196,3.637403181979121e-14,0.0,0.0,0.0,0.0,14.07285593073166,0.0
t197,3.638056605216378e-14,0.0,0.0,0.0,0.0,14.15697115315983,0.0
t198,3.63867628349453e-14,0.0,0.0,0.0,0.0,14.241513304635063,0.0
t199,3.639313188737578e-14,0.0,0.0,0.0,0.0,14.326089760615824,0.0
t200,3.640006411231048e-14,0.0,0.0,0.0,0.0,14.411001713328226,0.0
t201,3.640431074817423e-14,0.0,0.0,0.0,0.0,14.494728026983871,0.0
t202,3.642466062603628e-14,0.0,0.0,0.0,0.0,14.577445041405792,0.0
t203,3.645204050270589e-14,0.0,0.0,0.0,0.0,14.658053926732322,0.0
t204,3.6484269364923667e-14,0.0,0.0,0.0,0.0,14.735921886124306,0.0
t205,3.651444444772135e-14,0.0,0.0,0.0,0.0,14.801205803931994,0.0
t206,3.6539721165260965e-14,0.0,0.0,0.0,0.0,14.858735215077472,0.0
t207,3.657335425122532e-14,0.0,0.0,0.0,0.0,14.896456703525454,0.0
t208,3.657628879159134e-14,0.0,0.0,0.0,0.0,14.896456703525539,0.0
t209,3.658345193464399e-14,0.0,0.0,0.0,0.0,14.896456703525626,0.0
t210,3.658139530150894e-14,0.0,0.0,0.0,0.0,14.896456703525713,0.0
t211,3.656313385397304e-14,0.0,0.0,0.0,0.0,14.896456703525798,0.0
t212,3.6541779932056707e-14,0.0,0.0,0.0,0.0,14.896456703525885,0.0
t213,3.651280691701092e-14,0.0,0.0,0.0,0.0,14.89645670352597,0.0
t214,3.648029594604076e-14,0.0,0.0,0.0,0.0,14.896456703526056,0.0
t215,3.6440217583017105e-14,0.0,0.0,0.0,0.0,14.896456703526141,0.0
t216,3.6387298154068174e-14,0.0,0.0,0.0,0.0,14.896456703526226,0.0
t217,3.63484002317974e-14,0.0,0.0,0.0,0.0,14.896456703526312,0.0
t218,3.631178401714926e-14,0.0,0.0,0.0,0.0,14.896456703526397,0.0
t219,3.6274635945600863e-14,0.0,0.0,0.0,0.0,14.896456703526482,0.0
t220,3.62307673796828e-14,0.0,0.0,0.0,0.0,14.896456703526567,0.0
t221,3.617284299247468e-14,0.0,0.0,0.0,0.0,14.896456703526653,0.0
t222,3.612348053076832e-14,0.0,0.0,0.0,0.0,14.89645670352674,0.0
t223,3.606686608422658e-14,0.0,0.0,0.0,0.0,14.896456703526825,0.0
t224,3.610384228146019e-14,0.0,0.0,0.0,0.0,15.830405126319347,0.0
t225,3.613590167531493e-14,0.0,0.0,0.0,0.0,16.74149653619027,0.0
t226,3.615866768910043e-14,0.0,0.0,0.0,0.0,17.600353392102903,0.0
t227,3.620032615900643e-14,0.0,0.0,0.0,0.0,18.457105041768646,0.0
t228,3.624508005190094e-14,0.0,0.0,0.0,0.0,19.231788094389305,0.0
t229,3.628648071800556e-14,0.0,0.0,0.0,0.0,19.92986045624979,0.0
t230,3.629523560051042e-14,0.0,0.0,0.0,0.0,20.536932664592694,0.0
t231,3.630080449352076e-14,0.0,0.0,0.0,0.0,21.05042132775631,0.0
t232,3.6309092918415656e-14,0.0,0.0,0.0,0.0,21.50333506937768,0.0
t233,3.6314639024280334e-14,0.0,0.0,0.0,0.0,21.93122369809104,0.0
t234,3.631735953975372e-14,0.0,0.0,0.0,0.0,22.341947074972417,0.0
t235,3.6315241390023694e-14,0.0,0.0,0.0,0.0,22.744087596930022,0.0
t236,3.630486136920183e-14,0.0,0.0,0.0,0.0,23.140093831135406,0.0
t237,3.630185740580297e-14,0.0,0.0,0.0,0.0,23.531267412404635,0.0
t238,3.6289868296972974e-14,0.0,0.0,0.0,0.0,23.915597903080105,0.0
t239,3.6294110914742274e-14,0.0,0.0,0.0,0.0,24.291555312736584,0.0
t240,3.6308025175476537e-14,0.0,0.0,0.0,0.0,24.651022326242963,0.0
t241,3.6317323295885216e-14,0.0,0.0,0.0,0.0,24.990201318787012,0.0
t242,3.6334677503628913e-14,0.0,0.0,0.0,0.0,25.322754689943388,0.0
t243,3.6355680927929665e-14,0.0,0.0,0.0,0.0,25.65047307654555,0.0
t244,3.636280721267371e-14,0.0,0.0,0.0,0.0,25.97259344296335,0.0
t245,3.638707494140259e-14,0.0,0.0,0.0,0.0,26.291427581778816,0.0
t246,3.642840895454069e-14,0.0,0.0,0.0,0.0,26.617924535648054,0.0
t247,3.649671850721403e-14,0.0,0.0,0.0,0.0,26.944225596116134,0.0
t248,3.655442318912515e-14,0.0,0.0,0.0,0.0,27.268842324452937,0.0
t249,3.664973125347704e-14,0.0,0.0,0.0,0.0,27.594185748941097,0.0
t250,3.67549085424281e-14,0.0,0.0,0.0,0.0,27.91002851583347,0.0
t251,3.688669714544168e-14,0.0,0.0,0.0,0.0,28.21421679285429,0.0
t252,3.705758345374634e-14,0.0,0.0,0.0,0.0,28.50731363405568,0.0
t253,3.727221691300934e-14,0.0,0.0,0.0,0.0,28.75838526176781,0.0
t254,3.7361204515025666e-14,0.0,0.0,0.0,0.0,28.758385261767828,0.0
t255,3.7430478287562747e-14,0.0,0.0,0.0,0.0,28.758385261767835,0.0
t256,3.738265696000784e-14,0.0,0.0,0.0,0.0,28.75838526176784,0.0
t257,3.7277156428098885e-14,0.0,0.0,0.0,0.0,28.75838526176784,0.0
t258,3.710563391178495e-14,0.0,0.0,0.0,0.0,28.758385261767845,0.0
t259,3.6986711669912085e-14,0.0,0.0,0.0,0.0,28.758385261767845,0.0
t260,3.695766491183747e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t261,3.699027640147901e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t262,3.706188516704343e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t263,3.699153330821005e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t264,3.679830845214183e-14,0.0,0.0,0.0,0.0,28.758385261767845,0.0
t265,3.6648089999982106e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t266,3.65347443126926e-14,0.0,0.0,0.0,0.0,28.75838526176785,0.0
t267,3.645006072877644e-14,0.0,0.0,0.0,0.0,28.758385261767845,0.0
t268,3.6383265225672965e-14,0.0,0.0,0.0,0.0,28.75838526176784,0.0
t269,3.634517427026028e-14,0.0,0.0,0.0,0.0,28.75838526176783,0.0
t270,3.630695860493669e-14,0.0,0.0,0.0,0.0,28.758385261767835,0.0
t271,3.626811106073757e-14,0.0,0.0,0.0,0.0,28.75838526176783,0.0
t272,3.622544660166208e-14,0.0,0.0,0.0,0.0,28.758385261767828,0.0
t273,3.6216850194076666e-14,0.0,0.0,0.0,0.0,28.758385261767824,0.0
t274,3.622069923319713e-14,0.0,0.0,0.0,0.0,28.758385261767824,0.0
t275,3.6214148070951275e-14,0.0,0.0,0.0,0.0,28.758385261767824,0.0
t276,3.6187655391972306e-14,0.0,0.0,0.0,0.0,28.758385261767824,0.0
t277,3.6157453350369723e-14,0.0,0.0,0.0,0.0,28.75838526176782,0.0
t278,3.606438667723222e-14,0.0,0.0,0.0,0.0,28.75838526176782,0.0
t279,3.605514072997406e-14,0.0,0.0,0.0,0.0,28.75838526176782,0.0
t280,3.606515432151372e-14,0.0,0.0,0.0,0.0,28.75838526176782,0.0
t281,3.6072231945904204e-14,0.0,0.0,0.0,0.0,28.75838526176782,0.0
t282,3.608013121302351e-14,0.0,0.0,0.0,0.0,28.75838526176781,0.0
t283,3.609026706747349e-14,0.0,0.0,0.0,0.0,28.758385261767803,0.0
t284,3.609792212206036e-14,0.0,0.0,0.0,0.0,28.7583852617678,0.0
t285,3.611300177156808e-14,0.0,0.0,0.0,0.0,28.758385261767803,0.0
t286,3.617722868730618e-14,0.0,0.0,0.0,0.0,28.758385261767792,0.0
t287,3.619747268041466e-14,0.0,0.0,0.0,0.0,28.758385261767792,0.0
t288,3.6197418170349663e-14,0.0,0.0,0.0,0.0,28.758385261767796,0.0
t289,3.617992645029794e-14,0.0,0.0,0.0,0.0,28.75838526176779,0.0
t290,3.6170896052458595e-14,0.0,0.0,0.0,0.0,28.75838526176779,0.0
t291,3.616735841821055e-14,0.0,0.0,0.0,0.0,28.75838526176778,0.0
t292,3.615078265752036e-14,0.0,0.0,0.0,0.0,28.758385261767778,0.0
t293,3.614836640061528e-14,0.0,0.0,0.0,0.0,28.758385261767778,0.0
t294,3.614150183524836e-14,0.0,0.0,0.0,0.0,28.758385261767778,0.0
t295,3.61078574155396e-14,0.0,0.0,0.0,0.0,28.758385261767774,0.0
t296,3.604028272345331e-14,0.0,0.0,0.0,0.0,28.758385261767767,0.0
t297,3.599727099029801e-14,0.0,0.0,0.0,0.0,28.75838526176776,0.0
t298,3.6009573665688325e-14,0.0,0.0,0.0,0.0,28.758385261767764,0.0
t299,3.60419079444496e-14,0.0,0.0,0.0,0.0,28.758385261767767,0.0
t300,3.6083071728380055e-14,0.0,0.0,0.0,0.0,28.758385261767764,0.0
t301,3.608971748682628e-14,0.0,0.0,0.0,0.0,28.75838526176777,0.0
t302,3.607050798391875e-14,0.0,0.0,0.0,0.0,28.758385261767756,0.0
t303,3.6061127137248095e-14,0.0,0.0,0.0,0.0,28.758385261767756,0.0
t304,3.6059738538562013e-14,0.0,0.0,0.0,0.0,28.75838526176775,0.0
t305,3.6060760341848e-14,0.0,0.0,0.0,0.0,28.758385261767746,0.0
t306,3.6067472230366284e-14,0.0,0.0,0.0,0.0,28.758385261767746,0.0
t307,3.6071675876735945e-14,0.0,0.0,0.0,0.0,28.758385261767735,0.0
t308,3.608514894558153e-14,0.0,0.0,0.0,0.0,28.758385261767735,0.0
t309,3.609597437315857e-14,0.0,0.0,0.0,0.0,28.75838526176773,0.0
t310,3.6120054081381925e-14,0.0,0.0,0.0,0.0,28.758385261767728,0.0
t311,3.614679579306217e-14,0.0,0.0,0.0,0.0,28.75838526176772,0.0
t312,3.614913309710936e-14,0.0,0.0,0.0,0.0,28.758385261767714,0.0
t313,3.617765899680672e-14,0.0,0.0,0.0,0.0,28.758385261767714,0.0
t314,3.6192478849544166e-14,0.0,0.0,0.0,0.0,28.758385261767707,0.0
t315,3.6213202410254594e-14,0.0,0.0,0.0,0.0,28.758385261767696,0.0
t316,3.623074516552127e-14,0.0,0.0,0.0,0.0,28.758385261767692,0.0
t317,3.6266737362811955e-14,0.0,0.0,0.0,0.0,28.7583852617677,0.0
t318,3.631990600350153e-14,0.0,0.0,0.0,0.0,28.75838526176769,0.0
t319,3.637010565879006e-14,0.0,0.0,0.0,0.0,28.75838526176769,0.0
t320,3.6445621053734363e-14,0.0,0.0,0.0,0.0,28.758385261767685,0.0
t321,3.655700151760852e-14,0.0,0.0,0.0,0.0,28.75838526176768,0.0
t322,3.666296397098528e-14,0.0,0.0,0.0,0.0,28.75838526176768,0.0
t323,3.6842284549749456e-14,0.0,0.0,0.0,0.0,28.75838526176767,0.0
t324,3.707895868298222e-14,0.0,0.0,0.0,0.0,28.758385261767668,0.0
t325,3.714801666207574e-14,0.0,0.0,0.0,0.0,28.758385261767675,0.0
t326,3.759700660929229e-14,0.0,0.0,0.0,0.0,28.758385261767675,0.0
