Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,Total
Zone,1,1,1,1,1,1,1,0
AnnualSum,1.0167886419766398e-7,9.156845444028556e6,4.854358776787123e7,703182.4372377839,1.9697675214375808e-8,6.470284275284931e7,0.0,1.2310645840198702e8
t1,1.02580010829094e-11,0.0,10259.928429750578,1.9304464611396072e-10,2.978067180966207e-12,4808.076570249222,0.0,15068.005000000008
t2,8.44095678797637e-12,0.0,10378.935864052293,4.691900169490235e-12,1.831066318810727e-12,4019.3081359484554,0.0,14398.244000000765
t3,8.11974826040287e-12,0.0,10710.66236078876,2.634243076696931e-10,1.673181910157478e-12,4019.308135948453,0.0,14729.970496737486
t4,7.951634460821035e-12,0.0,9650.555924535678,202.82803518342007,1.4062323155029652e-12,4019.308135948452,0.0,13872.69209566756
t5,7.877288506260605e-12,0.0,9705.523621895376,122.62373220088656,1.1259315430407477e-12,4019.3081359484518,0.0,13847.455490044724
t6,7.873760313236024e-12,0.0,8387.105158317336,266.60233219795475,8.67937585373913e-13,4019.3081359484518,0.0,12673.01562646375
t7,7.96553396661152e-12,0.0,8231.413662970499,215.02892840803088,6.250902700095086e-13,4019.3081359484513,0.0,12465.75072732699
t8,8.144212745280386e-12,0.0,8442.585674683323,122.79577238164211,4.5293615841193497e-13,4019.308135948452,0.0,12584.689583013424
t9,8.450254924470454e-12,0.0,7354.452831262587,274.2603747122485,3.3258451024603054e-13,4019.308135948455,0.0,11648.021341923299
t10,1.0319648910202689e-11,0.0,5765.910191925944,1.0487603092817735e-10,2.439739928077911e-13,5515.122808073954,0.0,11281.033000000012
t11,1.0755039439912598e-11,0.0,3907.9066238878872,5.054231837345118e-11,1.6704210108363857e-13,7736.2253761120655,0.0,11644.132000000014
t12,1.1045904772862548e-11,0.0,3292.0431513756735,3.774591166093067e-11,1.4347249541811433e-13,8869.428848624295,0.0,12161.472000000016
t13,1.1249062296367415e-11,53.03728895454772,3037.6647605554112,3.1200617335915456e-11,1.1120684673133491e-13,9494.340950490016,0.0,12585.043000000016
t14,1.1373047746822746e-11,816.0716034111988,1731.5581690923102,2.6751576894341852e-11,9.00050323531335e-14,10650.395227496472,0.0,13198.02500000002
t15,1.1481031159362991e-11,1834.577575231757,1457.841070197993,2.382800207597404e-11,1.2791530912405968e-13,10459.014354570236,0.0,13751.433000000021
t16,1.1571040536330957e-11,2990.0259597077707,1154.3721127282065,2.146660070592305e-11,2.2262088371485365e-13,10260.859927564014,0.0,14405.258000000023
t17,1.1642052321538229e-11,2919.9159814327595,1219.8262015942387,1.9629138225480615e-11,3.2130587715501594e-13,10442.451816972994,0.0,14582.194000000025
t18,1.1711524802985248e-11,2073.8530100694798,1588.749247930058,1.7997426804178674e-11,3.996244936230381e-13,10731.654742000459,0.0,14394.257000000027
t19,1.1770974338146066e-11,1222.921597101012,2003.787675057854,1.6536129727192477e-11,5.05906901753564e-13,10921.378727841136,0.0,14148.08800000003
t20,1.1807960311887824e-11,471.9515902832376,1904.118948830032,1.5212603108470703e-11,5.75396352668885e-13,11574.41746088674,0.0,13950.488000000038
t21,1.1935557304587651e-11,119.23631035761511,2030.5643477757765,1.3913097483402002e-11,8.056150983400169e-13,12025.641341866629,0.0,14175.442000000046
t22,1.1939369026140152e-11,4.41916030727938,2637.50226271535,1.2374006590899499e-11,7.739079595553609e-13,12509.423576977422,0.0,15151.345000000078
t23,1.2577960154533865e-11,0.0,1944.283957906916,432.15542150558605,1.061003005702103e-12,13431.682620587493,0.0,15808.122000000008
t24,1.1926414315480574e-11,0.0,2259.65365880689,9.912972834751904e-12,1.4005331248522962e-12,13242.717229117345,0.0,15502.370887924259
t25,1.1867362370357294e-11,0.0,2078.167321496527,1.028251858891109e-11,2.430064013362272e-12,12891.867370361218,0.0,14970.03469185777
t26,1.1848635553030142e-11,0.0,2966.260299974285,1.0741047733442641e-11,2.977154933088292e-12,11418.694617939058,0.0,14384.954917913368
t27,1.1819570009859594e-11,0.0,3232.539434224735,1.0749152048184734e-11,3.5355354888883854e-12,10457.290462112585,0.0,13689.829896337347
t28,1.1817001338022483e-11,0.0,3687.742870429415,1.068299491496419e-11,3.803891957068887e-12,9176.13098835706,0.0,12863.873858786501
t29,1.1796798485746745e-11,0.0,4892.69314273592,1.0669848842778334e-11,4.070531971481645e-12,7168.85886493292,0.0,12061.552007668866
t30,1.1781044004076338e-11,0.0,5292.855640575982,1.0654083057708018e-11,4.16197555540083e-12,6133.319482658464,0.0,11426.175123234472
t31,1.1748000961153544e-11,0.0,4700.793654924144,1.0531661221753536e-11,4.4847057334884904e-12,6276.831309687289,0.0,10977.62496461146
t32,1.1744174739028952e-11,0.0,5495.168278889174,1.0556929312180902e-11,4.769558259078335e-12,5241.305226773515,0.0,10736.473505662716
t33,1.1745409085121813e-11,0.0,5953.3469009514,1.0535035271247574e-11,4.778984223993728e-12,4670.48553318282,0.0,10623.832434134249
t34,1.1752801291155471e-11,0.0,5411.86307487786,1.0512114344227557e-11,4.60128167084743e-12,5257.2814962322045,0.0,10669.144571110091
t35,1.1759489071339186e-11,0.0,4639.802344844433,1.042900426599792e-11,4.496514816599604e-12,6301.145353196078,0.0,10940.947698040538
t36,1.1760552165697126e-11,0.0,4195.012059141166,1.0296987328104348e-11,4.612967601885369e-12,7242.343495894953,0.0,11437.355555036145
t37,1.1782281747436371e-11,32.414540853903674,4404.762662098225,1.0259457747542935e-11,4.7302235667610194e-12,7579.512711324928,0.0,12016.689914277082
t38,1.1792032245197894e-11,225.69388216001124,4859.966098302904,1.0294868608475367e-11,4.7577252922189126e-12,7739.992951280939,0.0,12825.652931743882
t39,1.1814605791861575e-11,1219.0916581680353,5041.452435613267,1.0283530076100924e-11,4.7608285125763005e-12,7713.188485231763,0.0,13973.732579013093
