BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0212288429124591e8,1.362300767072856e7,-1.8732587994636975e7,0.0,0.0,16716.032662508915,0.0,0.0,0.0,-9.703002e7
t1,7883.871800710919,1350.1281992890806,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,7868.885720627948,863.1142793720519,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,7895.291511336592,463.7084886634083,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,7888.941169595563,282.058830404437,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,7852.895635700092,289.10436429990807,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,7818.9207949655265,467.0792050344739,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,7807.974889506856,786.0251104931441,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,7110.048699703789,1762.9513002962112,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,9346.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,16334.67785430979,0.0,-6525.677854309792,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,19450.076216211997,0.0,-9361.076216211997,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,21022.619360032593,0.0,-10830.619360032591,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,20015.311948616654,0.0,-9773.311948616654,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,19790.15398337941,0.0,-9640.153983379407,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,17659.992852207648,0.0,-7610.992852207663,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,13513.228462511655,0.0,-3405.228462511655,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,7758.973058694347,3334.0269413056526,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6780.758860845813,5246.241139154187,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,6864.6934271093005,5091.3065728906995,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,6859.13559235094,4731.86440764906,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,6910.0258778662155,4251.974122133781,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,6887.5932800021965,3677.4067199978035,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,6878.7209707219035,2946.279029278096,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,6850.769863913934,2144.2301360860642,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6772.6008144973885,1520.3991855026118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6779.672725514015,1088.3272744859848,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6803.660971033899,860.3390289661011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,6931.597195029999,685.402804970001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,6913.696343689671,871.3036563103284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,6847.527885967922,1362.472114032077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6810.998936028077,2037.0010639719228,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6792.841466688194,2579.1585333118055,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,10013.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,14142.194821708694,0.0,-3471.1948217086924,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,19204.27795681494,0.0,-8051.277956814943,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,20969.568252559886,0.0,-9619.568252559886,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,20889.847674957295,0.0,-9557.847674957298,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,19594.236758208976,0.0,-8336.236758208977,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,17281.007694137414,0.0,-6058.007694137415,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
