Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2
1,0.262,1,1,0.0,0.0,0.0,0.6949,0.4631,0.4631,1,0.552743642,1,1
2,0.262,1,1,0.0,0.0,0.0,0.6852,0.4684,0.4684,1,0.552743642,1,1
3,0.262,1,1,0.0,0.0,0.0,0.1806,0.1008,0.1008,1,0.552743642,1,1
4,0.262,1,1,0.0,0.0,0.0,0.3615,0.6722,0.6722,1,0.552743642,1,1
5,0.262,1,1,0.0,0.0,0.0,0.2874,0.3774,0.3774,1,0.552743642,1,1
6,0.262,1,1,0.0,0.0,0.0,0.1614,0.8357,0.8357,1,0.552743642,1,1
7,0.262,1,1,0.0,0.0,0.0,0.3345,0.2427,0.2427,1,0.552743642,1,1
8,0.262,1,1,0.005003,0.002867103725697,0.0026361962743029995,0.0948,0.3494,0.3494,1,0.552743642,1,1
9,0.262,1,1,0.042216,0.024193014368184,0.022244585631815996,0.2505,0.7109,0.7109,1,0.552743642,1,1
10,0.262,1,1,0.106008,0.06075073590919201,0.055858064090808,0.4248,0.5917,0.5917,1,0.552743642,1,1
11,0.262,1,1,0.164477,0.094257969116823,0.086666730883177,0.8154,0.9117,0.9117,1,0.552743642,1,1
12,0.262,1,1,0.185623,0.106376253223077,0.097809046776923,0.6246,0.3402,0.3402,1,0.552743642,1,1
13,0.262,1,1,0.160363,0.09190033075433701,0.084498969245663,0.4332,0.1499,0.1499,1,0.552743642,1,1
14,0.262,1,1,0.11932,0.06837953558868,0.06287246441132,0.4311,0.2939,0.2939,1,0.552743642,1,1
15,0.262,1,1,0.065314,0.037429944581286,0.034415455418714,0.1868,0.5284,0.5284,1,0.552743642,1,1
16,0.262,1,1,0.017421,0.009983572657479,0.009179527342521,0.2981,0.5124,0.5124,1,0.552743642,1,1
17,0.262,1,1,0.0012,0.0006876922788,0.0006323077211999999,0.402,0.3926,0.3926,1,0.552743642,1,1
18,0.262,1,1,0.0,0.0,0.0,0.2083,0.1064,0.1064,1,0.552743642,1,1
19,0.262,1,1,0.0,0.0,0.0,0.2872,0.32,0.32,1,0.552743642,1,1
20,0.262,1,1,0.0,0.0,0.0,0.1976,0.7913,0.7913,1,0.552743642,1,1
21,0.262,1,1,0.0,0.0,0.0,0.6398,0.8948,0.8948,1,0.552743642,1,1
22,0.262,1,1,0.0,0.0,0.0,0.2913,0.0562,0.0562,1,0.552743642,1,1
23,0.262,1,1,0.0,0.0,0.0,0.4644,0.2468,0.2468,1,0.552743642,1,1
24,0.262,1,1,0.0,0.0,0.0,0.1648,0.1033,0.1033,1,0.552743642,1,1
25,0.262,1,1,0.0,0.0,0.0,0.3476,0.6754,0.6754,1,0.552743642,1,1
26,0.262,1,1,0.0,0.0,0.0,0.2939,0.1362,0.1362,1,0.552743642,1,1
27,0.262,1,1,0.0,0.0,0.0,0.1339,0.6432,0.6432,1,0.552743642,1,1
28,0.262,1,1,0.0,0.0,0.0,0.647,0.6937,0.6937,1,0.552743642,1,1
29,0.262,1,1,0.0,0.0,0.0,0.3794,0.3605,0.3605,1,0.552743642,1,1
30,0.262,1,1,0.0,0.0,0.0,0.2345,0.7974,0.7974,1,0.552743642,1,1
31,0.262,1,1,0.0,0.0,0.0,0.1158,0.7726,0.7726,1,0.552743642,1,1
32,0.262,1,1,0.00979,0.00561042284121,0.0051585771587899995,0.1936,0.2698,0.2698,1,0.552743642,1,1
33,0.262,1,1,0.111407,0.06384477808689301,0.058702921913107,0.1618,0.0585,0.0585,1,0.552743642,1,1
34,0.262,1,1,0.285004,0.163329208522596,0.15017519147740396,0.5296,0.5512,0.5512,1,0.552743642,1,1
35,0.262,1,1,0.411719,0.235946647779381,0.21694425222061897,0.1137,0.0971,0.0971,1,0.552743642,1,1
36,0.262,1,1,0.475703,0.272614400084997,0.25065889991500295,0.3084,0.9031,0.9031,1,0.552743642,1,1
37,0.262,1,1,0.403456,0.231211313362944,0.21259028663705598,0.7825,0.8941,0.8941,1,0.552743642,1,1
38,0.262,1,1,0.334161,0.191499949646739,0.17607715035326096,0.8167,0.7841,0.7841,1,0.552743642,1,1
39,0.262,1,1,0.174577,0.10004604579672301,0.091988654203277,0.3732,0.1655,0.1655,1,0.552743642,1,1
40,0.262,1,1,0.07527,0.043135498187730006,0.039661501812269996,0.551,0.9082,0.9082,1,0.552743642,1,1
41,0.262,1,1,0.004192,0.0024023383606080004,0.002208861639392,0.6821,0.9067,0.9067,1,0.552743642,1,1
42,0.262,1,1,0.0,0.0,0.0,0.8411,0.9042,0.9042,1,0.552743642,1,1
43,0.262,1,1,0.0,0.0,0.0,0.1541,0.2195,0.2195,1,0.552743642,1,1
44,0.262,1,1,0.0,0.0,0.0,0.3548,0.1807,0.1807,1,0.552743642,1,1
45,0.262,1,1,0.0,0.0,0.0,0.3535,0.7869,0.7869,1,0.552743642,1,1
46,0.262,1,1,0.0,0.0,0.0,0.565,0.3726,0.3726,1,0.552743642,1,1
47,0.262,1,1,0.0,0.0,0.0,0.2684,0.259,0.259,1,0.552743642,1,1
48,0.262,1,1,0.0,0.0,0.0,0.8419,0.9033,0.9033,1,0.552743642,1,1
49,0.262,1,1,0.0,0.0,0.0,0.432,0.4282,0.4282,1,0.552743642,1,1
50,0.262,1,1,0.0,0.0,0.0,0.7399,0.8619,0.8619,1,0.552743642,1,1
51,0.262,1,1,0.0,0.0,0.0,0.2838,0.8055,0.8055,1,0.552743642,1,1
52,0.262,1,1,0.0,0.0,0.0,0.8487,0.8989,0.8989,1,0.552743642,1,1
53,0.262,1,1,0.0,0.0,0.0,0.1645,0.08,0.08,1,0.552743642,1,1
54,0.262,1,1,0.0,0.0,0.0,0.2315,0.7854,0.7854,1,0.552743642,1,1
55,0.262,1,1,0.0,0.0,0.0,0.6088,0.3152,0.3152,1,0.552743642,1,1
56,0.262,1,1,0.009808,0.005620738225392,0.005168061774608,0.7248,0.912,0.912,1,0.552743642,1,1
57,0.262,1,1,0.123336,0.070681012415064,0.06498858758493599,0.7228,0.9112,0.9112,1,0.552743642,1,1
58,0.262,1,1,0.283773,0.162623750859927,0.149526549140073,0.6742,0.5545,0.5545,1,0.552743642,1,1
59,0.262,1,1,0.443289,0.254038685480811,0.23357921451918898,0.6802,0.4313,0.4313,1,0.552743642,1,1
60,0.262,1,1,0.508125,0.291194699304375,0.267742800695625,0.2267,0.5521,0.5521,1,0.552743642,1,1
61,0.262,1,1,0.481964,0.276202434549636,0.253957965450364,0.0363,0.0976,0.0976,1,0.552743642,1,1
62,0.262,1,1,0.400494,0.22951385958810602,0.21102954041189398,0.0555,0.1926,0.1926,1,0.552743642,1,1
63,0.262,1,1,0.257589,0.14761830533651102,0.135729594663489,0.1029,0.5012,0.5012,1,0.552743642,1,1
64,0.262,1,1,0.092611,0.053073224693289005,0.048798875306710995,0.4994,0.9075,0.9075,1,0.552743642,1,1
65,0.262,1,1,0.005184,0.0029708306444160004,0.002731569355584,0.8491,0.8534,0.8534,1,0.552743642,1,1
66,0.262,1,1,0.0,0.0,0.0,0.1902,0.7938,0.7938,1,0.552743642,1,1
67,0.262,1,1,0.0,0.0,0.0,0.0948,0.0386,0.0386,1,0.552743642,1,1
68,0.262,1,1,0.0,0.0,0.0,0.176,0.3384,0.3384,1,0.552743642,1,1
69,0.262,1,1,0.0,0.0,0.0,0.8597,0.8646,0.8646,1,0.552743642,1,1
70,0.262,1,1,0.0,0.0,0.0,0.4165,0.8953,0.8953,1,0.552743642,1,1
71,0.262,1,1,0.0,0.0,0.0,0.2546,0.0827,0.0827,1,0.552743642,1,1
72,0.262,1,1,0.0,0.0,0.0,0.5345,0.8138,0.8138,1,0.552743642,1,1
73,0.262,1,1,0.0,0.0,0.0,0.8253,0.9088,0.9088,1,0.552743642,1,1
74,0.262,1,1,0.0,0.0,0.0,0.7945,0.6469,0.6469,1,0.552743642,1,1
75,0.262,1,1,0.0,0.0,0.0,0.7037,0.1401,0.1401,1,0.552743642,1,1
76,0.262,1,1,0.0,0.0,0.0,0.2422,0.0811,0.0811,1,0.552743642,1,1
77,0.262,1,1,0.0,0.0,0.0,0.7069,0.5501,0.5501,1,0.552743642,1,1
78,0.262,1,1,0.0,0.0,0.0,0.3491,0.1691,0.1691,1,0.552743642,1,1
79,0.262,1,1,0.0,0.0,0.0,0.049,0.1092,0.1092,1,0.552743642,1,1
80,0.262,1,1,0.005583,0.0031994883271170005,0.0029418116728829997,0.2563,0.7967,0.7967,1,0.552743642,1,1
81,0.262,1,1,0.044953,0.025761525840747,0.023686774159252997,0.8419,0.5209,0.5209,1,0.552743642,1,1
82,0.262,1,1,0.118444,0.067877520225156,0.06241087977484399,0.7562,0.8898,0.8898,1,0.552743642,1,1
83,0.262,1,1,0.213519,0.122362806397581,0.11250809360241898,0.8117,0.7757,0.7757,1,0.552743642,1,1
84,0.262,1,1,0.216045,0.123810398644455,0.11383910135554498,0.7481,0.3566,0.3566,1,0.552743642,1,1
85,0.262,1,1,0.239527,0.137267390386773,0.126212309613227,0.381,0.0998,0.0998,1,0.552743642,1,1
86,0.262,1,1,0.188453,0.10799806084724702,0.09930023915275299,0.7308,0.7023,0.7023,1,0.552743642,1,1
87,0.262,1,1,0.142899,0.081892115790201,0.07529678420979899,0.3918,0.5382,0.5382,1,0.552743642,1,1
88,0.262,1,1,0.057079,0.032710656318021,0.030076243681978997,0.1273,0.2442,0.2442,1,0.552743642,1,1
89,0.262,1,1,0.0046,0.0026361537354,0.0024238462646,0.5962,0.8946,0.8946,1,0.552743642,1,1
90,0.262,1,1,0.0,0.0,0.0,0.5203,0.3143,0.3143,1,0.552743642,1,1
91,0.262,1,1,0.0,0.0,0.0,0.3109,0.4689,0.4689,1,0.552743642,1,1
92,0.262,1,1,0.0,0.0,0.0,0.4126,0.2519,0.2519,1,0.552743642,1,1
93,0.262,1,1,0.0,0.0,0.0,0.2485,0.1109,0.1109,1,0.552743642,1,1
94,0.262,1,1,0.0,0.0,0.0,0.1626,0.0822,0.0822,1,0.552743642,1,1
95,0.262,1,1,0.0,0.0,0.0,0.3444,0.1761,0.1761,1,0.552743642,1,1
96,0.262,1,1,0.0,0.0,0.0,0.1343,0.7023,0.7023,1,0.552743642,1,1
97,0.262,1,1,0.0,0.0,0.0,0.1353,0.2986,0.2986,1,0.552743642,1,1
98,0.262,1,1,0.0,0.0,0.0,0.6688,0.886,0.886,1,0.552743642,1,1
99,0.262,1,1,0.0,0.0,0.0,0.1576,0.2141,0.2141,1,0.552743642,1,1
100,0.262,1,1,0.0,0.0,0.0,0.2975,0.2696,0.2696,1,0.552743642,1,1
101,0.262,1,1,0.0,0.0,0.0,0.0897,0.3311,0.3311,1,0.552743642,1,1
102,0.262,1,1,0.0,0.0,0.0,0.7498,0.8639,0.8639,1,0.552743642,1,1
103,0.262,1,1,0.0,0.0,0.0,0.4899,0.8044,0.8044,1,0.552743642,1,1
104,0.262,1,1,0.010792,0.006184645894008,0.005686554105991999,0.8232,0.7614,0.7614,1,0.552743642,1,1
105,0.262,1,1,0.136194,0.07804963518240601,0.071763764817594,0.5568,0.1206,0.1206,1,0.552743642,1,1
106,0.262,1,1,0.335513,0.192274749614187,0.17678955038581298,0.3032,0.0969,0.0969,1,0.552743642,1,1
107,0.262,1,1,0.493054,0.282557857359546,0.25980154264045396,0.273,0.1993,0.1993,1,0.552743642,1,1
108,0.262,1,1,0.583506,0.334393809027894,0.30746279097210594,0.738,0.4743,0.4743,1,0.552743642,1,1
109,0.262,1,1,0.564119,0.32328356718698104,0.297247332813019,0.2764,0.4873,0.4873,1,0.552743642,1,1
110,0.262,1,1,0.447228,0.256296035385972,0.23565476461402798,0.2109,0.8651,0.8651,1,0.552743642,1,1
111,0.262,1,1,0.273949,0.156993843404151,0.14435005659584899,0.295,0.8212,0.8212,1,0.552743642,1,1
112,0.262,1,1,0.101667,0.058263009090633,0.05357069090936699,0.8513,0.9062,0.9062,1,0.552743642,1,1
113,0.262,1,1,0.005006,0.002868822956394,0.002637777043606,0.3006,0.3835,0.3835,1,0.552743642,1,1
114,0.262,1,1,0.0,0.0,0.0,0.8408,0.9092,0.9092,1,0.552743642,1,1
115,0.262,1,1,0.0,0.0,0.0,0.3661,0.1872,0.1872,1,0.552743642,1,1
116,0.262,1,1,0.0,0.0,0.0,0.1524,0.5359,0.5359,1,0.552743642,1,1
117,0.262,1,1,0.0,0.0,0.0,0.4837,0.12,0.12,1,0.552743642,1,1
118,0.262,1,1,0.0,0.0,0.0,0.8164,0.1865,0.1865,1,0.552743642,1,1
119,0.262,1,1,0.0,0.0,0.0,0.4432,0.2236,0.2236,1,0.552743642,1,1
120,0.262,1,1,0.0,0.0,0.0,0.1965,0.6687,0.6687,1,0.552743642,1,1
121,0.262,1,1,0.0,0.0,0.0,0.3513,0.4199,0.4199,1,0.552743642,1,1
122,0.262,1,1,0.0,0.0,0.0,0.3867,0.7359,0.7359,1,0.552743642,1,1
123,0.262,1,1,0.0,0.0,0.0,0.7465,0.7143,0.7143,1,0.552743642,1,1
124,0.262,1,1,0.0,0.0,0.0,0.4514,0.6565,0.6565,1,0.552743642,1,1
125,0.262,1,1,0.0,0.0,0.0,0.4638,0.3351,0.3351,1,0.552743642,1,1
126,0.262,1,1,0.0,0.0,0.0,0.0604,0.5439,0.5439,1,0.552743642,1,1
127,0.262,1,1,0.0,0.0,0.0,0.1928,0.2277,0.2277,1,0.552743642,1,1
128,0.262,1,1,0.010795,0.006186365124705001,0.005688134875295,0.2761,0.3128,0.3128,1,0.552743642,1,1
129,0.262,1,1,0.13278,0.07609315064922001,0.06996484935078,0.2137,0.1394,0.1394,1,0.552743642,1,1
130,0.262,1,1,0.322531,0.184835065311369,0.16994903468863098,0.2083,0.1575,0.1575,1,0.552743642,1,1
131,0.262,1,1,0.486377,0.27873142290492303,0.256283277095077,0.0639,0.3686,0.3686,1,0.552743642,1,1
132,0.262,1,1,0.594327,0.34059507415197304,0.313164625848027,0.3157,0.6947,0.6947,1,0.552743642,1,1
133,0.262,1,1,0.56475,0.32364517871025,0.29757982128974997,0.414,0.358,0.358,1,0.552743642,1,1
134,0.262,1,1,0.467344,0.267824050286256,0.24625434971374396,0.6445,0.3872,0.3872,1,0.552743642,1,1
135,0.262,1,1,0.299286,0.171513892794114,0.15770070720588597,0.6006,0.6667,0.6667,1,0.552743642,1,1
136,0.262,1,1,0.114104,0.065390366483496,0.06012403351650399,0.0721,0.5645,0.5645,1,0.552743642,1,1
137,0.262,1,1,0.006209,0.0035582344658910002,0.0032716655341089996,0.0544,0.0391,0.0391,1,0.552743642,1,1
138,0.262,1,1,0.0,0.0,0.0,0.3221,0.4131,0.4131,1,0.552743642,1,1
139,0.262,1,1,0.0,0.0,0.0,0.0988,0.2547,0.2547,1,0.552743642,1,1
140,0.262,1,1,0.0,0.0,0.0,0.0723,0.1909,0.1909,1,0.552743642,1,1
141,0.262,1,1,0.0,0.0,0.0,0.1905,0.5777,0.5777,1,0.552743642,1,1
142,0.262,1,1,0.0,0.0,0.0,0.1282,0.7096,0.7096,1,0.552743642,1,1
143,0.262,1,1,0.0,0.0,0.0,0.0878,0.6553,0.6553,1,0.552743642,1,1
144,0.262,1,1,0.0,0.0,0.0,0.1407,0.608,0.608,1,0.552743642,1,1
145,0.262,1,1,0.0,0.0,0.0,0.1068,0.2386,0.2386,1,0.552743642,1,1
146,0.262,1,1,0.0,0.0,0.0,0.1767,0.5781,0.5781,1,0.552743642,1,1
