Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.7095581236718002e10
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,6.373966663147856e8
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,4.253531501993774e9
ERC_REST,NaturalGas_CCS100_Moderate,1,1,4.467430794660894e9
ERC_REST,ERC_nuclear_1,1,1,1.1900351175244035e-9
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,1.9232956535693011e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.061782358674968e9
ERC_REST,Liion_Moderate,1,1,3.62056850774853e9
ERC_REST,TEGS,1,1,5.703838424964048e7
