Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.052056874160325
t2,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.062500418084543
t3,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.072948315647675
t4,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.08340056866464
t5,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.093857178951108
t6,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.104318148323514
t7,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.114783478599048
t8,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.942343666657365,-25.125253171595652
t9,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-25.135727229132034
t10,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-9.933559852059972
t11,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-9.937700892021677
t12,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-9.941843658274081
t13,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-9.933559852059972
t14,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-21.607409365272318
t15,0.0,0.0,-57.66435343239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-21.616416926205467
t16,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.68937418862975,-21.625428242153973
t17,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-21.634443314683203
t18,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-21.643462145359177
t19,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.746844264169106
t20,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.762163057515174
t21,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.777488236863476
t22,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.79281980487617
t23,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.80815776421652
t24,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.8235021175489
t25,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.838852867538805
t26,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.85421001685283
t27,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.869573568158685
t28,0.0,0.0,-49.96407232028453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.88494352412519
t29,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.900319887422285
t30,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.91570266072101
t31,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.80737569901709,-36.931091846693526
t32,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.946487448013116
t33,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.96188946735416
t34,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.97729790739217
t35,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.99271277080376
t36,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.931091846693526
t37,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.946487448013116
t38,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.96188946735416
t39,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.97729790739217
t40,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-36.99271277080376
t41,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.807375699017086,-40.75744482323678
t42,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.774435530522354
t43,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.79143332078713
t44,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.808438196983815
t45,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.825450162066346
t46,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.8424692189899
t47,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.859495370710874
t48,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.87652862018691
t49,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.89356897037687
t50,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.91061642424085
t51,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.774435530522354
t52,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.79143332078713
t53,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.808438196983815
t54,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.825450162066346
t55,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.8424692189899
t56,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.02496137616113,-40.774435530522354
t57,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-40.79143332078713
t58,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-20.997129346610315
t59,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.005882497847168
t60,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.014639298042663
t61,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.023399748717956
t62,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.032163851394834
t63,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.04093160759572
t64,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.868245377456093,-21.049703018843672
t65,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.747599679458794,-21.058478086662387
t66,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.44156051113339,-56.76171766909423
t67,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.44156051113339,-56.78538013699732
t68,0.0,0.0,-87.72375390636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.44156051113339,-56.80905246916122
