Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,22201.02
,,,,,,,2,23090.427,21469.72
,,,,,,,3,22618.549,21100.91
,,,,,,,4,22491.546,21492.85
,,,,,,,5,22617.659,22672.08
,,,,,,,6,22909.846,24049.66
,,,,,,,7,23433.967,26435.51
,,,,,,,8,24304.298,28213.05
,,,,,,,9,24539.436,30573.78
,,,,,,,10,25193.319,32032.62
,,,,,,,11,25770.84,33553.62
,,,,,,,12,25612.42,35491.83
,,,,,,,13,25449.817,34995.68
,,,,,,,14,25215.124,34685.5
,,,,,,,15,24869.181,33454.59
,,,,,,,16,24991.823,34441.43
,,,,,,,17,25703.111,35281.43
,,,,,,,18,26172.408,38680.07
,,,,,,,19,25947.416,37758.92
,,,,,,,20,25326.107,36043.0
,,,,,,,21,25089.634,34243.87
,,,,,,,22,24566.403,31618.26
,,,,,,,23,23547.264,28014.79
,,,,,,,24,23010.594,23987.59
,,,,,,,25,22465.113,22443.03
,,,,,,,26,22235.582,21753.73
,,,,,,,27,22050.017,21618.05
,,,,,,,28,22152.901,21762.63
,,,,,,,29,22425.508,23110.19
,,,,,,,30,22708.617,25169.3
,,,,,,,31,23209.331,29144.83
,,,,,,,32,23297.708,31490.95
,,,,,,,33,23464.761,32764.86
,,,,,,,34,24232.92,33052.12
,,,,,,,35,24935.041,33777.56
,,,,,,,36,25062.044,34178.72
,,,,,,,37,24655.314,32421.41
,,,,,,,38,24450.703,31414.39
,,,,,,,39,24564.712,32295.29
,,,,,,,40,25114.999,34399.01
,,,,,,,41,27027.253,37959.91
,,,,,,,42,28005.007,36946.59
,,,,,,,43,28069.265,32626.55
,,,,,,,44,27575.315,30665.91
,,,,,,,45,27080.119,29064.36
,,,,,,,46,26314.541,26894.35
,,,,,,,47,25698.75,24536.49
,,,,,,,48,24801.096,22818.15
,,,,,,,49,24733.901,20791.34
,,,,,,,50,24553.676,20260.62
,,,,,,,51,24681.213,20311.93
,,,,,,,52,24996.273,20703.07
,,,,,,,53,25679.526,22319.51
,,,,,,,54,26917.783,26813.73
,,,,,,,55,28338.757,32987.63
,,,,,,,56,29412.72,33981.17
,,,,,,,57,30006.617,33744.63
,,,,,,,58,30227.604,33242.21
,,,,,,,59,29713.896,34176.43
