Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,2821.2460579033223,0.0,0.0,0.0,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
t2,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t3,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t4,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t5,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t6,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t7,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t8,2821.2460579033223,0.0,0.0,0.0,36041.82546155725,0.0,0.0,0.0,0.0,0.0,0.0
t9,2821.2460579033223,0.0,0.0,0.0,30829.3120995625,0.0,0.0,0.0,0.0,0.0,0.0
t10,2821.2460579033223,0.0,0.0,0.0,23592.001264468567,0.0,0.0,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t18,2821.2460579033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t19,2821.2460579033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t20,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t21,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t22,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t23,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t24,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t25,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t26,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t27,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t28,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t29,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t30,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t31,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t32,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t33,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t34,2821.2460579033223,0.0,0.0,0.0,28206.487653951583,0.0,0.0,0.0,0.0,0.0,0.0
t35,2821.2460579033223,0.0,0.0,0.0,17391.440573134052,0.0,0.0,0.0,0.0,0.0,0.0
t36,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t37,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t38,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t39,2001.8317087952164,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t40,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t41,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t42,2821.2460579033223,0.0,0.0,0.0,2410.179278247483,0.0,0.0,0.0,0.0,0.0,0.0
t43,2821.2460579033223,0.0,1056.1379450854026,0.0,38260.84596938807,0.0,0.0,0.0,0.0,0.0,0.0
t44,2821.2460579033223,0.0,1877.5785690407158,5934.133856362011,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
t45,2821.2460579033223,0.0,1877.5785690407158,5934.133856362011,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
t46,2821.2460579033223,0.0,1877.5785690407158,5934.133856362011,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
t47,2821.2460579033223,0.0,1877.5785690407158,5934.133856362011,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
t48,2821.2460579033223,0.0,1877.5785690407158,5934.133856362011,39428.816744597265,0.0,0.0,0.0,0.0,0.0,0.0
