Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.5185598833343987e9
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,5.3630984282741773e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.224373399705405e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.829135695282741e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,-9.245754471397e-9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.509961126388932e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.294983086636367e9
ERC_REST,Liion_Moderate,1,1,3.023333336605973e9
ERC_REST,TEGS,1,1,2.473452868766723e7
