Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-20.597240831933775
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-38.02567538203158
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-12.253116935314285
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-22.62113895750329
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-41.7621026907753
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-20.597240831933775
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-38.02567538203158
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-12.253116935314285
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-22.62113895750329
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075815,-41.7621026907753
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-0.09933531263731356
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-0.18338826948427117
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-0.3385629590478852
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-0.6250393090114802
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-1.1539187243288864
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924004088674197,-2.130311491068713
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.232123831755234,-3.932882752742239
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.475051589903318,-7.260706620447209
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.664061873765288,-13.404381453133308
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-24.74655037501533
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-24.746550375015335
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-45.68593915387446
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-14.712549149051602
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-27.16162919824911
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-50.14454621215219
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-24.746550375015335
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-18.003298681700016
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-14.712549149051602
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-27.16162919824911
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-50.14454621215219
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-24.746550375015335
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-27.16162919824911
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-50.14454621215219
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.53365269002822,-18.080648716757466
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.91941584533088,-33.379659169398394
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-4.312407312079831
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-7.9613673453781475
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-2.6005605911247605
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-4.801034937461096
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-8.863449115312791
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.53784198278224,-8.001951686432617
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.896853851976497,-14.772833882644829
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.89892313075814,-27.2729240910366
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-50.350013706529104
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-92.95387145820756
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-50.350013706529104
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-92.95387145820756
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-29.888563820157906
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-55.1788870525992
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-101.86871455864467
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-50.350013706529104
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-92.95387145820756
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-29.888563820157906
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-55.1788870525992
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-101.86871455864467
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-50.350013706529104
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-48.642999747656845
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.64402522001356,-89.80246107259724
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.508860193567422,-4.786446461071819
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.508860193567422,-8.836516543517202
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.508860193567422,-4.299075689041015
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.508860193567422,-7.936755118229564
