Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.3255382350217624e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,5.4432219591330975e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,8.197131307070681e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.730633339474537e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.3005273554424052e9
NENGREST,NENGREST_nuclear_1,1,1,0.0
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1636409735058169e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.252820408981085e9
NENGREST,Liion_Moderate,1,1,1.0467845658103669e9
NENGREST,TEGS,1,1,6.354398748679015e7
