Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.32196138286625
t2,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.333768064018525
t3,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.345579667065792
t4,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.357396194059856
t5,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.369217647053382
t6,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.381044028099893
t7,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.392875339253763
t8,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.938940171716006,-28.404711582570222
t9,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-28.416552760105358
t10,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.74864752841673
t11,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-2.770580526566281
t12,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.74864752841673
t13,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.751043988446716
t14,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.753441447497888
t15,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.755839905986713
t16,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.186044622970176,-5.75823936432983
t17,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-30.955858688108194
t18,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-30.968763371805228
t19,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-30.981673435125646
t20,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-30.994588880312072
t21,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.00750970960807
t22,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.020435925258127
t23,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.033367529507675
t24,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.04630452460308
t25,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.059246912791643
t26,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.072194696321603
t27,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.085147877442136
t28,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.098106458403354
t29,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.11107044145631
t30,0.0,0.0,-63.21820398099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.53635767183338,-31.124039828852993
