Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.268343688030168
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.27929426995246
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.290249416884475
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.30120913072925
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.312173413390614
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.32314226677318
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.334115692782362
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.345093693324372
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.43458177086265,-26.35607627030621
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-26.367063425635674
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.808470562318814
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.81839568780192
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.828324950808923
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.838258353064646
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.848195896294634
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.858137582225147
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.86808341258317
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16304347826086954,-23.87803338909641
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.73593584497244,-23.887987513493282
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.897945787502938
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.907908212855236
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.917874791280763
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.92784552451083
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.93782041427746
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.94779946231341
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.957782670352145
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.967770040127867
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.977761573375492
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.987757271830663
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.997757137229748
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.9722202490054,-23.897945787502934
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.907908212855233
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.91787479128076
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97222024900541,-23.927845524510825
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-23.937820414277457
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.181037434297215
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.18486476744581
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.188693696108977
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.192524220951848
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.196356342639826
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.200190061838594
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.879594630385045,-9.204025379214112
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.56561418356856,-19.96518252444154
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.186736200114424
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.20390586768949
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.2210826928476
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.238266678572565
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.25545782784943
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.2726561436645
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.28986162900531
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.78359460821055,-41.30707428686065
