Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,1.2961562426296077e9
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.819512588600575e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.2449638014080205e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.839260226459405e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,-4.726198084155087e-8
ERC_REST,ERC_nuclear_1,1,1,-0.0001427026996190663
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.583423396055795e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.3459553400721655e9
ERC_REST,Liion_Moderate,1,1,3.0434644788825126e9
ERC_REST,TEGS,1,1,4.269662944346185e7
