Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.1901486375459246e6,1.258535233121656e7,0.0,9.846385721906624e-10,0.0,0.0,0.0,1.4775500968762487e7
t1,0.0,0.0,292.56220805665725,0.0,2.245000589468689e-13,0.0,0.0,0.0,292.5622080566575
t2,0.0,0.0,446.12108808352787,0.0,1.9757190154340691e-13,0.0,0.0,0.0,446.12108808352804
t3,0.0,0.0,872.8511458706598,0.0,1.8149999949058976e-13,0.0,0.0,0.0,872.85114587066
t4,0.0,0.0,532.1509944339887,0.0,1.526172020037774e-13,0.0,0.0,0.0,532.1509944339888
t5,0.0,0.0,728.3797690129213,0.0,1.2262871125027137e-13,0.0,0.0,0.0,728.3797690129214
t6,0.0,0.0,459.7537523360843,0.0,9.2222022298779e-14,0.0,0.0,0.0,459.7537523360844
t7,0.0,0.0,455.5478340805639,0.0,6.682117093810679e-14,0.0,0.0,0.0,455.547834080564
t8,0.0,0.0,472.30363961632247,0.0,4.919574137794047e-14,0.0,0.0,0.0,472.3036396163225
t9,0.0,0.0,281.46601367511903,0.0,3.6249658074930157e-14,0.0,0.0,0.0,281.4660136751191
t10,0.0,0.0,1.8189894035458565e-12,0.0,2.2459258691348932e-14,0.0,0.0,0.0,1.8414486622372054e-12
t11,0.0,0.0,9.094947017729282e-13,0.0,1.6075700792190546e-14,0.0,0.0,0.0,9.255704025651189e-13
t12,0.0,0.0,0.0,0.0,1.3985000612022174e-14,0.0,0.0,0.0,1.3985000612022174e-14
t13,0.0,7.105427357601002e-14,0.0,0.0,1.1059666250063277e-14,0.0,0.0,0.0,8.21139398260733e-14
t14,0.0,2.2737367544323206e-13,4.547473508864641e-13,0.0,9.025130383781755e-15,0.0,0.0,0.0,6.91146156713478e-13
t15,0.0,0.0,4.547473508864641e-13,0.0,1.2486835081325388e-14,0.0,0.0,0.0,4.672341859677895e-13
t16,0.0,-9.094947017729282e-13,2.2737367544323206e-13,0.0,2.0366953344282804e-14,0.0,0.0,0.0,-6.617540729854133e-13
t17,0.0,0.0,0.0,0.0,2.651637377339715e-14,0.0,0.0,0.0,2.651637377339715e-14
t18,0.0,0.0,0.0,0.0,3.08181575766902e-14,0.0,0.0,0.0,3.08181575766902e-14
t19,0.0,9.094947017729282e-13,4.547473508864641e-13,0.0,2.5700238038949422e-14,0.0,0.0,0.0,1.3899422906983418e-12
t20,0.0,3.410605131648481e-13,0.0,0.0,2.6686319939590778e-14,0.0,0.0,0.0,3.677468331044389e-13
t21,0.0,5.684341886080801e-13,4.547473508864641e-13,0.0,2.898825153095267e-14,0.0,0.0,0.0,1.052169791025497e-12
t22,0.0,4.263256414560601e-14,0.0,0.0,2.863367692418596e-14,0.0,0.0,0.0,7.126624106979197e-14
t23,0.0,0.0,0.0,0.0,3.075091722070632e-14,0.0,0.0,0.0,3.075091722070632e-14
t24,0.0,0.0,4.547473508864641e-13,0.0,3.379591595758288e-14,0.0,0.0,0.0,4.88543266844047e-13
t25,0.0,0.0,4.547473508864641e-13,0.0,3.539936555434797e-14,0.0,0.0,0.0,4.90146716440812e-13
t26,0.0,0.0,0.0,0.0,3.606456635937039e-14,0.0,0.0,0.0,3.606456635937039e-14
t27,0.0,0.0,0.0,0.0,3.697094806986879e-14,0.0,0.0,0.0,3.697094806986879e-14
t28,0.0,0.0,9.094947017729282e-13,0.0,7.852130968845369e-14,0.0,0.0,0.0,9.88016011461382e-13
t29,0.0,0.0,0.0,0.0,8.088340921429745e-14,0.0,0.0,0.0,8.088340921429745e-14
t30,0.0,0.0,0.0,0.0,8.189041544032386e-14,0.0,0.0,0.0,8.189041544032386e-14
t31,0.0,0.0,-1.8189894035458565e-12,0.0,8.436677660754447e-14,0.0,0.0,0.0,-1.734622626938312e-12
t32,0.0,0.0,0.0,0.0,9.509424509310471e-14,0.0,0.0,0.0,9.509424509310471e-14
t33,0.0,0.0,1.8189894035458565e-12,0.0,9.529727265707397e-14,0.0,0.0,0.0,1.9142866762029307e-12
t34,0.0,0.0,1.8189894035458565e-12,0.0,9.37567543493571e-14,0.0,0.0,0.0,1.9127461578952137e-12
t35,0.0,0.0,9.094947017729282e-13,0.0,8.46222249556213e-14,0.0,0.0,0.0,9.941169267285494e-13
t36,0.0,0.0,0.0,0.0,8.200391585689349e-14,0.0,0.0,0.0,8.200391585689349e-14
t37,0.0,9.947598300641403e-14,0.0,0.0,8.210154674327291e-14,0.0,0.0,0.0,1.8157752974968694e-13
t38,0.0,0.0,0.0,0.0,8.29015281570013e-14,0.0,0.0,0.0,8.29015281570013e-14
t39,0.0,0.0,0.0,0.0,8.658557732527832e-14,0.0,0.0,0.0,8.658557732527832e-14
t40,0.0,0.0,0.0,0.0,1.0951866993713914e-13,0.0,0.0,0.0,1.0951866993713914e-13
t41,0.0,0.0,0.0,0.0,1.096455811856531e-13,0.0,0.0,0.0,1.096455811856531e-13
t42,0.0,-9.094947017729282e-13,1.8189894035458565e-12,0.0,1.0992570209031525e-13,0.0,0.0,0.0,1.0194204038632436e-12
t43,0.0,0.0,1.8189894035458565e-12,0.0,1.1009153382698877e-13,0.0,0.0,0.0,1.929080937372845e-12
t44,0.0,0.0,1.8189894035458565e-12,0.0,1.094823426311329e-13,0.0,0.0,0.0,1.9284717461769893e-12
t45,0.0,2.2737367544323206e-13,0.0,0.0,1.0819048831186136e-13,0.0,0.0,0.0,3.355641637550934e-13
t46,0.0,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.0628140211869887e-13,0.0,0.0,0.0,2.0389576433861715e-12
