Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,4.326986396158694e-15,0.0,0.0,0.0,0.0,2.6073328824094352e-15,0.0,2.1547483487958154e-14
t2,3.6657929294440205e-15,0.0,0.0,0.0,0.0,2.2464948780987725e-15,0.0,2.1161828390217235e-14
t3,3.3639738032061408e-15,0.0,0.0,0.0,0.0,2.072068826797735e-15,0.0,2.0943008681000646e-14
t4,3.209482196095345e-15,0.0,0.0,0.0,0.0,1.978376463213668e-15,0.0,2.082666894836938e-14
t5,3.176358067098216e-15,0.0,0.0,0.0,0.0,1.9349521273669724e-15,0.0,2.07827911486923e-14
t6,3.2142008465942594e-15,0.0,0.0,0.0,0.0,1.930751946082747e-15,0.0,2.0804382241442988e-14
t7,3.3311201263903574e-15,0.0,0.0,0.0,0.0,1.963712765044184e-15,0.0,2.0893385075563777e-14
t8,3.563016194963854e-15,0.0,0.0,0.0,0.0,2.0409636675412106e-15,0.0,2.107175983381093e-14
t9,4.054431014685797e-15,0.0,0.0,0.0,0.0,2.1836564124192024e-15,0.0,2.138387763743496e-14
t10,3.6028730124903707,0.0,0.0,0.0,0.0,2.453689290367775e-15,0.0,2.196867383860954e-14
t11,11.114777382798533,0.0,0.0,0.0,0.0,2.6623481108104125e-15,0.0,2.211955433860841e-14
t12,13.367760136189386,0.0,0.0,0.0,0.0,2.847998834828249e-15,0.0,2.2157173044104748e-14
t13,14.461353992284721,0.0,0.0,0.0,0.0,3.03121784335061e-15,0.0,2.2173830306060588e-14
t14,14.915826292267186,0.0,0.0,0.0,0.0,3.231934856985161e-15,0.0,2.2210243304565767e-14
t15,14.915826292267187,0.0,0.0,0.0,0.0,3.4282817727181017e-15,0.0,2.2177013281858248e-14
t16,14.915826292267187,0.0,0.0,0.0,0.0,3.688590206443229e-15,0.0,2.2171358897185433e-14
t17,14.91582629226719,0.0,0.0,0.0,0.0,4.0749526457129875e-15,0.0,2.2177988512962896e-14
t18,14.91582629226719,0.0,0.0,0.0,0.0,4.7914947288077835e-15,0.0,2.221695086396969e-14
t19,14.9158262922672,0.0,0.0,0.0,0.0,0.2528638494253934,0.0,2.2407497396126584e-14
t20,14.91582629226721,0.0,0.0,0.0,0.0,0.25286384942539436,0.0,2.2420975835403524e-14
t21,14.915826292267202,0.0,0.0,0.0,0.0,0.25286384942539475,0.0,2.2421764833669194e-14
t22,14.915826292267193,0.0,0.0,0.0,0.0,0.2528638494253949,0.0,2.2422112331882636e-14
t23,14.915826292267187,0.0,0.0,0.0,0.0,0.252863849425395,0.0,2.2422205965832845e-14
t24,14.915826292267221,0.0,0.0,0.0,0.0,0.252863849425395,0.0,2.2422446520294733e-14
t25,14.915826292267173,0.0,0.0,0.0,0.0,0.2528638494253947,0.0,2.242143780781402e-14
t26,14.915826292267196,0.0,0.0,0.0,0.0,0.2528638494253943,0.0,2.2420250342430117e-14
t27,14.915826292267212,0.0,0.0,0.0,0.0,0.25286384942539336,0.0,2.2407147851933596e-14
t28,13.360877970621468,0.0,0.0,0.0,0.0,4.784525792401962e-15,0.0,2.221620052890133e-14
t29,10.064500470557807,0.0,0.0,0.0,0.0,4.0683924534207275e-15,0.0,2.2174435354454073e-14
t30,7.860183655929796,0.0,0.0,0.0,0.0,3.687916268755196e-15,0.0,2.2164805535983316e-14
t31,7.3569513610568045,0.0,0.0,0.0,0.0,3.4348519991118576e-15,0.0,2.2156555325527326e-14
t32,6.668611111216068,0.0,0.0,0.0,0.0,3.2481471035391908e-15,0.0,2.2127599902668e-14
t33,6.668611111216065,0.0,0.0,0.0,0.0,3.1218973459740178e-15,0.0,2.212389728363433e-14
t34,6.668611111216064,0.0,0.0,0.0,0.0,3.036835553019339e-15,0.0,2.2127262280112192e-14
t35,6.668611111216065,0.0,0.0,0.0,0.0,2.982341015200736e-15,0.0,2.21581994184942e-14
t36,6.668611111216064,0.0,0.0,0.0,0.0,2.9361475005091756e-15,0.0,2.217946479460983e-14
t37,6.6686111112160615,0.0,0.0,0.0,0.0,2.8869746164176813e-15,0.0,2.218008409056898e-14
t38,6.66861111121606,0.0,0.0,0.0,0.0,2.8298174042664e-15,0.0,2.2177131061830923e-14
t39,6.61226257107502,0.0,0.0,0.0,0.0,2.7613719883665213e-15,0.0,2.214475041862696e-14
t40,6.551753120225161,0.0,0.0,0.0,0.0,2.6839464622713076e-15,0.0,2.2066429886081644e-14
t41,6.55175312022516,0.0,0.0,0.0,0.0,2.6308615163881972e-15,0.0,2.204318400507386e-14
t42,6.551753120225157,0.0,0.0,0.0,0.0,2.5965941494868987e-15,0.0,2.2035515619191875e-14
t43,6.551753120225156,0.0,0.0,0.0,0.0,2.5781319216933834e-15,0.0,2.203347688404162e-14
t44,6.551753120225159,0.0,0.0,0.0,0.0,2.57358184004383e-15,0.0,2.2032845350462294e-14
t45,6.551753120225161,0.0,0.0,0.0,0.0,2.582521366367244e-15,0.0,2.203645715979886e-14
t46,6.551753120225157,0.0,0.0,0.0,0.0,2.6056783514055084e-15,0.0,2.2034016692700192e-14
t47,6.551753120225152,0.0,0.0,0.0,0.0,2.6439841554728638e-15,0.0,2.2036739588366403e-14
t48,6.551753120225136,0.0,0.0,0.0,0.0,2.7029443201365208e-15,0.0,2.2035940840019455e-14
t49,6.551753120225112,0.0,0.0,0.0,0.0,2.7887782876922827e-15,0.0,2.204461436987329e-14
t50,6.551753120225098,0.0,0.0,0.0,0.0,2.912635313866596e-15,0.0,2.2067067193019754e-14
t51,6.554573920001708,0.0,0.0,0.0,0.0,3.0953014038288667e-15,0.0,2.214266096133023e-14
t52,7.941419418723601,0.0,0.0,0.0,0.0,3.3051531752393498e-15,0.0,2.2161527893707247e-14
t53,9.697818380769508,0.0,0.0,0.0,0.0,3.572164930450702e-15,0.0,2.216707585771685e-14
t54,12.135600513590438,0.0,0.0,0.0,0.0,3.954659688579164e-15,0.0,2.2174085936199333e-14
t55,13.47408225821173,0.0,0.0,0.0,0.0,4.634651853206084e-15,0.0,2.22138145358336e-14
