Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,1115.7037643593387,0.0,0.0,0.0,0.0,231.97498766375057,0.0,4.7550846027448965e-12,1347.6787520230941
t1,14.915826292267193,0.0,0.0,0.0,0.0,0.15935562661379904,0.0,1.1284775916727214e-15,15.075181918880993
t2,7.251589623082334e-16,0.0,0.0,0.0,0.0,4.820102006139603e-16,0.0,7.814398251973757e-16,1.9886089881195694e-15
t3,3.8676395289418795e-16,0.0,0.0,0.0,0.0,3.10086217091414e-16,0.0,6.64433148570602e-16,1.361283318556204e-15
t4,2.7430093979028327e-16,0.0,0.0,0.0,0.0,2.4330674182399965e-16,0.0,6.014415695204446e-16,1.1190492511347275e-15
t5,2.1430942489924612e-16,0.0,0.0,0.0,0.0,2.0732793168816208e-16,0.0,5.613927292804766e-16,9.830300858678848e-16
t6,1.7840438383428594e-16,0.0,0.0,0.0,0.0,1.8431781671325305e-16,0.0,5.28177763835352e-16,8.90899964382891e-16
t7,1.5309797767863364e-16,0.0,0.0,0.0,0.0,1.6749454259367433e-16,0.0,4.969228133594506e-16,8.175153336317586e-16
t8,1.3387722117354836e-16,0.0,0.0,0.0,0.0,1.5301215524610183e-16,0.0,4.605616907512956e-16,7.474510671709458e-16
t9,1.1701807995290582e-16,0.0,0.0,0.0,0.0,1.3891391073978884e-16,0.0,4.166077042614407e-16,6.725396949541354e-16
t10,9.96745554814831e-17,0.0,0.0,0.0,0.0,1.2451976702602194e-16,0.0,3.596054480376781e-16,5.837997705451831e-16
t11,1.0784960516308323e-16,0.0,0.0,0.0,0.0,1.347851420540692e-16,0.0,4.698601512588375e-16,7.124948984759899e-16
t12,1.1004570667828212e-16,0.0,0.0,0.0,0.0,1.4199995102305275e-16,0.0,5.203887476568575e-16,7.724344053581924e-16
t13,1.1726003137906124e-16,0.0,0.0,0.0,0.0,1.4651591160602832e-16,0.0,5.305640728198367e-16,7.943400158049263e-16
t14,1.1874138904526825e-16,0.0,0.0,0.0,0.0,1.476070554862923e-16,0.0,5.210094125256047e-16,7.873578570571653e-16
t15,1.2849011028783072e-16,0.0,0.0,0.0,0.0,1.5126755064615147e-16,0.0,5.5574493955389495e-16,8.355026004878771e-16
t16,1.025460019289637e-16,0.0,0.0,0.0,0.0,1.45783837737957e-16,0.0,5.416394402697131e-16,7.899692799366338e-16
t17,8.033929619031633e-17,0.0,0.0,0.0,0.0,1.3772647450107685e-16,0.0,5.355038215620537e-16,7.535695922534469e-16
t18,6.464455806837484e-17,0.0,0.0,0.0,0.0,1.2850152256754675e-16,0.0,5.197236020844796e-16,7.128696827204012e-16
t19,5.2316315001723565e-17,0.0,0.0,0.0,0.0,1.1577258089433263e-16,0.0,4.556015374020715e-16,6.236904332981277e-16
t20,5.730429026712051e-17,0.0,0.0,0.0,0.0,1.3401799972175705e-16,0.0,5.321130035993169e-16,7.234352935881944e-16
t21,5.91781254238209e-17,0.0,0.0,0.0,0.0,1.568729857446121e-16,0.0,5.384138825679806e-16,7.544649937364136e-16
t22,7.096958301386412e-17,0.0,0.0,0.0,0.0,1.8925168308413628e-16,0.0,5.386309960948644e-16,7.988522621928648e-16
t23,8.392347371906912e-17,0.0,0.0,0.0,0.0,2.359982686484953e-16,0.0,5.387574695774496e-16,8.58679211945014e-16
t24,9.589493941728261e-17,0.0,0.0,0.0,0.0,2.907840993646187e-16,0.0,5.386656012539517e-16,9.25344640035853e-16
t25,1.0640911202778614e-16,0.0,0.0,0.0,0.0,3.821864365410767e-16,0.0,5.392775391507479e-16,1.0278730877196107e-15
t26,1.4323566117051924e-16,0.0,0.0,0.0,0.0,5.640353610624557e-16,0.0,5.394032267519743e-16,1.2466742489849492e-15
t27,2.4311758380538093e-16,0.0,0.0,0.0,0.0,1.1023425453689629e-15,0.0,5.453863865003865e-16,1.8908465156747303e-15
t28,1.5549483216457292,0.0,0.0,0.0,0.0,0.25286384942538875,0.0,6.465716588051008e-16,1.8078121710711186
t29,3.2963775000636613,0.0,0.0,0.0,0.0,8.454641058836624e-16,0.0,5.60080513394045e-16,3.2963775000636626
t30,2.204316814628012,0.0,0.0,0.0,0.0,5.199191525362929e-16,0.0,5.43643336333558e-16,2.204316814628013
t31,0.5032322948729909,0.0,0.0,0.0,0.0,4.01318974966502e-16,0.0,5.429534959221492e-16,0.5032322948729919
t32,0.688340249840737,0.0,0.0,0.0,0.0,3.42161296188881e-16,0.0,5.536046199956637e-16,0.6883402498407379
t33,2.9911160853004727e-15,0.0,0.0,0.0,0.0,2.920478597563604e-16,0.0,5.406372079461538e-16,3.823801153002987e-15
t34,1.5088006705124577e-15,0.0,0.0,0.0,0.0,2.605924531306254e-16,0.0,5.371000221560184e-16,2.3064931457991015e-15
